tanggal,stasiun,pm10,so2,co,o3,no2,max,critical,categori
2014-03-01,DKI1 (Bunderan HI),72,5,36,47,16,72,PM10,SEDANG
2014-03-02,DKI1 (Bunderan HI),59,3,26,70,12,70,O3,SEDANG
2014-03-03,DKI1 (Bunderan HI),61,8,33,71,20,71,O3,SEDANG
2014-03-04,DKI1 (Bunderan HI),59,8,30,60,17,60,O3,SEDANG
2014-03-05,DKI1 (Bunderan HI),65,6,31,60,16,65,PM10,SEDANG
2014-03-06,DKI1 (Bunderan HI),88,10,42,101,26,101,O3,TIDAK SEHAT
2014-03-07,DKI1 (Bunderan HI),77,6,38,70,26,77,PM10,SEDANG
2014-03-08,DKI1 (Bunderan HI),72,6,30,58,23,72,PM10,SEDANG
2014-03-09,DKI1 (Bunderan HI),78,5,45,60,16,78,PM10,SEDANG
2014-03-10,DKI1 (Bunderan HI),68,3,40,63,22,68,PM10,SEDANG
2014-03-11,DKI1 (Bunderan HI),83,5,49,50,21,83,PM10,SEDANG
2014-03-12,DKI1 (Bunderan HI),61,6,51,47,20,61,PM10,SEDANG
2014-03-13,DKI1 (Bunderan HI),85,7,62,60,26,85,PM10,SEDANG
2014-03-14,DKI1 (Bunderan HI),69,7,36,63,22,69,PM10,SEDANG
2014-03-15,DKI1 (Bunderan HI),86,12,67,63,27,86,PM10,SEDANG
2014-03-16,DKI1 (Bunderan HI),80,4,50,58,14,80,PM10,SEDANG
2014-03-17,DKI1 (Bunderan HI),80,4,45,84,26,84,O3,SEDANG
2014-03-18,DKI1 (Bunderan HI),77,7,52,71,22,77,PM10,SEDANG
2014-03-19,DKI1 (Bunderan HI),66,10,36,70,18,70,O3,SEDANG
2014-03-20,DKI1 (Bunderan HI),80,11,48,107,27,107,O3,TIDAK SEHAT
2014-03-21,DKI1 (Bunderan HI),58,7,40,63,15,63,O3,SEDANG
2014-03-22,DKI1 (Bunderan HI),51,7,29,42,14,51,PM10,SEDANG
2014-03-23,DKI1 (Bunderan HI),44,4,21,51,11,51,O3,SEDANG
2014-03-24,DKI1 (Bunderan HI),68,4,49,54,14,68,PM10,SEDANG
2014-03-25,DKI1 (Bunderan HI),54,4,25,52,12,54,PM10,SEDANG
2014-03-26,DKI1 (Bunderan HI),---,4,33,60,19,60,O3,SEDANG
2014-03-27,DKI1 (Bunderan HI),---,10,70,61,31,70,CO,SEDANG
2014-03-28,DKI1 (Bunderan HI),68,7,35,78,23,78,O3,SEDANG
2014-03-29,DKI1 (Bunderan HI),54,6,30,70,16,70,O3,SEDANG
2014-03-30,DKI1 (Bunderan HI),53,6,23,62,14,62,O3,SEDANG
2014-03-31,DKI1 (Bunderan HI),57,7,22,53,8,57,PM10,SEDANG
2014-03-01,DKI2 (Kelapa Gading),69,10,25,64,17,69,PM10,SEDANG
2014-03-02,DKI2 (Kelapa Gading),50,5,16,72,20,72,O3,SEDANG
2014-03-03,DKI2 (Kelapa Gading),65,14,19,81,21,81,O3,SEDANG
2014-03-04,DKI2 (Kelapa Gading),58,18,15,66,17,66,O3,SEDANG
2014-03-05,DKI2 (Kelapa Gading),51,5,13,56,21,56,O3,SEDANG
2014-03-06,DKI2 (Kelapa Gading),99,16,34,94,28,99,PM10,SEDANG
2014-03-07,DKI2 (Kelapa Gading),77,14,27,101,24,101,O3,TIDAK SEHAT
2014-03-08,DKI2 (Kelapa Gading),70,8,24,68,17,70,PM10,SEDANG
2014-03-09,DKI2 (Kelapa Gading),66,5,46,70,17,70,O3,SEDANG
2014-03-10,DKI2 (Kelapa Gading),53,2,21,69,23,69,O3,SEDANG
2014-03-11,DKI2 (Kelapa Gading),84,8,53,46,21,84,PM10,SEDANG
2014-03-12,DKI2 (Kelapa Gading),59,6,40,56,16,59,PM10,SEDANG
2014-03-13,DKI2 (Kelapa Gading),64,4,34,59,22,64,PM10,SEDANG
2014-03-14,DKI2 (Kelapa Gading),57,4,22,67,18,67,O3,SEDANG
2014-03-15,DKI2 (Kelapa Gading),76,8,49,68,23,76,PM10,SEDANG
2014-03-16,DKI2 (Kelapa Gading),76,8,45,61,14,76,PM10,SEDANG
2014-03-17,DKI2 (Kelapa Gading),75,10,36,102,24,102,O3,TIDAK SEHAT
2014-03-18,DKI2 (Kelapa Gading),77,10,41,68,27,77,PM10,SEDANG
2014-03-19,DKI2 (Kelapa Gading),86,9,27,76,25,86,PM10,SEDANG
2014-03-20,DKI2 (Kelapa Gading),94,17,37,141,23,141,O3,TIDAK SEHAT
2014-03-21,DKI2 (Kelapa Gading),51,6,24,65,19,65,O3,SEDANG
2014-03-22,DKI2 (Kelapa Gading),48,6,17,49,10,49,O3,BAIK
2014-03-23,DKI2 (Kelapa Gading),38,5,12,70,12,70,O3,SEDANG
2014-03-24,DKI2 (Kelapa Gading),72,10,35,51,19,72,PM10,SEDANG
2014-03-25,DKI2 (Kelapa Gading),46,4,17,53,13,53,O3,SEDANG
2014-03-26,DKI2 (Kelapa Gading),40,4,14,58,13,58,O3,SEDANG
2014-03-27,DKI2 (Kelapa Gading),107,10,56,62,34,107,PM10,TIDAK SEHAT
2014-03-28,DKI2 (Kelapa Gading),62,8,32,163,23,163,O3,TIDAK SEHAT
