tanggal,stasiun,pm10,so2,co,o3,no2,max,critical,categori
2014-10-01,DKI1 (Bunderan HI),55,13,26,38,20,55,PM10,SEDANG
2014-10-02,DKI1 (Bunderan HI),51,12,30,45,18,51,PM10,SEDANG
2014-10-03,DKI1 (Bunderan HI),53,13,27,49,18,53,PM10,SEDANG
2014-10-04,DKI1 (Bunderan HI),---,---,---,---,---,0,,TIDAK ADA DATA
2014-10-05,DKI1 (Bunderan HI),---,---,---,---,---,0,,TIDAK ADA DATA
2014-10-06,DKI1 (Bunderan HI),---,---,---,---,---,0,,TIDAK ADA DATA
2014-10-07,DKI1 (Bunderan HI),---,---,---,---,---,0,,TIDAK ADA DATA
2014-10-08,DKI1 (Bunderan HI),---,---,---,---,---,0,,TIDAK ADA DATA
2014-10-09,DKI1 (Bunderan HI),---,---,---,---,---,0,,TIDAK ADA DATA
2014-10-10,DKI1 (Bunderan HI),45,14,22,51,22,51,O3,SEDANG
2014-10-11,DKI1 (Bunderan HI),56,16,30,78,23,78,O3,SEDANG
2014-10-12,DKI1 (Bunderan HI),55,14,28,75,18,75,O3,SEDANG
2014-10-13,DKI1 (Bunderan HI),62,11,33,67,16,67,O3,SEDANG
2014-10-14,DKI1 (Bunderan HI),54,9,26,36,15,54,PM10,SEDANG
2014-10-15,DKI1 (Bunderan HI),---,---,---,---,---,0,,TIDAK ADA DATA
2014-10-16,DKI1 (Bunderan HI),63,9,35,59,24,63,PM10,SEDANG
2014-10-17,DKI1 (Bunderan HI),58,11,27,52,16,58,PM10,SEDANG
2014-10-18,DKI1 (Bunderan HI),51,11,27,48,20,51,PM10,SEDANG
2014-10-19,DKI1 (Bunderan HI),46,11,34,54,19,54,O3,SEDANG
2014-10-20,DKI1 (Bunderan HI),43,13,21,57,18,57,O3,SEDANG
2014-10-21,DKI1 (Bunderan HI),45,11,22,52,16,52,O3,SEDANG
2014-10-22,DKI1 (Bunderan HI),50,13,23,46,22,50,PM10,BAIK
2014-10-23,DKI1 (Bunderan HI),52,13,27,62,27,62,O3,SEDANG
2014-10-24,DKI1 (Bunderan HI),52,9,27,55,21,55,O3,SEDANG
2014-10-25,DKI1 (Bunderan HI),57,13,30,52,16,57,PM10,SEDANG
2014-10-26,DKI1 (Bunderan HI),52,10,36,72,15,72,O3,SEDANG
2014-10-27,DKI1 (Bunderan HI),48,9,32,62,24,62,O3,SEDANG
2014-10-28,DKI1 (Bunderan HI),41,10,27,70,20,70,O3,SEDANG
2014-10-29,DKI1 (Bunderan HI),43,12,25,57,19,57,O3,SEDANG
2014-10-30,DKI1 (Bunderan HI),48,9,27,44,18,48,PM10,BAIK
2014-10-31,DKI1 (Bunderan HI),52,11,26,49,19,52,PM10,SEDANG
2014-10-01,DKI2 (Kelapa Gading),64,15,14,66,13,66,O3,SEDANG
2014-10-02,DKI2 (Kelapa Gading),60,14,12,59,11,60,PM10,SEDANG
2014-10-03,DKI2 (Kelapa Gading),55,14,10,62,14,62,O3,SEDANG
2014-10-04,DKI2 (Kelapa Gading),61,16,18,50,15,61,PM10,SEDANG
2014-10-05,DKI2 (Kelapa Gading),61,13,26,80,17,80,O3,SEDANG
2014-10-06,DKI2 (Kelapa Gading),72,27,22,76,24,76,O3,SEDANG
2014-10-07,DKI2 (Kelapa Gading),70,27,20,61,18,70,PM10,SEDANG
2014-10-08,DKI2 (Kelapa Gading),56,15,17,89,17,89,O3,SEDANG
2014-10-09,DKI2 (Kelapa Gading),46,20,12,65,18,65,O3,SEDANG
2014-10-10,DKI2 (Kelapa Gading),75,16,13,81,14,81,O3,SEDANG
2014-10-11,DKI2 (Kelapa Gading),53,20,22,121,15,121,O3,TIDAK SEHAT
2014-10-12,DKI2 (Kelapa Gading),34,17,24,106,20,106,O3,TIDAK SEHAT
2014-10-13,DKI2 (Kelapa Gading),53,15,16,131,16,131,O3,TIDAK SEHAT
2014-10-14,DKI2 (Kelapa Gading),55,12,19,73,14,73,O3,SEDANG
2014-10-15,DKI2 (Kelapa Gading),54,15,19,80,17,80,O3,SEDANG
2014-10-16,DKI2 (Kelapa Gading),48,19,29,78,18,78,O3,SEDANG
2014-10-17,DKI2 (Kelapa Gading),65,17,14,69,15,69,O3,SEDANG
2014-10-18,DKI2 (Kelapa Gading),66,16,20,70,15,70,O3,SEDANG
2014-10-19,DKI2 (Kelapa Gading),66,20,15,67,13,67,O3,SEDANG
2014-10-20,DKI2 (Kelapa Gading),63,15,14,69,12,69,O3,SEDANG
2014-10-21,DKI2 (Kelapa Gading),65,20,12,63,14,65,PM10,SEDANG
2014-10-22,DKI2 (Kelapa Gading),77,23,12,72,13,77,PM10,SEDANG
2014-10-23,DKI2 (Kelapa Gading),86,18,23,95,16,95,O3,SEDANG
2014-10-24,DKI2 (Kelapa Gading),100,17,14,81,16,100,PM10,SEDANG
2014-10-25,DKI2 (Kelapa Gading),116,21,18,76,14,116,PM10,TIDAK SEHAT
2014-10-26,DKI2 (Kelapa Gading),10,15,16,75,13,75,O3,SEDANG
2014-10-27,DKI2 (Kelapa Gading),25,15,16,78,15,78,O3,SEDANG
2014-10-28,DKI2 (Kelapa Gading),---,12,15,112,18,112,O3,TIDAK SEHAT
2014-10-29,DKI2 (Kelapa Gading),84,20,13,70,17,84,PM10,SEDANG
2014-10-30,DKI2 (Kelapa Gading),---,16,12,61,15,61,O3,SEDANG
2014-10-31,DKI2 (Kelapa Gading),---,20,15,65,17,65,O3,SEDANG
2014-10-01,DKI3 (Jagakarsa),35,16,41,29,16,41,CO,BAIK
2014-10-02,DKI3 (Jagakarsa),34,16,15,32,8,34,PM10,BAIK
2014-10-03,DKI3 (Jagakarsa),19,16,21,24,8,24,O3,BAIK
2014-10-04,DKI3 (Jagakarsa),16,16,13,24,5,24,O3,BAIK
2014-10-05,DKI3 (Jagakarsa),17,15,22,28,10,28,O3,BAIK
2014-10-06,DKI3 (Jagakarsa),19,17,14,28,9,28,O3,BAIK
2014-10-07,DKI3 (Jagakarsa),19,17,17,28,11,28,O3,BAIK
2014-10-08,DKI3 (Jagakarsa),17,17,16,28,7,28,O3,BAIK
2014-10-09,DKI3 (Jagakarsa),14,16,13,28,8,28,O3,BAIK
2014-10-10,DKI3 (Jagakarsa),13,17,14,23,11,23,O3,BAIK
2014-10-11,DKI3 (Jagakarsa),19,17,27,29,12,29,O3,BAIK
2014-10-12,DKI3 (Jagakarsa),16,18,27,43,11,43,O3,BAIK
2014-10-13,DKI3 (Jagakarsa),22,16,29,42,9,42,O3,BAIK
2014-10-14,DKI3 (Jagakarsa),15,15,21,24,15,24,O3,BAIK
2014-10-15,DKI3 (Jagakarsa),17,15,22,35,7,35,O3,BAIK
2014-10-16,DKI3 (Jagakarsa),14,14,25,43,9,43,O3,BAIK
2014-10-17,DKI3 (Jagakarsa),11,15,28,37,8,37,O3,BAIK
2014-10-18,DKI3 (Jagakarsa),18,15,24,23,16,24,CO,BAIK
2014-10-19,DKI3 (Jagakarsa),14,15,25,25,8,25,CO,BAIK
2014-10-20,DKI3 (Jagakarsa),16,16,17,24,5,24,O3,BAIK
2014-10-21,DKI3 (Jagakarsa),17,16,15,28,7,28,O3,BAIK
2014-10-22,DKI3 (Jagakarsa),15,16,19,30,8,30,O3,BAIK
2014-10-23,DKI3 (Jagakarsa),---,---,---,---,---,0,,TIDAK ADA DATA
2014-10-24,DKI3 (Jagakarsa),---,---,---,---,---,0,,TIDAK ADA DATA
2014-10-25,DKI3 (Jagakarsa),11,16,41,20,12,41,CO,BAIK
2014-10-26,DKI3 (Jagakarsa),16,16,30,29,10,30,CO,BAIK
2014-10-27,DKI3 (Jagakarsa),11,15,18,26,7,26,O3,BAIK
2014-10-28,DKI3 (Jagakarsa),10,15,16,25,12,25,O3,BAIK
2014-10-29,DKI3 (Jagakarsa),11,15,14,27,7,27,O3,BAIK
2014-10-30,DKI3 (Jagakarsa),14,14,30,13,10,30,CO,BAIK
2014-10-31,DKI3 (Jagakarsa),23,16,20,34,8,34,O3,BAIK
2014-10-01,DKI4 (Lubang Buaya),102,16,6,67,15,102,PM10,TIDAK SEHAT
2014-10-02,DKI4 (Lubang Buaya),74,14,4,74,12,74,PM10,SEDANG
2014-10-03,DKI4 (Lubang Buaya),78,15,4,83,14,83,O3,SEDANG
2014-10-04,DKI4 (Lubang Buaya),74,14,4,62,10,74,PM10,SEDANG
2014-10-05,DKI4 (Lubang Buaya),78,15,6,69,15,78,PM10,SEDANG
2014-10-06,DKI4 (Lubang Buaya),82,15,5,71,25,82,PM10,SEDANG
2014-10-07,DKI4 (Lubang Buaya),83,18,5,75,14,83,PM10,SEDANG
2014-10-08,DKI4 (Lubang Buaya),72,17,5,72,12,72,PM10,SEDANG
2014-10-09,DKI4 (Lubang Buaya),66,16,4,78,16,78,O3,SEDANG
2014-10-10,DKI4 (Lubang Buaya),62,16,5,58,9,62,PM10,SEDANG
2014-10-11,DKI4 (Lubang Buaya),86,16,5,81,13,86,PM10,SEDANG
2014-10-12,DKI4 (Lubang Buaya),105,17,5,94,15,105,PM10,TIDAK SEHAT
2014-10-13,DKI4 (Lubang Buaya),100,14,5,93,18,100,PM10,SEDANG
2014-10-14,DKI4 (Lubang Buaya),77,14,7,48,14,77,PM10,SEDANG
2014-10-15,DKI4 (Lubang Buaya),81,15,5,89,13,89,O3,SEDANG
2014-10-16,DKI4 (Lubang Buaya),92,17,5,71,21,92,PM10,SEDANG
2014-10-17,DKI4 (Lubang Buaya),93,13,4,70,11,93,PM10,SEDANG
2014-10-18,DKI4 (Lubang Buaya),91,14,4,46,12,91,PM10,SEDANG
