tanggal,stasiun,pm10,so2,co,o3,no2,max,critical,categori
2014-11-01,DKI1 (Bunderan HI),33,9,22,69,21,69,O3,SEDANG
2014-11-02,DKI1 (Bunderan HI),46,9,32,84,19,84,O3,SEDANG
2014-11-03,DKI1 (Bunderan HI),44,11,25,71,21,71,O3,SEDANG
2014-11-04,DKI1 (Bunderan HI),36,12,28,64,23,64,O3,SEDANG
2014-11-05,DKI1 (Bunderan HI),30,10,27,51,22,51,O3,SEDANG
2014-11-06,DKI1 (Bunderan HI),51,11,31,59,20,59,O3,SEDANG
2014-11-07,DKI1 (Bunderan HI),57,10,33,56,21,57,PM10,SEDANG
2014-11-08,DKI1 (Bunderan HI),44,10,30,90,19,90,O3,SEDANG
2014-11-09,DKI1 (Bunderan HI),54,9,32,77,22,77,O3,SEDANG
2014-11-10,DKI1 (Bunderan HI),39,8,34,74,24,74,O3,SEDANG
2014-11-11,DKI1 (Bunderan HI),47,9,31,59,18,59,O3,SEDANG
2014-11-12,DKI1 (Bunderan HI),60,13,37,53,22,60,PM10,SEDANG
2014-11-13,DKI1 (Bunderan HI),38,11,28,70,21,70,O3,SEDANG
2014-11-14,DKI1 (Bunderan HI),52,13,31,61,21,61,O3,SEDANG
2014-11-15,DKI1 (Bunderan HI),61,12,41,80,26,80,O3,SEDANG
2014-11-16,DKI1 (Bunderan HI),51,9,24,55,21,55,O3,SEDANG
2014-11-17,DKI1 (Bunderan HI),36,10,27,45,19,45,O3,BAIK
2014-11-18,DKI1 (Bunderan HI),50,11,29,51,19,51,O3,SEDANG
2014-11-19,DKI1 (Bunderan HI),52,11,30,68,18,68,O3,SEDANG
2014-11-20,DKI1 (Bunderan HI),37,11,34,69,20,69,O3,SEDANG
2014-11-21,DKI1 (Bunderan HI),40,10,33,59,16,59,O3,SEDANG
2014-11-22,DKI1 (Bunderan HI),52,10,44,58,20,58,O3,SEDANG
2014-11-23,DKI1 (Bunderan HI),48,11,38,50,14,50,O3,BAIK
2014-11-24,DKI1 (Bunderan HI),45,9,29,72,17,72,O3,SEDANG
2014-11-25,DKI1 (Bunderan HI),36,9,30,64,17,64,O3,SEDANG
2014-11-26,DKI1 (Bunderan HI),48,10,30,76,21,76,O3,SEDANG
2014-11-27,DKI1 (Bunderan HI),59,11,39,67,25,67,O3,SEDANG
2014-11-28,DKI1 (Bunderan HI),50,13,32,123,23,123,O3,TIDAK SEHAT
2014-11-29,DKI1 (Bunderan HI),62,11,64,74,23,74,O3,SEDANG
2014-11-30,DKI1 (Bunderan HI),29,9,26,51,15,51,O3,SEDANG
2014-11-01,DKI2 (Kelapa Gading),---,16,12,96,13,96,O3,SEDANG
2014-11-02,DKI2 (Kelapa Gading),---,16,21,98,17,98,O3,SEDANG
2014-11-03,DKI2 (Kelapa Gading),---,25,16,93,21,93,O3,SEDANG
2014-11-04,DKI2 (Kelapa Gading),67,20,16,94,15,94,O3,SEDANG
2014-11-05,DKI2 (Kelapa Gading),57,17,9,71,13,71,O3,SEDANG
2014-11-06,DKI2 (Kelapa Gading),64,17,19,72,16,72,O3,SEDANG
2014-11-07,DKI2 (Kelapa Gading),78,16,19,69,13,78,PM10,SEDANG
2014-11-08,DKI2 (Kelapa Gading),70,19,16,93,19,93,O3,SEDANG
2014-11-09,DKI2 (Kelapa Gading),64,15,29,94,24,94,O3,SEDANG
2014-11-10,DKI2 (Kelapa Gading),60,15,16,99,17,99,O3,SEDANG
2014-11-11,DKI2 (Kelapa Gading),54,14,22,103,18,103,O3,TIDAK SEHAT
2014-11-12,DKI2 (Kelapa Gading),69,16,28,83,21,83,O3,SEDANG
2014-11-13,DKI2 (Kelapa Gading),67,25,19,93,25,93,O3,SEDANG
2014-11-14,DKI2 (Kelapa Gading),70,24,23,64,22,70,PM10,SEDANG
2014-11-15,DKI2 (Kelapa Gading),79,23,26,103,27,103,O3,TIDAK SEHAT
2014-11-16,DKI2 (Kelapa Gading),67,19,16,104,17,104,O3,TIDAK SEHAT
2014-11-17,DKI2 (Kelapa Gading),---,18,19,58,14,58,O3,SEDANG
2014-11-18,DKI2 (Kelapa Gading),---,26,23,57,15,57,O3,SEDANG
2014-11-19,DKI2 (Kelapa Gading),---,18,26,94,16,94,O3,SEDANG
2014-11-20,DKI2 (Kelapa Gading),---,21,21,90,20,90,O3,SEDANG
2014-11-21,DKI2 (Kelapa Gading),60,15,19,72,13,72,O3,SEDANG
2014-11-22,DKI2 (Kelapa Gading),61,18,31,65,20,65,O3,SEDANG
2014-11-23,DKI2 (Kelapa Gading),58,17,25,58,12,58,PM10,SEDANG
2014-11-24,DKI2 (Kelapa Gading),57,15,19,105,14,105,O3,TIDAK SEHAT
2014-11-25,DKI2 (Kelapa Gading),50,16,17,92,17,92,O3,SEDANG
2014-11-26,DKI2 (Kelapa Gading),54,15,30,91,21,91,O3,SEDANG
2014-11-27,DKI2 (Kelapa Gading),69,19,30,100,22,100,O3,SEDANG
2014-11-28,DKI2 (Kelapa Gading),66,17,24,140,19,140,O3,TIDAK SEHAT
2014-11-29,DKI2 (Kelapa Gading),79,23,35,64,30,79,PM10,SEDANG
2014-11-30,DKI2 (Kelapa Gading),37,13,20,48,14,48,O3,BAIK
2014-11-01,DKI3 (Jagakarsa),14,15,11,36,6,36,O3,BAIK
2014-11-02,DKI3 (Jagakarsa),19,16,20,46,6,46,O3,BAIK
2014-11-03,DKI3 (Jagakarsa),17,16,13,42,9,42,O3,BAIK
2014-11-04,DKI3 (Jagakarsa),14,20,13,29,9,29,O3,BAIK
2014-11-05,DKI3 (Jagakarsa),12,16,11,26,12,26,O3,BAIK
2014-11-06,DKI3 (Jagakarsa),12,16,15,33,12,33,O3,BAIK
2014-11-07,DKI3 (Jagakarsa),24,16,21,35,10,35,O3,BAIK
2014-11-08,DKI3 (Jagakarsa),15,15,16,33,5,33,O3,BAIK
2014-11-09,DKI3 (Jagakarsa),13,15,28,31,18,31,O3,BAIK
2014-11-10,DKI3 (Jagakarsa),14,14,18,31,7,31,O3,BAIK
2014-11-11,DKI3 (Jagakarsa),14,14,21,26,12,26,O3,BAIK
2014-11-12,DKI3 (Jagakarsa),20,15,38,26,12,38,CO,BAIK
2014-11-13,DKI3 (Jagakarsa),13,15,16,31,6,31,O3,BAIK
2014-11-14,DKI3 (Jagakarsa),18,17,35,23,10,35,CO,BAIK
2014-11-15,DKI3 (Jagakarsa),10,16,28,27,12,28,CO,BAIK
2014-11-16,DKI3 (Jagakarsa),14,14,23,19,8,23,CO,BAIK
2014-11-17,DKI3 (Jagakarsa),11,15,19,18,6,19,CO,BAIK
2014-11-18,DKI3 (Jagakarsa),13,15,37,18,10,37,CO,BAIK
2014-11-19,DKI3 (Jagakarsa),12,16,21,31,8,31,O3,BAIK
2014-11-20,DKI3 (Jagakarsa),---,---,---,---,---,0,,TIDAK ADA DATA
2014-11-21,DKI3 (Jagakarsa),---,---,---,---,---,0,,TIDAK ADA DATA
2014-11-22,DKI3 (Jagakarsa),19,16,38,17,8,38,CO,BAIK
2014-11-23,DKI3 (Jagakarsa),10,15,30,15,7,30,CO,BAIK
2014-11-24,DKI3 (Jagakarsa),11,15,22,31,8,31,O3,BAIK
2014-11-25,DKI3 (Jagakarsa),8,14,18,17,11,18,CO,BAIK
2014-11-26,DKI3 (Jagakarsa),14,16,21,19,7,21,CO,BAIK
2014-11-27,DKI3 (Jagakarsa),24,15,25,49,8,49,O3,BAIK
2014-11-28,DKI3 (Jagakarsa),15,16,22,27,7,27,O3,BAIK
2014-11-29,DKI3 (Jagakarsa),14,16,40,18,12,40,CO,BAIK
2014-11-30,DKI3 (Jagakarsa),17,14,18,15,4,18,CO,BAIK
2014-11-01,DKI4 (Lubang Buaya),58,---,5,77,9,77,O3,SEDANG
2014-11-02,DKI4 (Lubang Buaya),92,---,6,99,18,99,O3,SEDANG
2014-11-03,DKI4 (Lubang Buaya),74,---,5,---,17,74,PM10,SEDANG
2014-11-04,DKI4 (Lubang Buaya),70,13,4,62,10,70,PM10,SEDANG
