tanggal,stasiun,pm10,so2,co,o3,no2,max,critical,categori
2011-12-01,DKI1 (Bunderan HI),52,18,26,74,13,74,O3,SEDANG
2011-12-02,DKI1 (Bunderan HI),40,19,25,64,13,64,O3,SEDANG
2011-12-03,DKI1 (Bunderan HI),41,17,29,70,12,70,O3,SEDANG
2011-12-04,DKI1 (Bunderan HI),56,23,36,78,11,78,O3,SEDANG
2011-12-05,DKI1 (Bunderan HI),42,18,20,45,11,45,O3,BAIK
2011-12-06,DKI1 (Bunderan HI),58,24,37,47,18,58,PM10,SEDANG
2011-12-07,DKI1 (Bunderan HI),89,34,36,82,23,89,PM10,SEDANG
2011-12-08,DKI1 (Bunderan HI),67,25,37,98,22,98,O3,SEDANG
2011-12-09,DKI1 (Bunderan HI),58,22,32,116,21,116,O3,TIDAK SEHAT
2011-12-10,DKI1 (Bunderan HI),75,20,48,78,25,78,O3,SEDANG
2011-12-11,DKI1 (Bunderan HI),45,13,37,88,12,88,O3,SEDANG
2011-12-12,DKI1 (Bunderan HI),54,21,25,73,13,73,O3,SEDANG
2011-12-13,DKI1 (Bunderan HI),66,24,42,75,17,75,O3,SEDANG
2011-12-14,DKI1 (Bunderan HI),55,21,37,71,15,71,O3,SEDANG
2011-12-15,DKI1 (Bunderan HI),36,17,23,74,7,74,O3,SEDANG
2011-12-16,DKI1 (Bunderan HI),33,20,22,41,8,41,O3,BAIK
2011-12-17,DKI1 (Bunderan HI),29,15,19,35,5,35,O3,BAIK
2011-12-18,DKI1 (Bunderan HI),---,---,---,---,---,0,,TIDAK ADA DATA
2011-12-19,DKI1 (Bunderan HI),---,---,---,---,---,0,,TIDAK ADA DATA
2011-12-20,DKI1 (Bunderan HI),---,---,---,---,---,0,,TIDAK ADA DATA
2011-12-21,DKI1 (Bunderan HI),34,18,22,39,8,39,O3,BAIK
2011-12-22,DKI1 (Bunderan HI),51,17,23,87,9,87,O3,SEDANG
2011-12-23,DKI1 (Bunderan HI),50,19,25,82,9,82,O3,SEDANG
2011-12-24,DKI1 (Bunderan HI),63,21,39,65,8,65,O3,SEDANG
2011-12-25,DKI1 (Bunderan HI),---,18,34,64,8,64,O3,SEDANG
2011-12-26,DKI1 (Bunderan HI),55,---,33,185,10,185,O3,TIDAK SEHAT
2011-12-27,DKI1 (Bunderan HI),---,15,35,65,12,65,O3,SEDANG
2011-12-28,DKI1 (Bunderan HI),---,21,32,76,11,76,O3,SEDANG
2011-12-29,DKI1 (Bunderan HI),---,28,29,71,13,71,O3,SEDANG
2011-12-30,DKI1 (Bunderan HI),---,22,33,57,10,57,O3,SEDANG
2011-12-31,DKI1 (Bunderan HI),37,19,22,70,9,70,O3,SEDANG
2011-12-01,DKI2 (Kelapa Gading),63,18,14,107,16,107,O3,TIDAK SEHAT
2011-12-02,DKI2 (Kelapa Gading),39,13,20,131,12,131,O3,TIDAK SEHAT
2011-12-03,DKI2 (Kelapa Gading),43,12,17,105,13,105,O3,TIDAK SEHAT
2011-12-04,DKI2 (Kelapa Gading),---,15,46,59,16,59,O3,SEDANG
2011-12-05,DKI2 (Kelapa Gading),---,14,15,81,15,81,O3,SEDANG
2011-12-06,DKI2 (Kelapa Gading),56,16,19,85,18,85,O3,SEDANG
2011-12-07,DKI2 (Kelapa Gading),95,24,36,143,18,143,O3,TIDAK SEHAT
2011-12-08,DKI2 (Kelapa Gading),81,24,30,130,22,130,O3,TIDAK SEHAT
2011-12-09,DKI2 (Kelapa Gading),57,17,19,129,19,129,O3,TIDAK SEHAT
