tanggal,stasiun,pm10,so2,co,o3,no2,max,critical,categori
2011-06-01,DKI1 (Bunderan HI),76,21,70,51,20,76,PM10,SEDANG
2011-06-02,DKI1 (Bunderan HI),56,17,25,59,9,59,O3,SEDANG
2011-06-03,DKI1 (Bunderan HI),48,19,18,48,7,48,PM10,BAIK
2011-06-04,DKI1 (Bunderan HI),46,21,16,44,7,46,PM10,BAIK
2011-06-05,DKI1 (Bunderan HI),47,17,25,52,9,52,O3,SEDANG
2011-06-06,DKI1 (Bunderan HI),52,17,37,60,21,60,O3,SEDANG
2011-06-07,DKI1 (Bunderan HI),65,15,41,59,20,65,PM10,SEDANG
2011-06-08,DKI1 (Bunderan HI),67,15,35,62,17,67,PM10,SEDANG
2011-06-09,DKI1 (Bunderan HI),57,12,37,56,18,57,PM10,SEDANG
2011-06-10,DKI1 (Bunderan HI),53,13,32,64,18,64,O3,SEDANG
2011-06-11,DKI1 (Bunderan HI),65,22,29,55,20,65,PM10,SEDANG
2011-06-12,DKI1 (Bunderan HI),59,21,20,64,14,64,O3,SEDANG
2011-06-13,DKI1 (Bunderan HI),57,18,29,68,16,68,O3,SEDANG
2011-06-14,DKI1 (Bunderan HI),62,23,27,66,20,66,O3,SEDANG
2011-06-15,DKI1 (Bunderan HI),---,23,41,81,23,81,O3,SEDANG
2011-06-16,DKI1 (Bunderan HI),60,23,35,70,19,70,O3,SEDANG
2011-06-17,DKI1 (Bunderan HI),61,20,31,67,16,67,O3,SEDANG
2011-06-18,DKI1 (Bunderan HI),51,10,24,83,14,83,O3,SEDANG
2011-06-19,DKI1 (Bunderan HI),57,10,20,77,13,77,O3,SEDANG
2011-06-20,DKI1 (Bunderan HI),55,12,32,63,25,63,O3,SEDANG
2011-06-21,DKI1 (Bunderan HI),60,15,30,45,26,60,PM10,SEDANG
2011-06-22,DKI1 (Bunderan HI),62,15,29,71,21,71,O3,SEDANG
2011-06-23,DKI1 (Bunderan HI),68,13,29,77,19,77,O3,SEDANG
2011-06-24,DKI1 (Bunderan HI),67,14,29,67,16,67,PM10,SEDANG
2011-06-25,DKI1 (Bunderan HI),66,11,27,51,13,66,PM10,SEDANG
2011-06-26,DKI1 (Bunderan HI),60,12,18,46,12,60,PM10,SEDANG
2011-06-27,DKI1 (Bunderan HI),56,12,23,38,14,56,PM10,SEDANG
2011-06-28,DKI1 (Bunderan HI),59,10,28,76,18,76,O3,SEDANG
2011-06-29,DKI1 (Bunderan HI),53,14,27,78,20,78,O3,SEDANG
2011-06-30,DKI1 (Bunderan HI),52,12,33,99,21,99,O3,SEDANG
2011-06-01,DKI2 (Kelapa Gading),68,19,20,65,18,68,PM10,SEDANG
2011-06-02,DKI2 (Kelapa Gading),49,8,12,65,10,65,O3,SEDANG
2011-06-03,DKI2 (Kelapa Gading),38,7,10,50,8,50,O3,BAIK
2011-06-04,DKI2 (Kelapa Gading),54,13,15,48,11,54,PM10,SEDANG
2011-06-05,DKI2 (Kelapa Gading),51,12,23,54,14,54,O3,SEDANG
2011-06-06,DKI2 (Kelapa Gading),43,10,20,64,18,64,O3,SEDANG
2011-06-07,DKI2 (Kelapa Gading),62,11,21,72,14,72,O3,SEDANG
2011-06-08,DKI2 (Kelapa Gading),67,20,20,70,14,70,O3,SEDANG
2011-06-09,DKI2 (Kelapa Gading),61,15,22,66,16,66,O3,SEDANG
2011-06-10,DKI2 (Kelapa Gading),67,18,17,57,15,67,PM10,SEDANG
2011-06-11,DKI2 (Kelapa Gading),61,12,23,71,14,71,O3,SEDANG
2011-06-12,DKI2 (Kelapa Gading),59,15,14,51,12,59,PM10,SEDANG
2011-06-13,DKI2 (Kelapa Gading),63,16,19,61,19,63,PM10,SEDANG
2011-06-14,DKI2 (Kelapa Gading),71,21,16,88,14,88,O3,SEDANG
2011-06-15,DKI2 (Kelapa Gading),62,16,20,137,18,137,O3,TIDAK SEHAT
2011-06-16,DKI2 (Kelapa Gading),63,14,16,---,14,63,PM10,SEDANG
2011-06-17,DKI2 (Kelapa Gading),68,15,29,---,24,68,PM10,SEDANG
2011-06-18,DKI2 (Kelapa Gading),58,15,14,119,13,119,O3,TIDAK SEHAT
2011-06-19,DKI2 (Kelapa Gading),59,12,18,94,15,94,O3,SEDANG
2011-06-20,DKI2 (Kelapa Gading),61,13,22,74,22,74,O3,SEDANG
2011-06-21,DKI2 (Kelapa Gading),63,19,18,79,22,79,O3,SEDANG
2011-06-22,DKI2 (Kelapa Gading),69,22,16,87,16,87,O3,SEDANG
2011-06-23,DKI2 (Kelapa Gading),61,11,22,94,39,94,O3,SEDANG
2011-06-24,DKI2 (Kelapa Gading),64,16,16,85,15,85,O3,SEDANG
2011-06-25,DKI2 (Kelapa Gading),59,10,11,64,12,64,O3,SEDANG
2011-06-26,DKI2 (Kelapa Gading),62,11,15,66,13,66,O3,SEDANG
2011-06-27,DKI2 (Kelapa Gading),53,10,19,49,19,53,PM10,SEDANG
2011-06-28,DKI2 (Kelapa Gading),54,8,19,122,20,122,O3,TIDAK SEHAT
2011-06-29,DKI2 (Kelapa Gading),61,15,19,86,15,86,O3,SEDANG
2011-06-30,DKI2 (Kelapa Gading),59,16,19,127,17,127,O3,TIDAK SEHAT
2011-06-01,DKI3 (Jagakarsa),71,4,33,82,15,82,O3,SEDANG
2011-06-02,DKI3 (Jagakarsa),52,5,14,61,7,61,O3,SEDANG
2011-06-03,DKI3 (Jagakarsa),49,5,9,37,6,49,PM10,BAIK
2011-06-04,DKI3 (Jagakarsa),46,4,17,56,7,56,O3,SEDANG
2011-06-05,DKI3 (Jagakarsa),37,3,17,46,5,46,O3,BAIK
2011-06-06,DKI3 (Jagakarsa),46,4,17,68,9,68,O3,SEDANG
2011-06-07,DKI3 (Jagakarsa),66,5,25,92,11,92,O3,SEDANG
2011-06-08,DKI3 (Jagakarsa),59,4,24,85,9,85,O3,SEDANG
2011-06-09,DKI3 (Jagakarsa),27,5,18,121,11,121,O3,TIDAK SEHAT
2011-06-10,DKI3 (Jagakarsa),53,4,12,93,7,93,O3,SEDANG
2011-06-11,DKI3 (Jagakarsa),57,5,29,94,11,94,O3,SEDANG
2011-06-12,DKI3 (Jagakarsa),61,6,19,84,11,84,O3,SEDANG
2011-06-13,DKI3 (Jagakarsa),57,5,15,91,8,91,O3,SEDANG
2011-06-14,DKI3 (Jagakarsa),69,5,21,92,12,92,O3,SEDANG
2011-06-15,DKI3 (Jagakarsa),65,5,15,80,13,80,O3,SEDANG
2011-06-16,DKI3 (Jagakarsa),72,6,16,103,16,103,O3,TIDAK SEHAT
2011-06-17,DKI3 (Jagakarsa),99,6,34,81,12,99,PM10,SEDANG
2011-06-18,DKI3 (Jagakarsa),63,6,15,128,13,128,O3,TIDAK SEHAT
2011-06-19,DKI3 (Jagakarsa),60,6,13,119,17,119,O3,TIDAK SEHAT
2011-06-20,DKI3 (Jagakarsa),62,5,18,85,22,85,O3,SEDANG
2011-06-21,DKI3 (Jagakarsa),71,6,18,82,16,82,O3,SEDANG
2011-06-22,DKI3 (Jagakarsa),66,7,12,92,11,92,O3,SEDANG
