tanggal,stasiun,pm10,so2,co,o3,no2,max,critical,categori
2011-10-01,DKI1 (Bunderan HI),68,17,24,92,17,92,O3,SEDANG
2011-10-02,DKI1 (Bunderan HI),63,18,18,88,15,88,O3,SEDANG
2011-10-03,DKI1 (Bunderan HI),64,15,27,95,26,95,O3,SEDANG
2011-10-04,DKI1 (Bunderan HI),56,18,25,87,18,87,O3,SEDANG
2011-10-05,DKI1 (Bunderan HI),66,19,30,81,20,81,O3,SEDANG
2011-10-06,DKI1 (Bunderan HI),59,21,28,70,26,70,O3,SEDANG
2011-10-07,DKI1 (Bunderan HI),70,21,29,68,17,70,PM10,SEDANG
2011-10-08,DKI1 (Bunderan HI),57,19,26,50,14,57,PM10,SEDANG
2011-10-09,DKI1 (Bunderan HI),81,23,31,91,19,91,O3,SEDANG
2011-10-10,DKI1 (Bunderan HI),71,16,34,107,19,107,O3,TIDAK SEHAT
2011-10-11,DKI1 (Bunderan HI),70,20,34,131,20,131,O3,TIDAK SEHAT
2011-10-12,DKI1 (Bunderan HI),73,23,33,138,29,138,O3,TIDAK SEHAT
2011-10-13,DKI1 (Bunderan HI),67,25,32,96,21,96,O3,SEDANG
2011-10-14,DKI1 (Bunderan HI),61,21,29,70,23,70,O3,SEDANG
2011-10-15,DKI1 (Bunderan HI),60,21,25,86,21,86,O3,SEDANG
2011-10-16,DKI1 (Bunderan HI),70,16,27,59,14,70,PM10,SEDANG
2011-10-17,DKI1 (Bunderan HI),58,16,27,58,14,58,PM10,SEDANG
2011-10-18,DKI1 (Bunderan HI),57,17,25,61,16,61,O3,SEDANG
2011-10-19,DKI1 (Bunderan HI),60,19,26,59,16,60,PM10,SEDANG
2011-10-20,DKI1 (Bunderan HI),58,17,32,68,20,68,O3,SEDANG
2011-10-21,DKI1 (Bunderan HI),74,21,31,84,18,84,O3,SEDANG
2011-10-22,DKI1 (Bunderan HI),58,18,29,89,14,89,O3,SEDANG
2011-10-23,DKI1 (Bunderan HI),54,18,25,69,13,69,O3,SEDANG
2011-10-24,DKI1 (Bunderan HI),44,17,22,58,9,58,O3,SEDANG
2011-10-25,DKI1 (Bunderan HI),28,19,25,61,15,61,O3,SEDANG
2011-10-26,DKI1 (Bunderan HI),---,18,39,84,24,84,O3,SEDANG
2011-10-27,DKI1 (Bunderan HI),---,19,52,47,17,52,CO,SEDANG
2011-10-28,DKI1 (Bunderan HI),51,14,30,60,15,60,O3,SEDANG
2011-10-29,DKI1 (Bunderan HI),58,15,41,56,14,58,PM10,SEDANG
2011-10-30,DKI1 (Bunderan HI),53,15,20,73,12,73,O3,SEDANG
2011-10-31,DKI1 (Bunderan HI),54,14,32,133,18,133,O3,TIDAK SEHAT
2011-10-01,DKI2 (Kelapa Gading),68,10,13,110,11,110,O3,TIDAK SEHAT
2011-10-02,DKI2 (Kelapa Gading),68,11,11,96,11,96,O3,SEDANG
2011-10-03,DKI2 (Kelapa Gading),71,13,15,147,22,147,O3,TIDAK SEHAT
2011-10-04,DKI2 (Kelapa Gading),55,11,15,99,18,99,O3,SEDANG
2011-10-05,DKI2 (Kelapa Gading),74,15,18,118,18,118,O3,TIDAK SEHAT
2011-10-06,DKI2 (Kelapa Gading),62,12,15,79,15,79,O3,SEDANG
2011-10-07,DKI2 (Kelapa Gading),79,16,19,85,15,85,O3,SEDANG
2011-10-08,DKI2 (Kelapa Gading),60,11,18,58,14,60,PM10,SEDANG
2011-10-09,DKI2 (Kelapa Gading),83,17,28,110,16,110,O3,TIDAK SEHAT
2011-10-10,DKI2 (Kelapa Gading),72,13,25,103,19,103,O3,TIDAK SEHAT
2011-10-11,DKI2 (Kelapa Gading),72,16,20,145,14,145,O3,TIDAK SEHAT
2011-10-12,DKI2 (Kelapa Gading),72,14,27,159,19,159,O3,TIDAK SEHAT
2011-10-13,DKI2 (Kelapa Gading),84,20,25,118,18,118,O3,TIDAK SEHAT
2011-10-14,DKI2 (Kelapa Gading),65,13,19,94,17,94,O3,SEDANG
2011-10-15,DKI2 (Kelapa Gading),75,16,20,96,14,96,O3,SEDANG
2011-10-16,DKI2 (Kelapa Gading),82,17,24,57,17,82,PM10,SEDANG
2011-10-17,DKI2 (Kelapa Gading),60,14,13,75,11,75,O3,SEDANG
2011-10-18,DKI2 (Kelapa Gading),69,14,13,80,12,80,O3,SEDANG
