tanggal,stasiun,pm10,so2,co,o3,no2,max,critical,categori
2011-07-01,DKI1 (Bunderan HI),59,14,33,65,19,65,O3,SEDANG
2011-07-02,DKI1 (Bunderan HI),63,17,34,51,18,63,PM10,SEDANG
2011-07-03,DKI1 (Bunderan HI),56,14,20,46,14,56,PM10,SEDANG
2011-07-04,DKI1 (Bunderan HI),54,13,24,55,15,55,O3,SEDANG
2011-07-05,DKI1 (Bunderan HI),66,14,29,78,17,78,O3,SEDANG
2011-07-06,DKI1 (Bunderan HI),54,13,27,46,17,54,PM10,SEDANG
2011-07-07,DKI1 (Bunderan HI),59,18,27,62,14,62,O3,SEDANG
2011-07-08,DKI1 (Bunderan HI),63,19,25,42,12,63,PM10,SEDANG
2011-07-09,DKI1 (Bunderan HI),54,16,21,54,10,54,PM10,SEDANG
2011-07-10,DKI1 (Bunderan HI),51,15,18,57,12,57,O3,SEDANG
2011-07-11,DKI1 (Bunderan HI),54,13,27,55,13,55,O3,SEDANG
2011-07-12,DKI1 (Bunderan HI),60,20,30,50,17,60,PM10,SEDANG
2011-07-13,DKI1 (Bunderan HI),58,17,28,44,13,58,PM10,SEDANG
2011-07-14,DKI1 (Bunderan HI),57,14,27,81,17,81,O3,SEDANG
2011-07-15,DKI1 (Bunderan HI),63,14,30,123,19,123,O3,TIDAK SEHAT
2011-07-16,DKI1 (Bunderan HI),62,14,29,75,18,75,O3,SEDANG
2011-07-17,DKI1 (Bunderan HI),61,17,31,48,16,61,PM10,SEDANG
2011-07-18,DKI1 (Bunderan HI),62,18,35,84,26,84,O3,SEDANG
2011-07-19,DKI1 (Bunderan HI),62,18,32,60,16,62,PM10,SEDANG
2011-07-20,DKI1 (Bunderan HI),52,16,26,42,13,52,PM10,SEDANG
2011-07-21,DKI1 (Bunderan HI),53,17,23,36,11,53,PM10,SEDANG
2011-07-22,DKI1 (Bunderan HI),55,22,23,31,10,55,PM10,SEDANG
2011-07-23,DKI1 (Bunderan HI),62,19,30,34,13,62,PM10,SEDANG
2011-07-24,DKI1 (Bunderan HI),55,16,19,75,14,75,O3,SEDANG
2011-07-25,DKI1 (Bunderan HI),51,13,30,87,22,87,O3,SEDANG
2011-07-26,DKI1 (Bunderan HI),65,17,32,55,18,65,PM10,SEDANG
2011-07-27,DKI1 (Bunderan HI),59,12,25,75,18,75,O3,SEDANG
2011-07-28,DKI1 (Bunderan HI),61,7,29,81,16,81,O3,SEDANG
2011-07-29,DKI1 (Bunderan HI),53,16,27,80,18,80,O3,SEDANG
2011-07-30,DKI1 (Bunderan HI),64,15,27,78,20,78,O3,SEDANG
2011-07-31,DKI1 (Bunderan HI),57,14,20,54,19,57,PM10,SEDANG
2011-07-01,DKI2 (Kelapa Gading),62,12,30,53,15,62,PM10,SEDANG
2011-07-02,DKI2 (Kelapa Gading),69,16,37,58,17,69,PM10,SEDANG
2011-07-03,DKI2 (Kelapa Gading),63,14,16,57,12,63,PM10,SEDANG
2011-07-04,DKI2 (Kelapa Gading),57,12,12,62,12,62,O3,SEDANG
2011-07-05,DKI2 (Kelapa Gading),72,21,23,76,18,76,O3,SEDANG
2011-07-06,DKI2 (Kelapa Gading),57,18,14,73,13,73,O3,SEDANG
2011-07-07,DKI2 (Kelapa Gading),64,22,17,15,15,64,PM10,SEDANG
2011-07-08,DKI2 (Kelapa Gading),62,20,16,13,15,62,PM10,SEDANG
2011-07-09,DKI2 (Kelapa Gading),59,17,12,15,13,59,PM10,SEDANG
2011-07-10,DKI2 (Kelapa Gading),58,19,12,13,11,58,PM10,SEDANG
2011-07-11,DKI2 (Kelapa Gading),49,9,22,13,17,49,PM10,BAIK
2011-07-12,DKI2 (Kelapa Gading),59,18,20,14,15,59,PM10,SEDANG
2011-07-13,DKI2 (Kelapa Gading),60,20,16,57,12,60,PM10,SEDANG
2011-07-14,DKI2 (Kelapa Gading),60,17,22,82,14,82,O3,SEDANG
2011-07-15,DKI2 (Kelapa Gading),61,12,22,174,17,174,O3,TIDAK SEHAT
2011-07-16,DKI2 (Kelapa Gading),58,11,21,112,19,112,O3,TIDAK SEHAT
2011-07-17,DKI2 (Kelapa Gading),69,28,25,77,17,77,O3,SEDANG
2011-07-18,DKI2 (Kelapa Gading),58,16,19,68,13,68,O3,SEDANG
2011-07-19,DKI2 (Kelapa Gading),63,22,18,71,17,71,O3,SEDANG
2011-07-20,DKI2 (Kelapa Gading),62,16,15,57,12,62,PM10,SEDANG
2011-07-21,DKI2 (Kelapa Gading),71,21,16,63,12,71,PM10,SEDANG
2011-07-22,DKI2 (Kelapa Gading),57,13,13,51,10,57,PM10,SEDANG
2011-07-23,DKI2 (Kelapa Gading),66,15,14,68,12,68,O3,SEDANG
2011-07-24,DKI2 (Kelapa Gading),70,16,16,107,15,107,O3,TIDAK SEHAT
2011-07-25,DKI2 (Kelapa Gading),53,9,10,100,9,100,O3,SEDANG
2011-07-26,DKI2 (Kelapa Gading),75,22,21,88,16,88,O3,SEDANG
2011-07-27,DKI2 (Kelapa Gading),81,24,15,65,16,81,PM10,SEDANG
2011-07-28,DKI2 (Kelapa Gading),74,16,20,69,18,74,PM10,SEDANG
2011-07-29,DKI2 (Kelapa Gading),57,10,16,136,24,136,O3,TIDAK SEHAT
2011-07-30,DKI2 (Kelapa Gading),68,14,18,129,17,129,O3,TIDAK SEHAT
2011-07-31,DKI2 (Kelapa Gading),68,12,17,55,8,68,PM10,SEDANG
2011-07-01,DKI3 (Jagakarsa),53,5,20,52,14,53,PM10,SEDANG
2011-07-02,DKI3 (Jagakarsa),64,5,32,81,9,81,O3,SEDANG
2011-07-03,DKI3 (Jagakarsa),65,5,25,90,9,90,O3,SEDANG
2011-07-04,DKI3 (Jagakarsa),59,5,12,75,8,75,O3,SEDANG
2011-07-05,DKI3 (Jagakarsa),78,6,35,90,13,90,O3,SEDANG
2011-07-06,DKI3 (Jagakarsa),54,5,12,80,7,80,O3,SEDANG
2011-07-07,DKI3 (Jagakarsa),59,5,16,90,10,90,O3,SEDANG
2011-07-08,DKI3 (Jagakarsa),63,6,13,88,10,88,O3,SEDANG
2011-07-09,DKI3 (Jagakarsa),65,6,17,60,10,65,PM10,SEDANG
2011-07-10,DKI3 (Jagakarsa),59,6,13,70,8,70,O3,SEDANG
2011-07-11,DKI3 (Jagakarsa),56,5,16,92,10,92,O3,SEDANG
2011-07-12,DKI3 (Jagakarsa),68,5,29,78,16,78,O3,SEDANG
