tanggal,stasiun,pm10,so2,co,o3,no2,max,critical,categori
2011-08-01,DKI1 (Bunderan HI),57,16,23,47,16,57,PM10,SEDANG
2011-08-02,DKI1 (Bunderan HI),56,14,25,53,15,56,PM10,SEDANG
2011-08-03,DKI1 (Bunderan HI),58,10,28,100,20,100,O3,SEDANG
2011-08-04,DKI1 (Bunderan HI),65,12,27,99,21,99,O3,SEDANG
2011-08-05,DKI1 (Bunderan HI),65,16,29,84,22,84,O3,SEDANG
2011-08-06,DKI1 (Bunderan HI),68,15,27,85,16,85,O3,SEDANG
2011-08-07,DKI1 (Bunderan HI),66,14,23,54,13,66,PM10,SEDANG
2011-08-08,DKI1 (Bunderan HI),63,12,24,60,14,63,PM10,SEDANG
2011-08-09,DKI1 (Bunderan HI),67,14,23,61,14,67,PM10,SEDANG
2011-08-10,DKI1 (Bunderan HI),74,14,25,73,16,74,PM10,SEDANG
2011-08-11,DKI1 (Bunderan HI),---,---,---,---,---,0,,TIDAK ADA DATA
2011-08-12,DKI1 (Bunderan HI),---,---,---,---,---,0,,TIDAK ADA DATA
2011-08-13,DKI1 (Bunderan HI),68,11,19,62,13,68,PM10,SEDANG
2011-08-14,DKI1 (Bunderan HI),70,12,20,73,15,73,O3,SEDANG
2011-08-15,DKI1 (Bunderan HI),64,16,33,68,19,68,O3,SEDANG
2011-08-16,DKI1 (Bunderan HI),65,13,29,---,17,65,PM10,SEDANG
2011-08-17,DKI1 (Bunderan HI),---,---,---,---,---,0,,TIDAK ADA DATA
2011-08-18,DKI1 (Bunderan HI),79,16,37,80,22,80,O3,SEDANG
2011-08-19,DKI1 (Bunderan HI),---,---,---,---,---,0,,TIDAK ADA DATA
2011-08-20,DKI1 (Bunderan HI),62,15,20,52,17,62,PM10,SEDANG
2011-08-21,DKI1 (Bunderan HI),66,15,15,57,13,66,PM10,SEDANG
2011-08-22,DKI1 (Bunderan HI),70,17,28,103,22,103,O3,TIDAK SEHAT
2011-08-23,DKI1 (Bunderan HI),72,17,29,62,15,72,PM10,SEDANG
2011-08-24,DKI1 (Bunderan HI),70,17,29,72,18,72,O3,SEDANG
2011-08-25,DKI1 (Bunderan HI),66,19,28,133,18,133,O3,TIDAK SEHAT
2011-08-26,DKI1 (Bunderan HI),67,17,27,113,18,113,O3,TIDAK SEHAT
2011-08-27,DKI1 (Bunderan HI),63,14,20,48,13,63,PM10,SEDANG
2011-08-28,DKI1 (Bunderan HI),62,13,17,51,12,62,PM10,SEDANG
2011-08-29,DKI1 (Bunderan HI),60,12,15,57,9,60,PM10,SEDANG
2011-08-30,DKI1 (Bunderan HI),59,12,16,83,11,83,O3,SEDANG
2011-08-31,DKI1 (Bunderan HI),68,14,36,77,14,77,O3,SEDANG
2011-08-01,DKI2 (Kelapa Gading),72,20,18,57,13,72,PM10,SEDANG
2011-08-02,DKI2 (Kelapa Gading),71,17,16,59,15,71,PM10,SEDANG
2011-08-03,DKI2 (Kelapa Gading),69,15,19,165,18,165,O3,TIDAK SEHAT
2011-08-04,DKI2 (Kelapa Gading),59,9,18,116,26,116,O3,TIDAK SEHAT
2011-08-05,DKI2 (Kelapa Gading),65,10,22,168,17,168,O3,TIDAK SEHAT
2011-08-06,DKI2 (Kelapa Gading),71,16,17,105,12,105,O3,TIDAK SEHAT
