tanggal,stasiun,pm10,so2,co,o3,no2,max,critical,categori
2011-02-01,DKI1 (Bunderan HI),37,20,22,26,11,37,PM10,BAIK
2011-02-02,DKI1 (Bunderan HI),49,18,29,32,11,49,PM10,BAIK
2011-02-03,DKI1 (Bunderan HI),39,16,24,40,10,40,O3,BAIK
2011-02-04,DKI1 (Bunderan HI),41,16,27,33,12,41,PM10,BAIK
2011-02-05,DKI1 (Bunderan HI),44,14,39,29,14,44,PM10,BAIK
2011-02-06,DKI1 (Bunderan HI),29,15,21,30,16,30,O3,BAIK
2011-02-07,DKI1 (Bunderan HI),41,16,24,29,12,41,PM10,BAIK
2011-02-08,DKI1 (Bunderan HI),39,17,28,44,11,44,O3,BAIK
2011-02-09,DKI1 (Bunderan HI),41,19,30,50,12,50,O3,BAIK
2011-02-10,DKI1 (Bunderan HI),54,18,30,48,15,54,PM10,SEDANG
2011-02-11,DKI1 (Bunderan HI),78,21,49,96,24,96,O3,SEDANG
2011-02-12,DKI1 (Bunderan HI),60,17,33,48,14,60,PM10,SEDANG
2011-02-13,DKI1 (Bunderan HI),57,18,26,54,12,57,PM10,SEDANG
2011-02-14,DKI1 (Bunderan HI),41,12,39,42,13,42,O3,BAIK
2011-02-15,DKI1 (Bunderan HI),48,15,53,37,13,53,CO,SEDANG
2011-02-16,DKI1 (Bunderan HI),51,16,21,34,13,51,PM10,SEDANG
2011-02-17,DKI1 (Bunderan HI),46,22,33,34,16,46,PM10,BAIK
2011-02-18,DKI1 (Bunderan HI),36,18,24,39,13,39,O3,BAIK
2011-02-19,DKI1 (Bunderan HI),46,21,26,33,12,46,PM10,BAIK
2011-02-20,DKI1 (Bunderan HI),42,17,24,46,13,46,O3,BAIK
2011-02-21,DKI1 (Bunderan HI),43,16,22,40,13,43,PM10,BAIK
2011-02-22,DKI1 (Bunderan HI),46,15,23,42,12,46,PM10,BAIK
2011-02-23,DKI1 (Bunderan HI),47,15,26,41,11,47,PM10,BAIK
