tanggal,stasiun,pm10,so2,co,o3,no2,max,critical,categori
2018-01-01,DKI1 (Bunderan HI),35,20,22,27,2,35,PM10,BAIK
2018-01-02,DKI1 (Bunderan HI),14,18,12,17,1,18,SO2,BAIK
2018-01-03,DKI1 (Bunderan HI),,,,,,,,TIDAK ADA DATA
2018-01-04,DKI1 (Bunderan HI),24,21,20,19,2,24,PM10,BAIK
2018-01-05,DKI1 (Bunderan HI),23,19,17,21,2,23,PM10,BAIK
2018-01-06,DKI1 (Bunderan HI),18,19,14,24,2,24,O3,BAIK
2018-01-07,DKI1 (Bunderan HI),21,20,14,27,2,27,O3,BAIK
2018-01-08,DKI1 (Bunderan HI),48,27,19,44,3,48,PM10,BAIK
2018-01-09,DKI1 (Bunderan HI),24,23,16,29,2,29,O3,BAIK
2018-01-10,DKI1 (Bunderan HI),28,23,16,44,3,44,O3,BAIK
2018-01-11,DKI1 (Bunderan HI),40,30,18,36,4,40,PM10,BAIK
2018-01-12,DKI1 (Bunderan HI),35,22,18,38,4,38,O3,BAIK
2018-01-13,DKI1 (Bunderan HI),39,23,17,50,4,50,O3,BAIK
2018-01-14,DKI1 (Bunderan HI),31,23,17,38,4,38,O3,BAIK
2018-01-15,DKI1 (Bunderan HI),30,21,19,33,3,33,O3,BAIK
2018-01-16,DKI1 (Bunderan HI),24,23,19,29,3,29,O3,BAIK
2018-01-17,DKI1 (Bunderan HI),35,23,19,34,4,35,PM10,BAIK
2018-01-18,DKI1 (Bunderan HI),41,22,22,23,5,41,PM10,BAIK
2018-01-19,DKI1 (Bunderan HI),46,22,27,20,5,46,PM10,BAIK
2018-01-20,DKI1 (Bunderan HI),27,20,18,23,2,27,PM10,BAIK
2018-01-21,DKI1 (Bunderan HI),25,20,17,25,2,25,PM10,BAIK
2018-01-22,DKI1 (Bunderan HI),17,20,17,18,2,20,SO2,BAIK
2018-01-23,DKI1 (Bunderan HI),28,21,17,34,3,34,O3,BAIK
2018-01-24,DKI1 (Bunderan HI),33,23,20,39,3,39,O3,BAIK
2018-01-25,DKI1 (Bunderan HI),26,20,19,19,3,26,PM10,BAIK
2018-01-26,DKI1 (Bunderan HI),21,20,19,25,3,25,O3,BAIK
2018-01-27,DKI1 (Bunderan HI),27,21,19,37,3,37,O3,BAIK
2018-01-28,DKI1 (Bunderan HI),32,22,17,23,4,32,PM10,BAIK
2018-01-29,DKI1 (Bunderan HI),22,20,17,19,2,22,PM10,BAIK
2018-01-30,DKI1 (Bunderan HI),27,21,20,23,3,27,PM10,BAIK
2018-01-31,DKI1 (Bunderan HI),28,21,20,27,3,28,PM10,BAIK
2018-01-01,DKI2 (Kelapa Gading),59,29,36,33,9,59,PM10,SEDANG
2018-01-02,DKI2 (Kelapa Gading),18,28,5,33,14,33,O3,BAIK
2018-01-03,DKI2 (Kelapa Gading),52,33,15,73,23,73,O3,SEDANG
2018-01-04,DKI2 (Kelapa Gading),53,49,12,47,15,53,PM10,SEDANG
2018-01-05,DKI2 (Kelapa Gading),35,32,11,19,10,35,PM10,BAIK
2018-01-06,DKI2 (Kelapa Gading),20,28,6,24,5,28,SO2,BAIK
2018-01-07,DKI2 (Kelapa Gading),21,29,6,24,5,29,SO2,BAIK
2018-01-08,DKI2 (Kelapa Gading),43,33,12,48,17,48,O3,BAIK
2018-01-09,DKI2 (Kelapa Gading),23,30,5,18,14,30,SO2,BAIK
2018-01-10,DKI2 (Kelapa Gading),21,30,6,45,17,45,O3,BAIK
2018-01-11,DKI2 (Kelapa Gading),22,31,6,41,19,41,O3,BAIK
2018-01-12,DKI2 (Kelapa Gading),29,29,7,24,17,29,PM10,BAIK
2018-01-13,DKI2 (Kelapa Gading),26,30,5,26,21,30,SO2,BAIK
2018-01-14,DKI2 (Kelapa Gading),28,30,6,31,14,31,O3,BAIK
2018-01-15,DKI2 (Kelapa Gading),24,30,11,31,12,31,O3,BAIK
2018-01-16,DKI2 (Kelapa Gading),25,32,13,33,10,33,O3,BAIK
2018-01-17,DKI2 (Kelapa Gading),34,31,11,30,13,34,PM10,BAIK
2018-01-18,DKI2 (Kelapa Gading),25,30,11,17,15,30,SO2,BAIK
2018-01-19,DKI2 (Kelapa Gading),28,29,26,21,19,29,SO2,BAIK
2018-01-20,DKI2 (Kelapa Gading),16,29,9,24,7,29,SO2,BAIK
2018-01-21,DKI2 (Kelapa Gading),24,29,9,27,8,29,SO2,BAIK
2018-01-22,DKI2 (Kelapa Gading),26,29,10,22,6,29,SO2,BAIK
2018-01-23,DKI2 (Kelapa Gading),24,30,8,35,9,35,O3,BAIK
2018-01-24,DKI2 (Kelapa Gading),29,,9,28,19,29,PM10,BAIK
2018-01-25,DKI2 (Kelapa Gading),18,,9,20,15,20,O3,BAIK
2018-01-26,DKI2 (Kelapa Gading),20,13,8,37,7,37,O3,BAIK
2018-01-27,DKI2 (Kelapa Gading),26,13,7,34,6,34,O3,BAIK
2018-01-28,DKI2 (Kelapa Gading),28,13,7,22,6,28,PM10,BAIK
2018-01-29,DKI2 (Kelapa Gading),19,13,8,25,7,25,O3,BAIK
2018-01-30,DKI2 (Kelapa Gading),20,13,9,28,7,28,O3,BAIK
2018-01-31,DKI2 (Kelapa Gading),25,18,9,39,12,39,O3,BAIK
2018-01-01,DKI3 (Jagakarsa),14,17,22,35,5,35,O3,BAIK
2018-01-02,DKI3 (Jagakarsa),17,16,7,39,3,39,O3,BAIK
2018-01-03,DKI3 (Jagakarsa),15,16,15,101,8,101,O3,TIDAK SEHAT
2018-01-04,DKI3 (Jagakarsa),11,16,14,57,5,57,O3,SEDANG
2018-01-05,DKI3 (Jagakarsa),21,16,17,28,6,28,O3,BAIK
2018-01-06,DKI3 (Jagakarsa),16,16,7,30,4,30,O3,BAIK
2018-01-07,DKI3 (Jagakarsa),17,16,8,30,3,30,O3,BAIK
2018-01-08,DKI3 (Jagakarsa),46,16,14,58,5,58,O3,SEDANG
2018-01-09,DKI3 (Jagakarsa),42,17,12,63,6,63,O3,SEDANG
2018-01-10,DKI3 (Jagakarsa),42,18,13,50,7,50,O3,BAIK
2018-01-11,DKI3 (Jagakarsa),38,21,9,45,5,45,O3,BAIK
2018-01-12,DKI3 (Jagakarsa),20,18,11,62,7,62,O3,SEDANG
2018-01-13,DKI3 (Jagakarsa),50,20,13,49,6,50,PM10,BAIK
2018-01-14,DKI3 (Jagakarsa),24,18,7,50,3,50,O3,BAIK
2018-01-15,DKI3 (Jagakarsa),11,16,8,44,3,44,O3,BAIK
2018-01-16,DKI3 (Jagakarsa),12,16,7,43,1,43,O3,BAIK
2018-01-17,DKI3 (Jagakarsa),29,16,12,28,6,29,PM10,BAIK
2018-01-18,DKI3 (Jagakarsa),,,,,,,,TIDAK ADA DATA
2018-01-19,DKI3 (Jagakarsa),29,,20,35,,35,O3,BAIK
2018-01-20,DKI3 (Jagakarsa),13,16,6,32,2,32,O3,BAIK
2018-01-21,DKI3 (Jagakarsa),19,,6,31,1,31,O3,BAIK
2018-01-22,DKI3 (Jagakarsa),13,,6,32,,32,O3,BAIK
2018-01-23,DKI3 (Jagakarsa),18,16,8,53,3,53,O3,SEDANG
2018-01-24,DKI3 (Jagakarsa),23,16,8,49,3,49,O3,BAIK
2018-01-25,DKI3 (Jagakarsa),17,15,6,30,1,30,O3,BAIK
2018-01-26,DKI3 (Jagakarsa),20,15,7,31,3,31,O3,BAIK
2018-01-27,DKI3 (Jagakarsa),18,16,6,41,1,41,O3,BAIK
2018-01-28,DKI3 (Jagakarsa),32,16,8,52,2,52,O3,SEDANG
2018-01-29,DKI3 (Jagakarsa),17,15,6,27,,27,O3,BAIK
2018-01-30,DKI3 (Jagakarsa),,,,,,,,TIDAK ADA DATA
2018-01-31,DKI3 (Jagakarsa),23,15,7,30,2,30,O3,BAIK
2018-01-01,DKI4 (Lubang Buaya),76,31,31,33,6,76,PM10,SEDANG
2018-01-02,DKI4 (Lubang Buaya),23,31,7,36,3,36,O3,BAIK
2018-01-03,DKI4 (Lubang Buaya),53,35,16,96,10,96,O3,SEDANG
2018-01-04,DKI4 (Lubang Buaya),53,33,12,49,9,53,PM10,SEDANG
2018-01-05,DKI4 (Lubang Buaya),44,32,12,18,6,44,PM10,BAIK
2018-01-06,DKI4 (Lubang Buaya),18,30,5,21,4,30,SO2,BAIK
2018-01-07,DKI4 (Lubang Buaya),26,30,8,19,5,30,SO2,BAIK
2018-01-08,DKI4 (Lubang Buaya),62,32,16,48,6,62,PM10,SEDANG
2018-01-09,DKI4 (Lubang Buaya),45,32,11,37,7,45,PM10,BAIK
2018-01-10,DKI4 (Lubang Buaya),36,34,12,55,9,55,O3,SEDANG
2018-01-11,DKI4 (Lubang Buaya),37,38,9,43,7,43,O3,BAIK
2018-01-12,DKI4 (Lubang Buaya),37,33,13,47,9,47,O3,BAIK
2018-01-13,DKI4 (Lubang Buaya),51,,13,,8,51,PM10,SEDANG
2018-01-14,DKI4 (Lubang Buaya),26,72,7,29,5,72,SO2,SEDANG
2018-01-15,DKI4 (Lubang Buaya),22,72,11,,7,72,SO2,SEDANG
2018-01-16,DKI4 (Lubang Buaya),18,70,7,,5,70,SO2,SEDANG
2018-01-17,DKI4 (Lubang Buaya),35,52,12,28,11,52,SO2,SEDANG
2018-01-18,DKI4 (Lubang Buaya),38,52,19,,10,52,SO2,SEDANG
2018-01-19,DKI4 (Lubang Buaya),36,51,29,24,13,51,SO2,SEDANG
2018-01-20,DKI4 (Lubang Buaya),24,51,7,29,5,51,SO2,SEDANG
2018-01-21,DKI4 (Lubang Buaya),21,51,6,31,4,51,SO2,SEDANG
2018-01-22,DKI4 (Lubang Buaya),20,52,7,25,3,52,SO2,SEDANG
2018-01-23,DKI4 (Lubang Buaya),22,52,7,45,5,52,SO2,SEDANG
2018-01-24,DKI4 (Lubang Buaya),33,53,15,38,7,53,SO2,SEDANG
2018-01-25,DKI4 (Lubang Buaya),21,53,8,23,6,53,SO2,SEDANG
2018-01-26,DKI4 (Lubang Buaya),18,53,7,19,5,53,SO2,SEDANG
2018-01-27,DKI4 (Lubang Buaya),23,54,6,31,4,54,SO2,SEDANG
2018-01-28,DKI4 (Lubang Buaya),34,55,9,33,6,55,SO2,SEDANG
2018-01-29,DKI4 (Lubang Buaya),16,54,8,13,5,54,SO2,SEDANG
2018-01-30,DKI4 (Lubang Buaya),14,,8,16,4,16,O3,BAIK
2018-01-31,DKI4 (Lubang Buaya),21,54,8,31,5,54,SO2,SEDANG
2018-01-01,DKI5 (Kebon Jeruk) Jakarta Barat,45,19,38,20,4,45,PM10,BAIK
2018-01-02,DKI5 (Kebon Jeruk) Jakarta Barat,11,17,24,16,,24,CO,BAIK
2018-01-03,DKI5 (Kebon Jeruk) Jakarta Barat,40,21,35,45,11,45,O3,BAIK
2018-01-04,DKI5 (Kebon Jeruk) Jakarta Barat,36,20,34,9,8,36,PM10,BAIK
2018-01-05,DKI5 (Kebon Jeruk) Jakarta Barat,31,18,26,9,5,31,PM10,BAIK
2018-01-06,DKI5 (Kebon Jeruk) Jakarta Barat,15,18,22,31,3,31,O3,BAIK
2018-01-07,DKI5 (Kebon Jeruk) Jakarta Barat,18,19,7,46,4,46,O3,BAIK
2018-01-08,DKI5 (Kebon Jeruk) Jakarta Barat,47,27,13,73,11,73,O3,SEDANG
2018-01-09,DKI5 (Kebon Jeruk) Jakarta Barat,29,24,16,61,10,61,O3,SEDANG
2018-01-10,DKI5 (Kebon Jeruk) Jakarta Barat,,26,11,95,8,95,O3,SEDANG
2018-01-11,DKI5 (Kebon Jeruk) Jakarta Barat,,37,7,81,11,81,O3,SEDANG
2018-01-12,DKI5 (Kebon Jeruk) Jakarta Barat,32,25,,83,13,83,O3,SEDANG
2018-01-13,DKI5 (Kebon Jeruk) Jakarta Barat,43,28,,93,12,93,O3,SEDANG
2018-01-14,DKI5 (Kebon Jeruk) Jakarta Barat,33,23,,73,8,73,O3,SEDANG
2018-01-15,DKI5 (Kebon Jeruk) Jakarta Barat,20,21,4,70,7,70,O3,SEDANG
2018-01-16,DKI5 (Kebon Jeruk) Jakarta Barat,18,46,10,61,2,61,O3,SEDANG
2018-01-17,DKI5 (Kebon Jeruk) Jakarta Barat,30,46,9,60,3,60,O3,SEDANG
2018-01-18,DKI5 (Kebon Jeruk) Jakarta Barat,33,47,13,56,4,56,O3,SEDANG
2018-01-19,DKI5 (Kebon Jeruk) Jakarta Barat,32,42,27,48,5,48,O3,BAIK
2018-01-20,DKI5 (Kebon Jeruk) Jakarta Barat,16,40,10,38,2,40,SO2,BAIK
2018-01-21,DKI5 (Kebon Jeruk) Jakarta Barat,19,40,18,40,2,40,SO2,BAIK
2018-01-22,DKI5 (Kebon Jeruk) Jakarta Barat,20,38,11,32,2,38,SO2,BAIK
2018-01-23,DKI5 (Kebon Jeruk) Jakarta Barat,18,42,,57,,57,O3,SEDANG
2018-01-24,DKI5 (Kebon Jeruk) Jakarta Barat,31,47,,86,2,86,O3,SEDANG
2018-01-25,DKI5 (Kebon Jeruk) Jakarta Barat,19,41,22,51,2,51,O3,SEDANG
2018-01-26,DKI5 (Kebon Jeruk) Jakarta Barat,17,41,17,41,2,41,SO2,BAIK
2018-01-27,DKI5 (Kebon Jeruk) Jakarta Barat,19,44,16,63,2,63,O3,SEDANG
2018-01-28,DKI5 (Kebon Jeruk) Jakarta Barat,29,43,20,45,3,45,O3,BAIK
2018-01-29,DKI5 (Kebon Jeruk) Jakarta Barat,16,41,18,39,2,41,SO2,BAIK
2018-01-30,DKI5 (Kebon Jeruk) Jakarta Barat,17,41,22,41,2,41,SO2,BAIK
2018-01-31,DKI5 (Kebon Jeruk) Jakarta Barat,16,42,21,58,1,58,O3,SEDANG
