tanggal,stasiun,pm10,so2,co,o3,no2,max,critical,categori
2018-09-01,DKI1 (Bunderan HI),59,9,20,29,3,59,PM10,SEDANG
2018-09-02,DKI1 (Bunderan HI),62,9,15,25,3,62,PM10,SEDANG
2018-09-03,DKI1 (Bunderan HI),50,9,23,31,6,50,PM10,BAIK
2018-09-04,DKI1 (Bunderan HI),50,10,22,37,3,50,PM10,BAIK
2018-09-05,DKI1 (Bunderan HI),52,14,15,31,3,52,PM10,SEDANG
2018-09-06,DKI1 (Bunderan HI),73,15,21,18,4,73,PM10,SEDANG
2018-09-07,DKI1 (Bunderan HI),66,10,18,15,4,66,PM10,SEDANG
2018-09-08,DKI1 (Bunderan HI),51,12,19,12,16,51,PM10,SEDANG
2018-09-09,DKI1 (Bunderan HI),67,10,21,26,3,67,PM10,SEDANG
2018-09-10,DKI1 (Bunderan HI),62,11,16,29,4,62,PM10,SEDANG
2018-09-11,DKI1 (Bunderan HI),61,13,---,---,3,61,PM10,SEDANG
2018-09-12,DKI1 (Bunderan HI),56,12,---,---,3,56,PM10,SEDANG
2018-09-13,DKI1 (Bunderan HI),55,16,18,28,5,55,PM10,SEDANG
2018-09-14,DKI1 (Bunderan HI),56,11,18,35,4,56,PM10,SEDANG
2018-09-15,DKI1 (Bunderan HI),62,12,17,28,3,62,PM10,SEDANG
2018-09-16,DKI1 (Bunderan HI),59,10,13,26,3,59,PM10,SEDANG
2018-09-17,DKI1 (Bunderan HI),51,10,14,18,4,51,PM10,SEDANG
2018-09-18,DKI1 (Bunderan HI),52,11,18,17,4,52,PM10,SEDANG
2018-09-19,DKI1 (Bunderan HI),6,12,16,14,4,16,CO,BAIK
2018-09-20,DKI1 (Bunderan HI),8,11,19,8,3,19,CO,BAIK
2018-09-21,DKI1 (Bunderan HI),6,11,22,8,3,22,CO,BAIK
2018-09-22,DKI1 (Bunderan HI),5,10,22,19,3,22,CO,BAIK
2018-09-23,DKI1 (Bunderan HI),6,11,21,16,4,21,CO,BAIK
2018-09-24,DKI1 (Bunderan HI),26,11,19,19,4,26,PM10,BAIK
2018-09-25,DKI1 (Bunderan HI),53,12,17,16,5,53,PM10,SEDANG
2018-09-26,DKI1 (Bunderan HI),69,11,18,27,5,69,PM10,SEDANG
2018-09-27,DKI1 (Bunderan HI),56,10,17,25,4,56,PM10,SEDANG
2018-09-28,DKI1 (Bunderan HI),44,11,16,33,4,44,PM10,BAIK
2018-09-29,DKI1 (Bunderan HI),41,11,17,28,4,41,PM10,BAIK
2018-09-30,DKI1 (Bunderan HI),54,11,12,39,3,54,PM10,SEDANG
2018-09-01,DKI2 (Kelapa Gading),55,16,17,132,13,132,O3,TIDAK SEHAT
2018-09-02,DKI2 (Kelapa Gading),66,18,17,85,11,85,O3,SEDANG
2018-09-03,DKI2 (Kelapa Gading),62,37,22,167,15,167,O3,TIDAK SEHAT
2018-09-04,DKI2 (Kelapa Gading),51,19,15,173,8,173,O3,TIDAK SEHAT
2018-09-05,DKI2 (Kelapa Gading),53,15,15,108,24,108,O3,TIDAK SEHAT
2018-09-06,DKI2 (Kelapa Gading),74,44,25,113,17,113,O3,TIDAK SEHAT
2018-09-07,DKI2 (Kelapa Gading),59,18,17,117,10,117,O3,TIDAK SEHAT
2018-09-08,DKI2 (Kelapa Gading),50,14,18,155,13,155,O3,TIDAK SEHAT
2018-09-09,DKI2 (Kelapa Gading),66,20,30,95,16,95,O3,SEDANG
2018-09-10,DKI2 (Kelapa Gading),62,17,18,109,12,109,O3,TIDAK SEHAT
2018-09-11,DKI2 (Kelapa Gading),60,17,15,93,10,93,O3,SEDANG
2018-09-12,DKI2 (Kelapa Gading),54,16,16,164,11,164,O3,TIDAK SEHAT
2018-09-13,DKI2 (Kelapa Gading),70,46,19,141,13,141,O3,TIDAK SEHAT
2018-09-14,DKI2 (Kelapa Gading),60,18,17,233,11,233,O3,SANGAT TIDAK SEHAT
2018-09-15,DKI2 (Kelapa Gading),62,19,16,196,10,196,O3,TIDAK SEHAT
2018-09-16,DKI2 (Kelapa Gading),63,22,15,119,11,119,O3,TIDAK SEHAT
2018-09-17,DKI2 (Kelapa Gading),60,20,17,73,14,73,O3,SEDANG
2018-09-18,DKI2 (Kelapa Gading),60,16,15,100,11,100,O3,SEDANG
2018-09-19,DKI2 (Kelapa Gading),58,19,15,57,9,58,PM10,SEDANG
2018-09-20,DKI2 (Kelapa Gading),61,19,14,59,12,61,PM10,SEDANG
2018-09-21,DKI2 (Kelapa Gading),52,13,17,44,12,52,PM10,SEDANG
