tanggal,stasiun,pm10,so2,co,o3,no2,max,critical,categori
2018-04-01,DKI1 (Bunderan HI),25,22,17,22,1,25,PM10,BAIK
2018-04-02,DKI1 (Bunderan HI),39,22,18,24,2,39,PM10,BAIK
2018-04-03,DKI1 (Bunderan HI),45,22,27,23,2,45,PM10,BAIK
2018-04-04,DKI1 (Bunderan HI),18,22,20,29,3,29,O3,BAIK
2018-04-05,DKI1 (Bunderan HI),8,24,25,16,4,25,CO,BAIK
2018-04-06,DKI1 (Bunderan HI),8,22,21,7,4,22,SO2,BAIK
2018-04-07,DKI1 (Bunderan HI),8,23,21,6,4,23,SO2,BAIK
2018-04-08,DKI1 (Bunderan HI),6,22,16,4,1,22,SO2,BAIK
2018-04-09,DKI1 (Bunderan HI),11,22,20,10,3,22,SO2,BAIK
2018-04-10,DKI1 (Bunderan HI),10,22,19,5,2,22,SO2,BAIK
2018-04-11,DKI1 (Bunderan HI),50,22,20,25,2,50,PM10,BAIK
2018-04-12,DKI1 (Bunderan HI),33,22,16,19,2,33,PM10,BAIK
2018-04-13,DKI1 (Bunderan HI),33,22,16,29,2,33,PM10,BAIK
2018-04-14,DKI1 (Bunderan HI),27,22,21,15,3,27,PM10,BAIK
2018-04-15,DKI1 (Bunderan HI),53,22,23,44,2,53,PM10,SEDANG
2018-04-16,DKI1 (Bunderan HI),56,23,25,22,7,56,PM10,SEDANG
2018-04-17,DKI1 (Bunderan HI),46,22,20,30,5,46,PM10,BAIK
2018-04-18,DKI1 (Bunderan HI),63,23,25,41,6,63,PM10,SEDANG
2018-04-19,DKI1 (Bunderan HI),72,22,29,21,5,72,PM10,SEDANG
2018-04-20,DKI1 (Bunderan HI),59,22,30,15,3,59,PM10,SEDANG
2018-04-21,DKI1 (Bunderan HI),64,23,34,24,6,64,PM10,SEDANG
2018-04-22,DKI1 (Bunderan HI),58,22,25,29,4,58,PM10,SEDANG
2018-04-23,DKI1 (Bunderan HI),49,22,27,,2,49,PM10,BAIK
2018-04-24,DKI1 (Bunderan HI),61,22,33,,3,61,PM10,SEDANG
2018-04-25,DKI1 (Bunderan HI),69,22,35,,2,69,PM10,SEDANG
2018-04-26,DKI1 (Bunderan HI),71,23,32,,3,71,PM10,SEDANG
2018-04-27,DKI1 (Bunderan HI),50,22,22,,2,50,PM10,BAIK
2018-04-28,DKI1 (Bunderan HI),53,22,23,,3,53,PM10,SEDANG
2018-04-29,DKI1 (Bunderan HI),51,22,26,,5,51,PM10,SEDANG
2018-04-30,DKI1 (Bunderan HI),54,23,22,,4,54,PM10,SEDANG
2018-04-01,DKI2 (Kelapa Gading),30,25,7,49,13,49,O3,BAIK
2018-04-02,DKI2 (Kelapa Gading),34,27,8,55,19,55,O3,SEDANG
2018-04-03,DKI2 (Kelapa Gading),36,26,12,53,26,53,O3,SEDANG
2018-04-04,DKI2 (Kelapa Gading),45,28,9,82,28,82,O3,SEDANG
2018-04-05,DKI2 (Kelapa Gading),69,37,19,148,18,148,O3,TIDAK SEHAT
2018-04-06,DKI2 (Kelapa Gading),50,29,13,113,12,113,O3,TIDAK SEHAT
2018-04-07,DKI2 (Kelapa Gading),58,31,12,51,12,58,PM10,SEDANG
2018-04-08,DKI2 (Kelapa Gading),41,28,7,47,12,47,O3,BAIK
2018-04-09,DKI2 (Kelapa Gading),53,33,16,57,11,57,O3,SEDANG
2018-04-10,DKI2 (Kelapa Gading),52,36,16,54,15,54,O3,SEDANG
2018-04-11,DKI2 (Kelapa Gading),66,33,14,66,13,66,PM10,SEDANG
2018-04-12,DKI2 (Kelapa Gading),69,31,10,,14,69,PM10,SEDANG
2018-04-13,DKI2 (Kelapa Gading),54,,7,44,11,54,PM10,SEDANG
2018-04-14,DKI2 (Kelapa Gading),51,,14,56,12,56,O3,SEDANG
2018-04-15,DKI2 (Kelapa Gading),52,27,19,,13,52,PM10,SEDANG
2018-04-16,DKI2 (Kelapa Gading),62,33,17,,18,62,PM10,SEDANG
2018-04-17,DKI2 (Kelapa Gading),57,26,10,68,14,68,O3,SEDANG
2018-04-18,DKI2 (Kelapa Gading),76,29,26,,23,76,PM10,SEDANG
2018-04-19,DKI2 (Kelapa Gading),75,27,32,77,22,77,O3,SEDANG
2018-04-20,DKI2 (Kelapa Gading),68,14,23,40,18,68,PM10,SEDANG
2018-04-21,DKI2 (Kelapa Gading),71,26,43,68,25,71,PM10,SEDANG
2018-04-22,DKI2 (Kelapa Gading),64,11,25,47,18,64,PM10,SEDANG
2018-04-23,DKI2 (Kelapa Gading),36,7,16,60,16,60,O3,SEDANG
2018-04-24,DKI2 (Kelapa Gading),55,12,25,72,34,72,O3,SEDANG
2018-04-25,DKI2 (Kelapa Gading),56,9,31,19,18,56,PM10,SEDANG
2018-04-26,DKI2 (Kelapa Gading),60,13,24,31,25,60,PM10,SEDANG
2018-04-27,DKI2 (Kelapa Gading),62,15,12,35,16,62,PM10,SEDANG
2018-04-28,DKI2 (Kelapa Gading),57,18,14,72,16,72,O3,SEDANG
