tanggal,stasiun,pm10,so2,co,o3,no2,max,critical,categori
2018-11-01,DKI1 (Bunderan HI),65,11,26,19,5,65,PM10,SEDANG
2018-11-02,DKI1 (Bunderan HI),45,10,21,32,3,45,PM10,BAIK
2018-11-03,DKI1 (Bunderan HI),51,11,21,37,4,51,PM10,SEDANG
2018-11-04,DKI1 (Bunderan HI),45,10,17,28,2,45,PM10,BAIK
2018-11-05,DKI1 (Bunderan HI),48,10,20,22,3,48,PM10,BAIK
2018-11-06,DKI1 (Bunderan HI),45,10,19,41,3,45,PM10,BAIK
2018-11-07,DKI1 (Bunderan HI),53,10,23,28,3,53,PM10,SEDANG
2018-11-08,DKI1 (Bunderan HI),49,10,23,37,3,49,PM10,BAIK
2018-11-09,DKI1 (Bunderan HI),,,,,,,,TIDAK ADA DATA
2018-11-10,DKI1 (Bunderan HI),58,11,32,31,5,58,PM10,SEDANG
2018-11-11,DKI1 (Bunderan HI),49,14,23,72,4,72,O3,SEDANG
2018-11-12,DKI1 (Bunderan HI),59,16,20,65,3,65,O3,SEDANG
2018-11-13,DKI1 (Bunderan HI),59,15,20,75,4,75,O3,SEDANG
2018-11-14,DKI1 (Bunderan HI),37,15,18,32,2,37,PM10,BAIK
2018-11-15,DKI1 (Bunderan HI),15,13,9,30,1,30,O3,BAIK
2018-11-16,DKI1 (Bunderan HI),21,17,19,130,2,130,O3,TIDAK SEHAT
2018-11-17,DKI1 (Bunderan HI),34,20,18,125,3,125,O3,TIDAK SEHAT
2018-11-18,DKI1 (Bunderan HI),31,17,14,62,3,62,O3,SEDANG
2018-11-19,DKI1 (Bunderan HI),53,16,18,43,3,53,PM10,SEDANG
2018-11-20,DKI1 (Bunderan HI),41,15,17,61,3,61,O3,SEDANG
2018-11-21,DKI1 (Bunderan HI),51,18,21,127,3,127,O3,TIDAK SEHAT
2018-11-22,DKI1 (Bunderan HI),61,17,20,55,2,61,PM10,SEDANG
2018-11-23,DKI1 (Bunderan HI),43,16,23,100,4,100,O3,SEDANG
2018-11-24,DKI1 (Bunderan HI),61,16,38,61,4,61,PM10,SEDANG
2018-11-25,DKI1 (Bunderan HI),54,12,19,71,2,71,O3,SEDANG
2018-11-26,DKI1 (Bunderan HI),73,19,20,48,2,73,PM10,SEDANG
2018-11-27,DKI1 (Bunderan HI),63,14,26,84,3,84,O3,SEDANG
2018-11-28,DKI1 (Bunderan HI),51,15,20,62,3,62,O3,SEDANG
2018-11-29,DKI1 (Bunderan HI),60,15,27,64,2,64,O3,SEDANG
2018-11-30,DKI1 (Bunderan HI),53,14,20,73,3,73,O3,SEDANG
2018-11-01,DKI2 (Kelapa Gading),71,22,22,95,16,95,O3,SEDANG
2018-11-02,DKI2 (Kelapa Gading),50,14,16,79,13,79,O3,SEDANG
2018-11-03,DKI2 (Kelapa Gading),76,29,23,173,14,173,O3,TIDAK SEHAT
2018-11-04,DKI2 (Kelapa Gading),52,14,31,102,18,102,O3,TIDAK SEHAT
2018-11-05,DKI2 (Kelapa Gading),55,12,23,96,17,96,O3,SEDANG
2018-11-06,DKI2 (Kelapa Gading),53,19,16,122,12,122,O3,TIDAK SEHAT
2018-11-07,DKI2 (Kelapa Gading),59,20,26,83,30,83,O3,SEDANG
2018-11-08,DKI2 (Kelapa Gading),63,23,24,77,21,77,O3,SEDANG
2018-11-09,DKI2 (Kelapa Gading),60,20,22,79,16,79,O3,SEDANG
2018-11-10,DKI2 (Kelapa Gading),57,24,26,71,19,71,O3,SEDANG
2018-11-11,DKI2 (Kelapa Gading),71,40,19,88,16,88,O3,SEDANG
2018-11-12,DKI2 (Kelapa Gading),52,17,16,144,15,144,O3,TIDAK SEHAT
2018-11-13,DKI2 (Kelapa Gading),56,15,15,129,23,129,O3,TIDAK SEHAT
2018-11-14,DKI2 (Kelapa Gading),38,13,14,65,16,65,O3,SEDANG
2018-11-15,DKI2 (Kelapa Gading),27,12,6,51,8,51,O3,SEDANG
2018-11-16,DKI2 (Kelapa Gading),54,31,12,234,16,234,O3,SANGAT TIDAK SEHAT
2018-11-17,DKI2 (Kelapa Gading),65,36,11,145,16,145,O3,TIDAK SEHAT
2018-11-18,DKI2 (Kelapa Gading),59,28,15,118,16,118,O3,TIDAK SEHAT
2018-11-19,DKI2 (Kelapa Gading),62,20,20,68,16,68,O3,SEDANG
2018-11-20,DKI2 (Kelapa Gading),50,16,16,94,16,94,O3,SEDANG
2018-11-21,DKI2 (Kelapa Gading),66,31,14,163,22,163,O3,TIDAK SEHAT
2018-11-22,DKI2 (Kelapa Gading),59,18,17,129,20,129,O3,TIDAK SEHAT
2018-11-23,DKI2 (Kelapa Gading),66,27,14,203,18,203,O3,SANGAT TIDAK SEHAT
2018-11-24,DKI2 (Kelapa Gading),61,18,33,193,22,193,O3,TIDAK SEHAT
2018-11-25,DKI2 (Kelapa Gading),56,25,16,73,15,73,O3,SEDANG
2018-11-26,DKI2 (Kelapa Gading),68,19,22,67,20,68,PM10,SEDANG
2018-11-27,DKI2 (Kelapa Gading),53,20,25,123,19,123,O3,TIDAK SEHAT
2018-11-28,DKI2 (Kelapa Gading),63,26,13,109,17,109,O3,TIDAK SEHAT
2018-11-29,DKI2 (Kelapa Gading),,,,,,,,TIDAK ADA DATA
2018-11-30,DKI2 (Kelapa Gading),,,,,,,,TIDAK ADA DATA
2018-11-01,DKI3 (Jagakarsa),67,18,35,94,4,94,O3,SEDANG
2018-11-02,DKI3 (Jagakarsa),47,18,18,85,5,85,O3,SEDANG
2018-11-03,DKI3 (Jagakarsa),53,18,22,121,3,121,O3,TIDAK SEHAT
2018-11-04,DKI3 (Jagakarsa),43,16,24,108,3,108,O3,TIDAK SEHAT
2018-11-05,DKI3 (Jagakarsa),48,16,23,101,3,101,O3,TIDAK SEHAT
2018-11-06,DKI3 (Jagakarsa),51,17,20,82,2,82,O3,SEDANG
2018-11-07,DKI3 (Jagakarsa),39,16,23,88,3,88,O3,SEDANG
2018-11-08,DKI3 (Jagakarsa),38,16,22,89,3,89,O3,SEDANG
2018-11-09,DKI3 (Jagakarsa),43,16,22,98,4,98,O3,SEDANG
2018-11-10,DKI3 (Jagakarsa),55,16,36,166,4,166,O3,TIDAK SEHAT
2018-11-11,DKI3 (Jagakarsa),54,17,35,104,4,104,O3,TIDAK SEHAT
2018-11-12,DKI3 (Jagakarsa),66,18,28,,4,66,PM10,SEDANG
2018-11-13,DKI3 (Jagakarsa),66,18,31,78,4,78,O3,SEDANG
2018-11-14,DKI3 (Jagakarsa),60,18,25,53,3,60,PM10,SEDANG
2018-11-15,DKI3 (Jagakarsa),40,18,20,41,2,41,O3,BAIK
2018-11-16,DKI3 (Jagakarsa),35,18,22,79,3,79,O3,SEDANG
2018-11-17,DKI3 (Jagakarsa),38,19,17,98,3,98,O3,SEDANG
2018-11-18,DKI3 (Jagakarsa),54,19,22,120,4,120,O3,TIDAK SEHAT
2018-11-19,DKI3 (Jagakarsa),75,21,31,90,4,90,O3,SEDANG
2018-11-20,DKI3 (Jagakarsa),49,17,21,92,4,92,O3,SEDANG
2018-11-21,DKI3 (Jagakarsa),47,18,20,125,2,125,O3,TIDAK SEHAT
2018-11-22,DKI3 (Jagakarsa),69,18,25,88,3,88,O3,SEDANG
2018-11-23,DKI3 (Jagakarsa),60,20,20,118,4,118,O3,TIDAK SEHAT
2018-11-24,DKI3 (Jagakarsa),56,19,35,112,4,112,O3,TIDAK SEHAT
2018-11-25,DKI3 (Jagakarsa),52,18,21,77,3,77,O3,SEDANG
2018-11-26,DKI3 (Jagakarsa),48,16,20,90,4,90,O3,SEDANG
2018-11-27,DKI3 (Jagakarsa),54,16,28,126,4,126,O3,TIDAK SEHAT
2018-11-28,DKI3 (Jagakarsa),,19,22,84,5,84,O3,SEDANG
2018-11-29,DKI3 (Jagakarsa),48,18,21,76,3,76,O3,SEDANG
2018-11-30,DKI3 (Jagakarsa),42,16,20,131,4,131,O3,TIDAK SEHAT
2018-11-01,DKI4 (Lubang Buaya),74,24,19,69,10,74,PM10,SEDANG
2018-11-02,DKI4 (Lubang Buaya),48,24,12,47,7,48,PM10,BAIK
2018-11-03,DKI4 (Lubang Buaya),60,25,24,60,12,60,PM10,SEDANG
2018-11-04,DKI4 (Lubang Buaya),55,23,26,71,9,71,O3,SEDANG
2018-11-05,DKI4 (Lubang Buaya),56,23,17,77,3,77,O3,SEDANG
2018-11-06,DKI4 (Lubang Buaya),44,24,13,74,11,74,O3,SEDANG
2018-11-07,DKI4 (Lubang Buaya),54,24,22,86,11,86,O3,SEDANG
2018-11-08,DKI4 (Lubang Buaya),56,25,18,72,9,72,O3,SEDANG
2018-11-09,DKI4 (Lubang Buaya),61,24,20,65,15,65,O3,SEDANG
2018-11-10,DKI4 (Lubang Buaya),56,24,29,93,10,93,O3,SEDANG
2018-11-11,DKI4 (Lubang Buaya),63,24,33,62,9,63,PM10,SEDANG
2018-11-12,DKI4 (Lubang Buaya),51,24,31,52,11,52,O3,SEDANG
2018-11-13,DKI4 (Lubang Buaya),62,23,25,66,14,66,O3,SEDANG
2018-11-14,DKI4 (Lubang Buaya),46,23,17,41,10,46,PM10,BAIK
2018-11-15,DKI4 (Lubang Buaya),27,23,11,33,4,33,O3,BAIK
2018-11-16,DKI4 (Lubang Buaya),51,26,15,101,9,101,O3,TIDAK SEHAT
2018-11-17,DKI4 (Lubang Buaya),59,31,9,93,13,93,O3,SEDANG
2018-11-18,DKI4 (Lubang Buaya),58,28,11,52,9,58,PM10,SEDANG
2018-11-19,DKI4 (Lubang Buaya),81,25,25,51,10,81,PM10,SEDANG
2018-11-20,DKI4 (Lubang Buaya),56,25,15,82,10,82,O3,SEDANG
2018-11-21,DKI4 (Lubang Buaya),59,25,17,93,15,93,O3,SEDANG
2018-11-22,DKI4 (Lubang Buaya),61,26,18,54,12,61,PM10,SEDANG
2018-11-23,DKI4 (Lubang Buaya),58,25,10,92,13,92,O3,SEDANG
2018-11-24,DKI4 (Lubang Buaya),58,24,29,72,12,72,O3,SEDANG
2018-11-25,DKI4 (Lubang Buaya),57,23,13,60,9,60,O3,SEDANG
2018-11-26,DKI4 (Lubang Buaya),72,24,26,63,10,72,PM10,SEDANG
2018-11-27,DKI4 (Lubang Buaya),57,24,27,61,10,61,O3,SEDANG
2018-11-28,DKI4 (Lubang Buaya),57,25,8,55,10,57,PM10,SEDANG
2018-11-29,DKI4 (Lubang Buaya),62,27,12,54,11,62,PM10,SEDANG
2018-11-30,DKI4 (Lubang Buaya),48,24,9,93,11,93,O3,SEDANG
2018-11-01,DKI5 (Kebon Jeruk) Jakarta Barat,63,27,21,80,7,80,O3,SEDANG
2018-11-02,DKI5 (Kebon Jeruk) Jakarta Barat,45,26,13,63,,63,O3,SEDANG
2018-11-03,DKI5 (Kebon Jeruk) Jakarta Barat,56,29,21,130,7,130,O3,TIDAK SEHAT
2018-11-04,DKI5 (Kebon Jeruk) Jakarta Barat,56,26,21,110,8,110,O3,TIDAK SEHAT
2018-11-05,DKI5 (Kebon Jeruk) Jakarta Barat,54,24,17,81,,81,O3,SEDANG
2018-11-06,DKI5 (Kebon Jeruk) Jakarta Barat,53,28,13,97,4,97,O3,SEDANG
2018-11-07,DKI5 (Kebon Jeruk) Jakarta Barat,54,28,18,96,7,96,O3,SEDANG
2018-11-08,DKI5 (Kebon Jeruk) Jakarta Barat,52,32,17,79,12,79,O3,SEDANG
2018-11-09,DKI5 (Kebon Jeruk) Jakarta Barat,51,14,19,90,6,90,O3,SEDANG
