tanggal,stasiun,pm10,so2,co,o3,no2,max,critical,categori
2018-06-01,DKI1 (Bunderan HI),25,12,18,16,8,25,PM10,BAIK
2018-06-02,DKI1 (Bunderan HI),62,12,13,14,9,62,PM10,SEDANG
2018-06-03,DKI1 (Bunderan HI),50,12,14,26,5,50,PM10,BAIK
2018-06-04,DKI1 (Bunderan HI),34,11,11,24,3,34,PM10,BAIK
2018-06-05,DKI1 (Bunderan HI),56,12,12,23,6,56,PM10,SEDANG
2018-06-06,DKI1 (Bunderan HI),51,12,12,38,7,51,PM10,SEDANG
2018-06-07,DKI1 (Bunderan HI),66,11,13,36,6,66,PM10,SEDANG
2018-06-08,DKI1 (Bunderan HI),57,11,14,28,4,57,PM10,SEDANG
2018-06-09,DKI1 (Bunderan HI),64,12,27,36,4,64,PM10,SEDANG
2018-06-10,DKI1 (Bunderan HI),54,13,18,45,,54,PM10,SEDANG
2018-06-11,DKI1 (Bunderan HI),56,11,14,35,,56,PM10,SEDANG
2018-06-12,DKI1 (Bunderan HI),65,9,11,50,2,65,PM10,SEDANG
2018-06-13,DKI1 (Bunderan HI),53,9,18,,3,53,PM10,SEDANG
2018-06-14,DKI1 (Bunderan HI),26,8,12,44,2,44,O3,BAIK
2018-06-15,DKI1 (Bunderan HI),53,8,12,38,2,53,PM10,SEDANG
2018-06-16,DKI1 (Bunderan HI),56,7,20,29,2,56,PM10,SEDANG
2018-06-17,DKI1 (Bunderan HI),,,8,,,8,CO,BAIK
2018-06-18,DKI1 (Bunderan HI),,,,,,,,TIDAK ADA DATA
2018-06-19,DKI1 (Bunderan HI),,,,,,,,TIDAK ADA DATA
2018-06-20,DKI1 (Bunderan HI),,,,,,,,TIDAK ADA DATA
2018-06-21,DKI1 (Bunderan HI),41,5,,17,,41,PM10,BAIK
2018-06-22,DKI1 (Bunderan HI),39,6,9,22,2,39,PM10,BAIK
2018-06-23,DKI1 (Bunderan HI),39,5,8,19,1,39,PM10,BAIK
2018-06-24,DKI1 (Bunderan HI),38,5,10,31,1,38,PM10,BAIK
2018-06-25,DKI1 (Bunderan HI),21,5,14,16,2,21,PM10,BAIK
2018-06-26,DKI1 (Bunderan HI),41,6,28,7,,41,PM10,BAIK
2018-06-27,DKI1 (Bunderan HI),48,5,20,22,4,48,PM10,BAIK
2018-06-28,DKI1 (Bunderan HI),58,5,17,14,2,58,PM10,SEDANG
2018-06-29,DKI1 (Bunderan HI),60,5,18,19,3,60,PM10,SEDANG
2018-06-30,DKI1 (Bunderan HI),46,5,17,45,2,46,PM10,BAIK
2018-06-01,DKI2 (Kelapa Gading),75,27,20,106,15,106,O3,TIDAK SEHAT
2018-06-02,DKI2 (Kelapa Gading),67,25,10,65,18,67,PM10,SEDANG
2018-06-03,DKI2 (Kelapa Gading),77,21,8,74,17,77,PM10,SEDANG
2018-06-04,DKI2 (Kelapa Gading),72,17,8,68,19,72,PM10,SEDANG
2018-06-05,DKI2 (Kelapa Gading),69,24,8,73,14,73,O3,SEDANG
2018-06-06,DKI2 (Kelapa Gading),70,19,8,87,13,87,O3,SEDANG
2018-06-07,DKI2 (Kelapa Gading),68,15,8,87,18,87,O3,SEDANG
2018-06-08,DKI2 (Kelapa Gading),63,17,11,84,17,84,O3,SEDANG
2018-06-09,DKI2 (Kelapa Gading),80,19,25,80,22,80,PM10,SEDANG
2018-06-10,DKI2 (Kelapa Gading),68,27,18,203,17,203,O3,SANGAT TIDAK SEHAT
2018-06-11,DKI2 (Kelapa Gading),74,18,6,169,14,169,O3,TIDAK SEHAT
2018-06-12,DKI2 (Kelapa Gading),64,14,9,161,13,161,O3,TIDAK SEHAT
2018-06-13,DKI2 (Kelapa Gading),54,20,15,100,16,100,O3,SEDANG
2018-06-14,DKI2 (Kelapa Gading),56,12,3,93,7,93,O3,SEDANG
2018-06-15,DKI2 (Kelapa Gading),54,12,7,161,7,161,O3,TIDAK SEHAT
2018-06-16,DKI2 (Kelapa Gading),59,37,15,139,17,139,O3,TIDAK SEHAT
2018-06-17,DKI2 (Kelapa Gading),49,15,1,71,8,71,O3,SEDANG
2018-06-18,DKI2 (Kelapa Gading),43,12,3,61,10,61,O3,SEDANG
2018-06-19,DKI2 (Kelapa Gading),51,20,5,71,10,71,O3,SEDANG
2018-06-20,DKI2 (Kelapa Gading),61,13,8,74,10,74,O3,SEDANG
2018-06-21,DKI2 (Kelapa Gading),39,11,3,54,4,54,O3,SEDANG
2018-06-22,DKI2 (Kelapa Gading),58,19,9,62,13,62,O3,SEDANG
2018-06-23,DKI2 (Kelapa Gading),61,17,5,57,10,61,PM10,SEDANG
2018-06-24,DKI2 (Kelapa Gading),50,15,7,82,10,82,O3,SEDANG
2018-06-25,DKI2 (Kelapa Gading),29,11,10,82,11,82,O3,SEDANG
2018-06-26,DKI2 (Kelapa Gading),56,21,24,107,23,107,O3,TIDAK SEHAT
2018-06-27,DKI2 (Kelapa Gading),55,19,17,68,19,68,O3,SEDANG
2018-06-28,DKI2 (Kelapa Gading),65,,,,,65,PM10,SEDANG
2018-06-29,DKI2 (Kelapa Gading),73,23,,154,20,154,O3,TIDAK SEHAT
2018-06-30,DKI2 (Kelapa Gading),62,21,9,193,15,193,O3,TIDAK SEHAT
2018-06-01,DKI3 (Jagakarsa),,,,,,,,TIDAK ADA DATA
2018-06-02,DKI3 (Jagakarsa),,,,,,,,TIDAK ADA DATA
2018-06-03,DKI3 (Jagakarsa),,,,,,,,TIDAK ADA DATA
2018-06-04,DKI3 (Jagakarsa),,,,,,,,TIDAK ADA DATA
2018-06-05,DKI3 (Jagakarsa),64,18,13,94,7,94,O3,SEDANG
2018-06-06,DKI3 (Jagakarsa),64,16,16,106,8,106,O3,TIDAK SEHAT
2018-06-07,DKI3 (Jagakarsa),67,16,16,101,16,101,O3,TIDAK SEHAT
2018-06-08,DKI3 (Jagakarsa),61,16,12,117,11,117,O3,TIDAK SEHAT
2018-06-09,DKI3 (Jagakarsa),77,16,26,111,9,111,O3,TIDAK SEHAT
2018-06-10,DKI3 (Jagakarsa),55,15,17,181,7,181,O3,TIDAK SEHAT
2018-06-11,DKI3 (Jagakarsa),66,17,12,94,6,94,O3,SEDANG
2018-06-12,DKI3 (Jagakarsa),58,16,15,77,4,77,O3,SEDANG
2018-06-13,DKI3 (Jagakarsa),51,15,22,77,7,77,O3,SEDANG
2018-06-14,DKI3 (Jagakarsa),,,,,,,,TIDAK ADA DATA
2018-06-15,DKI3 (Jagakarsa),51,16,18,71,7,71,O3,SEDANG
2018-06-16,DKI3 (Jagakarsa),47,16,27,78,8,78,O3,SEDANG
2018-06-17,DKI3 (Jagakarsa),48,16,9,67,4,67,O3,SEDANG
2018-06-18,DKI3 (Jagakarsa),47,17,9,61,4,61,O3,SEDANG
2018-06-19,DKI3 (Jagakarsa),52,16,13,62,5,62,O3,SEDANG
2018-06-20,DKI3 (Jagakarsa),55,16,14,66,6,66,O3,SEDANG
2018-06-21,DKI3 (Jagakarsa),49,18,8,61,4,61,O3,SEDANG
2018-06-22,DKI3 (Jagakarsa),50,18,14,53,4,53,O3,SEDANG
2018-06-23,DKI3 (Jagakarsa),40,17,11,72,5,72,O3,SEDANG
2018-06-24,DKI3 (Jagakarsa),44,15,13,72,4,72,O3,SEDANG
2018-06-25,DKI3 (Jagakarsa),24,15,9,77,3,77,O3,SEDANG
2018-06-26,DKI3 (Jagakarsa),45,16,36,64,6,64,O3,SEDANG
2018-06-27,DKI3 (Jagakarsa),47,15,21,76,8,76,O3,SEDANG
2018-06-28,DKI3 (Jagakarsa),63,17,21,89,10,89,O3,SEDANG
2018-06-29,DKI3 (Jagakarsa),59,17,14,93,7,93,O3,SEDANG
2018-06-30,DKI3 (Jagakarsa),67,17,14,96,15,96,O3,SEDANG
2018-06-01,DKI4 (Lubang Buaya),69,25,23,94,11,94,O3,SEDANG
2018-06-02,DKI4 (Lubang Buaya),78,26,13,46,10,78,PM10,SEDANG
2018-06-03,DKI4 (Lubang Buaya),82,26,16,61,8,82,PM10,SEDANG
2018-06-04,DKI4 (Lubang Buaya),73,27,11,61,9,73,PM10,SEDANG
2018-06-05,DKI4 (Lubang Buaya),67,26,11,70,8,70,O3,SEDANG
2018-06-06,DKI4 (Lubang Buaya),78,26,13,71,8,78,PM10,SEDANG
2018-06-07,DKI4 (Lubang Buaya),79,25,15,86,7,86,O3,SEDANG
2018-06-08,DKI4 (Lubang Buaya),68,27,13,62,10,68,PM10,SEDANG
2018-06-09,DKI4 (Lubang Buaya),100,27,39,73,19,100,PM10,SEDANG
2018-06-10,DKI4 (Lubang Buaya),75,26,23,107,11,107,O3,TIDAK SEHAT
2018-06-11,DKI4 (Lubang Buaya),70,27,11,96,8,96,O3,SEDANG
2018-06-12,DKI4 (Lubang Buaya),66,26,13,67,7,67,O3,SEDANG
2018-06-13,DKI4 (Lubang Buaya),64,25,30,66,8,66,O3,SEDANG
2018-06-14,DKI4 (Lubang Buaya),55,25,13,51,4,55,PM10,SEDANG
2018-06-15,DKI4 (Lubang Buaya),56,26,18,60,8,60,O3,SEDANG
2018-06-16,DKI4 (Lubang Buaya),61,25,24,49,10,61,PM10,SEDANG
2018-06-17,DKI4 (Lubang Buaya),48,27,7,42,5,48,PM10,BAIK
2018-06-18,DKI4 (Lubang Buaya),51,27,6,36,4,51,PM10,SEDANG
2018-06-19,DKI4 (Lubang Buaya),60,26,10,44,8,60,PM10,SEDANG
2018-06-20,DKI4 (Lubang Buaya),73,26,14,37,6,73,PM10,SEDANG
2018-06-21,DKI4 (Lubang Buaya),51,27,6,34,5,51,PM10,SEDANG
2018-06-22,DKI4 (Lubang Buaya),66,28,16,31,10,66,PM10,SEDANG
2018-06-23,DKI4 (Lubang Buaya),81,27,14,29,7,81,PM10,SEDANG
2018-06-24,DKI4 (Lubang Buaya),50,25,9,62,7,62,O3,SEDANG
2018-06-25,DKI4 (Lubang Buaya),35,25,11,54,8,54,O3,SEDANG
2018-06-26,DKI4 (Lubang Buaya),44,26,26,63,11,63,O3,SEDANG
2018-06-27,DKI4 (Lubang Buaya),60,26,22,48,14,60,PM10,SEDANG
2018-06-28,DKI4 (Lubang Buaya),69,27,24,72,10,72,O3,SEDANG
