tanggal,stasiun,pm10,so2,co,o3,no2,max,critical,categori
2018-12-01,DKI1 (Bunderan HI),57,15,21,64,3,64,O3,SEDANG
2018-12-02,DKI1 (Bunderan HI),59,18,22,65,15,65,O3,SEDANG
2018-12-03,DKI1 (Bunderan HI),57,16,21,86,4,86,O3,SEDANG
2018-12-04,DKI1 (Bunderan HI),63,13,29,71,3,71,O3,SEDANG
2018-12-05,DKI1 (Bunderan HI),62,16,31,57,3,62,PM10,SEDANG
2018-12-06,DKI1 (Bunderan HI),49,16,23,66,4,66,O3,SEDANG
2018-12-07,DKI1 (Bunderan HI),50,16,21,82,4,82,O3,SEDANG
2018-12-08,DKI1 (Bunderan HI),68,14,27,81,4,81,O3,SEDANG
2018-12-09,DKI1 (Bunderan HI),54,15,17,80,3,80,O3,SEDANG
2018-12-10,DKI1 (Bunderan HI),64,13,21,94,5,94,O3,SEDANG
2018-12-11,DKI1 (Bunderan HI),82,15,39,92,4,92,O3,SEDANG
2018-12-12,DKI1 (Bunderan HI),57,14,27,112,3,112,O3,TIDAK SEHAT
2018-12-13,DKI1 (Bunderan HI),52,15,18,63,3,63,O3,SEDANG
2018-12-14,DKI1 (Bunderan HI),50,15,15,69,3,69,O3,SEDANG
2018-12-15,DKI1 (Bunderan HI),23,13,10,34,2,34,O3,BAIK
2018-12-16,DKI1 (Bunderan HI),41,12,9,36,2,41,PM10,BAIK
2018-12-17,DKI1 (Bunderan HI),35,13,12,62,3,62,O3,SEDANG
2018-12-18,DKI1 (Bunderan HI),36,17,12,86,3,86,O3,SEDANG
2018-12-19,DKI1 (Bunderan HI),60,15,20,88,3,88,O3,SEDANG
2018-12-20,DKI1 (Bunderan HI),48,14,17,49,3,49,O3,BAIK
2018-12-21,DKI1 (Bunderan HI),33,13,12,23,3,33,PM10,BAIK
2018-12-22,DKI1 (Bunderan HI),---,---,---,---,---,0,,TIDAK ADA DATA
2018-12-23,DKI1 (Bunderan HI),48,14,---,15,2,48,PM10,BAIK
2018-12-24,DKI1 (Bunderan HI),21,11,4,20,1,21,PM10,BAIK
2018-12-25,DKI1 (Bunderan HI),22,13,6,22,2,22,PM10,BAIK
2018-12-26,DKI1 (Bunderan HI),22,14,7,18,2,22,PM10,BAIK
2018-12-27,DKI1 (Bunderan HI),28,13,15,55,3,55,O3,SEDANG
2018-12-28,DKI1 (Bunderan HI),4,13,---,63,---,63,O3,SEDANG
2018-12-29,DKI1 (Bunderan HI),19,---,5,---,8,19,PM10,BAIK
2018-12-30,DKI1 (Bunderan HI),17,---,---,---,4,17,PM10,BAIK
