tanggal,stasiun,pm10,so2,co,o3,no2,max,critical,categori
2018-02-01,DKI1 (Bunderan HI),44,21,19,31,3,44,PM10,BAIK
2018-02-02,DKI1 (Bunderan HI),46,23,26,30,4,46,PM10,BAIK
2018-02-03,DKI1 (Bunderan HI),18,21,19,27,3,27,O3,BAIK
2018-02-04,DKI1 (Bunderan HI),22,20,16,27,2,27,O3,BAIK
2018-02-05,DKI1 (Bunderan HI),31,19,19,27,3,31,PM10,BAIK
2018-02-06,DKI1 (Bunderan HI),24,21,35,31,5,35,CO,BAIK
2018-02-07,DKI1 (Bunderan HI),,,,,,,,TIDAK ADA DATA
2018-02-08,DKI1 (Bunderan HI),,,,,,,,TIDAK ADA DATA
2018-02-09,DKI1 (Bunderan HI),28,23,38,29,3,38,CO,BAIK
2018-02-10,DKI1 (Bunderan HI),13,24,26,,4,26,CO,BAIK
2018-02-11,DKI1 (Bunderan HI),24,25,19,30,3,30,O3,BAIK
2018-02-12,DKI1 (Bunderan HI),15,20,21,43,3,43,O3,BAIK
2018-02-13,DKI1 (Bunderan HI),41,21,22,40,5,41,PM10,BAIK
2018-02-14,DKI1 (Bunderan HI),37,21,25,36,6,37,PM10,BAIK
2018-02-15,DKI1 (Bunderan HI),21,22,32,25,5,32,CO,BAIK
2018-02-16,DKI1 (Bunderan HI),20,22,23,42,3,42,O3,BAIK
2018-02-17,DKI1 (Bunderan HI),13,22,17,24,3,24,O3,BAIK
2018-02-18,DKI1 (Bunderan HI),29,22,19,40,3,40,O3,BAIK
2018-02-19,DKI1 (Bunderan HI),19,21,20,34,3,34,O3,BAIK
2018-02-20,DKI1 (Bunderan HI),24,28,22,29,4,29,O3,BAIK
2018-02-21,DKI1 (Bunderan HI),37,21,19,29,3,37,PM10,BAIK
2018-02-22,DKI1 (Bunderan HI),27,23,28,18,4,28,CO,BAIK
2018-02-23,DKI1 (Bunderan HI),49,25,29,25,4,49,PM10,BAIK
2018-02-24,DKI1 (Bunderan HI),32,22,19,39,3,39,O3,BAIK
2018-02-25,DKI1 (Bunderan HI),23,20,16,42,2,42,O3,BAIK
2018-02-26,DKI1 (Bunderan HI),36,22,22,41,4,41,O3,BAIK
2018-02-27,DKI1 (Bunderan HI),44,22,26,30,4,44,PM10,BAIK
2018-02-28,DKI1 (Bunderan HI),48,21,26,21,3,48,PM10,BAIK
2018-02-01,DKI2 (Kelapa Gading),32,18,37,,13,37,CO,BAIK
2018-02-02,DKI2 (Kelapa Gading),45,22,56,,12,56,CO,SEDANG
2018-02-03,DKI2 (Kelapa Gading),25,21,35,39,10,39,O3,BAIK
2018-02-04,DKI2 (Kelapa Gading),24,21,35,29,12,35,CO,BAIK
2018-02-05,DKI2 (Kelapa Gading),24,20,32,40,9,40,O3,BAIK
2018-02-06,DKI2 (Kelapa Gading),41,27,71,55,16,71,CO,SEDANG
2018-02-07,DKI2 (Kelapa Gading),38,23,60,,14,60,CO,SEDANG
