tanggal,stasiun,pm10,so2,co,o3,no2,max,critical,categori
2012-11-01,DKI1 (Bunderan HI),42,31,34,85,18,85,O3,SEDANG
2012-11-02,DKI1 (Bunderan HI),59,35,35,79,20,79,O3,SEDANG
2012-11-03,DKI1 (Bunderan HI),72,28,36,94,21,94,O3,SEDANG
2012-11-04,DKI1 (Bunderan HI),57,29,33,87,18,87,O3,SEDANG
2012-11-05,DKI1 (Bunderan HI),56,29,53,58,20,58,O3,SEDANG
2012-11-06,DKI1 (Bunderan HI),45,30,40,104,22,104,O3,TIDAK SEHAT
2012-11-07,DKI1 (Bunderan HI),47,33,36,83,28,83,O3,SEDANG
2012-11-08,DKI1 (Bunderan HI),49,30,34,57,20,57,O3,SEDANG
2012-11-09,DKI1 (Bunderan HI),45,26,27,50,15,50,O3,BAIK
2012-11-10,DKI1 (Bunderan HI),39,30,50,98,25,98,O3,SEDANG
2012-11-11,DKI1 (Bunderan HI),24,25,23,71,22,71,O3,SEDANG
2012-11-12,DKI1 (Bunderan HI),18,27,35,114,21,114,O3,TIDAK SEHAT
2012-11-13,DKI1 (Bunderan HI),19,26,37,88,18,88,O3,SEDANG
2012-11-14,DKI1 (Bunderan HI),43,34,83,65,23,83,CO,SEDANG
2012-11-15,DKI1 (Bunderan HI),30,30,44,119,16,119,O3,TIDAK SEHAT
2012-11-16,DKI1 (Bunderan HI),51,29,38,73,18,73,O3,SEDANG
2012-11-17,DKI1 (Bunderan HI),32,30,29,70,15,70,O3,SEDANG
2012-11-18,DKI1 (Bunderan HI),25,23,17,57,11,57,O3,SEDANG
2012-11-19,DKI1 (Bunderan HI),26,30,35,60,16,60,O3,SEDANG
2012-11-20,DKI1 (Bunderan HI),24,30,43,93,19,93,O3,SEDANG
2012-11-21,DKI1 (Bunderan HI),28,32,42,96,27,96,O3,SEDANG
2012-11-22,DKI1 (Bunderan HI),19,30,34,91,18,91,O3,SEDANG
2012-11-23,DKI1 (Bunderan HI),24,33,35,72,22,72,O3,SEDANG
2012-11-24,DKI1 (Bunderan HI),11,30,31,84,18,84,O3,SEDANG
2012-11-25,DKI1 (Bunderan HI),27,36,38,55,18,55,O3,SEDANG
2012-11-26,DKI1 (Bunderan HI),21,34,40,36,18,40,CO,BAIK
2012-11-27,DKI1 (Bunderan HI),20,37,52,48,18,52,CO,SEDANG
2012-11-28,DKI1 (Bunderan HI),19,30,29,47,16,47,O3,BAIK
2012-11-29,DKI1 (Bunderan HI),65,32,39,97,21,97,O3,SEDANG
2012-11-30,DKI1 (Bunderan HI),76,30,56,94,19,94,O3,SEDANG
2012-11-01,DKI2 (Kelapa Gading),65,22,23,276,23,276,O3,SANGAT TIDAK SEHAT
2012-11-02,DKI2 (Kelapa Gading),85,23,30,270,21,270,O3,SANGAT TIDAK SEHAT
2012-11-03,DKI2 (Kelapa Gading),70,15,27,282,19,282,O3,SANGAT TIDAK SEHAT
2012-11-04,DKI2 (Kelapa Gading),73,15,28,314,16,314,O3,BERBAHAYA
2012-11-05,DKI2 (Kelapa Gading),79,23,38,297,27,297,O3,SANGAT TIDAK SEHAT
2012-11-06,DKI2 (Kelapa Gading),67,20,27,270,22,270,O3,SANGAT TIDAK SEHAT
2012-11-07,DKI2 (Kelapa Gading),80,23,31,243,26,243,O3,SANGAT TIDAK SEHAT
2012-11-08,DKI2 (Kelapa Gading),62,18,27,287,19,287,O3,SANGAT TIDAK SEHAT
2012-11-09,DKI2 (Kelapa Gading),53,16,19,264,13,264,O3,SANGAT TIDAK SEHAT
2012-11-10,DKI2 (Kelapa Gading),65,15,54,271,23,271,O3,SANGAT TIDAK SEHAT
2012-11-11,DKI2 (Kelapa Gading),59,19,17,267,15,267,O3,SANGAT TIDAK SEHAT
2012-11-12,DKI2 (Kelapa Gading),59,17,28,246,16,246,O3,SANGAT TIDAK SEHAT
2012-11-13,DKI2 (Kelapa Gading),62,15,24,270,17,270,O3,SANGAT TIDAK SEHAT
2012-11-14,DKI2 (Kelapa Gading),93,19,53,279,23,279,O3,SANGAT TIDAK SEHAT
2012-11-15,DKI2 (Kelapa Gading),69,18,40,261,17,261,O3,SANGAT TIDAK SEHAT
2012-11-16,DKI2 (Kelapa Gading),83,23,33,---,19,83,PM10,SEDANG
2012-11-17,DKI2 (Kelapa Gading),79,26,28,266,20,266,O3,SANGAT TIDAK SEHAT
2012-11-18,DKI2 (Kelapa Gading),47,15,16,---,12,47,PM10,BAIK
2012-11-19,DKI2 (Kelapa Gading),51,19,27,221,22,221,O3,SANGAT TIDAK SEHAT
2012-11-20,DKI2 (Kelapa Gading),58,20,38,261,18,261,O3,SANGAT TIDAK SEHAT
2012-11-21,DKI2 (Kelapa Gading),75,24,28,154,22,154,O3,TIDAK SEHAT
2012-11-22,DKI2 (Kelapa Gading),71,23,31,185,18,185,O3,TIDAK SEHAT
2012-11-23,DKI2 (Kelapa Gading),69,20,25,203,16,203,O3,SANGAT TIDAK SEHAT
2012-11-24,DKI2 (Kelapa Gading),53,18,27,200,16,200,O3,SANGAT TIDAK SEHAT
2012-11-25,DKI2 (Kelapa Gading),62,22,24,238,18,238,O3,SANGAT TIDAK SEHAT
2012-11-26,DKI2 (Kelapa Gading),58,23,25,203,9,203,O3,SANGAT TIDAK SEHAT
2012-11-27,DKI2 (Kelapa Gading),74,20,36,215,12,215,O3,SANGAT TIDAK SEHAT
2012-11-28,DKI2 (Kelapa Gading),50,17,25,227,12,227,O3,SANGAT TIDAK SEHAT
2012-11-29,DKI2 (Kelapa Gading),69,23,24,218,22,218,O3,SANGAT TIDAK SEHAT
2012-11-30,DKI2 (Kelapa Gading),68,30,30,137,22,137,O3,TIDAK SEHAT
2012-11-01,DKI3 (Jagakarsa),23,8,12,90,6,90,O3,SEDANG
2012-11-02,DKI3 (Jagakarsa),29,7,14,100,10,100,O3,SEDANG
2012-11-03,DKI3 (Jagakarsa),43,7,23,129,24,129,O3,TIDAK SEHAT
2012-11-04,DKI3 (Jagakarsa),37,7,23,134,9,134,O3,TIDAK SEHAT
2012-11-05,DKI3 (Jagakarsa),20,6,23,77,12,77,O3,SEDANG
2012-11-06,DKI3 (Jagakarsa),20,7,10,113,14,113,O3,TIDAK SEHAT
2012-11-07,DKI3 (Jagakarsa),19,7,15,128,16,128,O3,TIDAK SEHAT
2012-11-08,DKI3 (Jagakarsa),15,7,8,83,6,83,O3,SEDANG
2012-11-09,DKI3 (Jagakarsa),18,6,8,77,8,77,O3,SEDANG
2012-11-10,DKI3 (Jagakarsa),16,6,19,105,9,105,O3,TIDAK SEHAT
2012-11-11,DKI3 (Jagakarsa),26,7,6,108,6,108,O3,TIDAK SEHAT
2012-11-12,DKI3 (Jagakarsa),16,7,11,74,5,74,O3,SEDANG
2012-11-13,DKI3 (Jagakarsa),19,7,12,71,8,71,O3,SEDANG
2012-11-14,DKI3 (Jagakarsa),31,8,22,85,10,85,O3,SEDANG
2012-11-15,DKI3 (Jagakarsa),18,7,28,77,9,77,O3,SEDANG
2012-11-16,DKI3 (Jagakarsa),18,7,15,90,9,90,O3,SEDANG
2012-11-17,DKI3 (Jagakarsa),18,7,8,85,8,85,O3,SEDANG
2012-11-18,DKI3 (Jagakarsa),19,6,4,57,6,57,O3,SEDANG
2012-11-19,DKI3 (Jagakarsa),14,7,11,51,6,51,O3,SEDANG
2012-11-20,DKI3 (Jagakarsa),16,7,10,90,11,90,O3,SEDANG
2012-11-21,DKI3 (Jagakarsa),25,7,25,131,14,131,O3,TIDAK SEHAT
2012-11-22,DKI3 (Jagakarsa),35,7,12,84,11,84,O3,SEDANG
2012-11-23,DKI3 (Jagakarsa),16,7,8,91,8,91,O3,SEDANG
2012-11-24,DKI3 (Jagakarsa),15,6,7,88,8,88,O3,SEDANG
2012-11-25,DKI3 (Jagakarsa),16,7,23,46,10,46,O3,BAIK
2012-11-26,DKI3 (Jagakarsa),19,8,10,49,11,49,O3,BAIK
2012-11-27,DKI3 (Jagakarsa),17,8,20,63,11,63,O3,SEDANG
2012-11-28,DKI3 (Jagakarsa),20,7,6,81,7,81,O3,SEDANG
2012-11-29,DKI3 (Jagakarsa),21,8,6,165,9,165,O3,TIDAK SEHAT
2012-11-30,DKI3 (Jagakarsa),12,7,8,---,10,12,PM10,BAIK
2012-11-01,DKI4 (Lubang Buaya),98,15,51,---,17,98,PM10,SEDANG
2012-11-02,DKI4 (Lubang Buaya),84,11,72,117,24,117,O3,TIDAK SEHAT
2012-11-03,DKI4 (Lubang Buaya),87,11,61,---,15,87,PM10,SEDANG
2012-11-04,DKI4 (Lubang Buaya),85,11,72,150,20,150,O3,TIDAK SEHAT
2012-11-05,DKI4 (Lubang Buaya),68,10,78,87,20,87,O3,SEDANG
2012-11-06,DKI4 (Lubang Buaya),62,12,47,84,22,84,O3,SEDANG
2012-11-07,DKI4 (Lubang Buaya),75,12,65,95,18,95,O3,SEDANG
2012-11-08,DKI4 (Lubang Buaya),58,11,42,77,13,77,O3,SEDANG
2012-11-09,DKI4 (Lubang Buaya),53,10,31,87,9,87,O3,SEDANG
2012-11-10,DKI4 (Lubang Buaya),63,11,118,---,14,118,CO,TIDAK SEHAT
2012-11-11,DKI4 (Lubang Buaya),60,12,28,84,10,84,O3,SEDANG
2012-11-12,DKI4 (Lubang Buaya),53,12,39,92,22,92,O3,SEDANG
2012-11-13,DKI4 (Lubang Buaya),62,10,40,112,13,112,O3,TIDAK SEHAT
2012-11-14,DKI4 (Lubang Buaya),82,10,78,---,13,82,PM10,SEDANG
2012-11-15,DKI4 (Lubang Buaya),73,11,134,125,13,134,CO,TIDAK SEHAT
2012-11-16,DKI4 (Lubang Buaya),75,10,78,105,13,105,O3,TIDAK SEHAT
2012-11-17,DKI4 (Lubang Buaya),---,---,---,---,---,0,,TIDAK ADA DATA
2012-11-18,DKI4 (Lubang Buaya),---,---,---,---,---,0,,TIDAK ADA DATA
2012-11-19,DKI4 (Lubang Buaya),---,---,---,---,---,0,,TIDAK ADA DATA
2012-11-20,DKI4 (Lubang Buaya),---,---,---,---,---,0,,TIDAK ADA DATA
2012-11-21,DKI4 (Lubang Buaya),65,10,73,136,9,136,O3,TIDAK SEHAT
2012-11-22,DKI4 (Lubang Buaya),59,11,48,93,13,93,O3,SEDANG
2012-11-23,DKI4 (Lubang Buaya),52,10,40,116,11,116,O3,TIDAK SEHAT
2012-11-24,DKI4 (Lubang Buaya),---,---,---,---,---,0,,TIDAK ADA DATA
2012-11-25,DKI4 (Lubang Buaya),---,---,---,---,---,0,,TIDAK ADA DATA
2012-11-26,DKI4 (Lubang Buaya),---,---,---,---,---,0,,TIDAK ADA DATA
2012-11-27,DKI4 (Lubang Buaya),---,---,---,---,---,0,,TIDAK ADA DATA
2012-11-28,DKI4 (Lubang Buaya),59,11,47,90,12,90,O3,SEDANG
2012-11-29,DKI4 (Lubang Buaya),61,11,49,136,17,136,O3,TIDAK SEHAT
2012-11-30,DKI4 (Lubang Buaya),57,11,76,105,15,105,O3,TIDAK SEHAT
2012-11-01,DKI5 (Kebon Jeruk),---,---,---,---,---,0,,TIDAK ADA DATA
2012-11-02,DKI5 (Kebon Jeruk),---,---,---,---,---,0,,TIDAK ADA DATA
2012-11-03,DKI5 (Kebon Jeruk),---,---,---,---,---,0,,TIDAK ADA DATA
2012-11-04,DKI5 (Kebon Jeruk),---,---,---,---,---,0,,TIDAK ADA DATA
2012-11-05,DKI5 (Kebon Jeruk),---,---,---,---,---,0,,TIDAK ADA DATA
2012-11-06,DKI5 (Kebon Jeruk),---,---,---,---,---,0,,TIDAK ADA DATA
2012-11-07,DKI5 (Kebon Jeruk),---,---,---,---,---,0,,TIDAK ADA DATA
2012-11-08,DKI5 (Kebon Jeruk),---,---,---,---,---,0,,TIDAK ADA DATA
2012-11-09,DKI5 (Kebon Jeruk),---,---,---,---,---,0,,TIDAK ADA DATA
2012-11-10,DKI5 (Kebon Jeruk),---,---,---,---,---,0,,TIDAK ADA DATA
2012-11-11,DKI5 (Kebon Jeruk),---,---,---,---,---,0,,TIDAK ADA DATA
2012-11-12,DKI5 (Kebon Jeruk),---,---,---,---,---,0,,TIDAK ADA DATA
2012-11-13,DKI5 (Kebon Jeruk),---,---,---,---,---,0,,TIDAK ADA DATA
2012-11-14,DKI5 (Kebon Jeruk),---,---,---,---,---,0,,TIDAK ADA DATA
2012-11-15,DKI5 (Kebon Jeruk),---,---,---,---,---,0,,TIDAK ADA DATA
2012-11-16,DKI5 (Kebon Jeruk),---,---,---,---,---,0,,TIDAK ADA DATA
2012-11-17,DKI5 (Kebon Jeruk),---,---,---,---,---,0,,TIDAK ADA DATA
2012-11-18,DKI5 (Kebon Jeruk),---,---,---,---,---,0,,TIDAK ADA DATA
2012-11-19,DKI5 (Kebon Jeruk),---,---,---,---,---,0,,TIDAK ADA DATA
2012-11-20,DKI5 (Kebon Jeruk),---,---,---,---,---,0,,TIDAK ADA DATA
2012-11-21,DKI5 (Kebon Jeruk),---,---,---,---,---,0,,TIDAK ADA DATA
2012-11-22,DKI5 (Kebon Jeruk),---,---,---,---,---,0,,TIDAK ADA DATA
2012-11-23,DKI5 (Kebon Jeruk),---,---,---,---,---,0,,TIDAK ADA DATA
2012-11-24,DKI5 (Kebon Jeruk),---,---,---,---,---,0,,TIDAK ADA DATA
2012-11-25,DKI5 (Kebon Jeruk),---,---,---,---,---,0,,TIDAK ADA DATA
2012-11-26,DKI5 (Kebon Jeruk),---,---,---,---,---,0,,TIDAK ADA DATA
2012-11-27,DKI5 (Kebon Jeruk),84,---,42,47,16,84,PM10,SEDANG
2012-11-28,DKI5 (Kebon Jeruk),62,---,23,49,8,62,PM10,SEDANG
2012-11-29,DKI5 (Kebon Jeruk),69,---,19,123,10,123,O3,TIDAK SEHAT
2012-11-30,DKI5 (Kebon Jeruk),72,1,25,113,14,113,O3,TIDAK SEHAT
