tanggal,stasiun,pm10,so2,co,o3,no2,max,critical,categori
2012-03-01,DKI1 (Bunderan HI),56,56,51,64,---,64,O3,SEDANG
2012-03-02,DKI1 (Bunderan HI),48,38,38,92,---,92,O3,SEDANG
2012-03-03,DKI1 (Bunderan HI),52,25,51,76,---,76,O3,SEDANG
2012-03-04,DKI1 (Bunderan HI),35,20,21,64,---,64,O3,SEDANG
2012-03-05,DKI1 (Bunderan HI),40,25,27,64,---,64,O3,SEDANG
2012-03-06,DKI1 (Bunderan HI),45,51,37,69,---,69,O3,SEDANG
2012-03-07,DKI1 (Bunderan HI),53,36,30,93,12,93,O3,SEDANG
2012-03-08,DKI1 (Bunderan HI),29,14,29,77,13,77,O3,SEDANG
2012-03-09,DKI1 (Bunderan HI),33,13,27,77,10,77,O3,SEDANG
2012-03-10,DKI1 (Bunderan HI),50,14,41,80,17,80,O3,SEDANG
2012-03-11,DKI1 (Bunderan HI),35,12,23,84,11,84,O3,SEDANG
2012-03-12,DKI1 (Bunderan HI),45,13,23,86,11,86,O3,SEDANG
2012-03-13,DKI1 (Bunderan HI),55,12,27,80,14,80,O3,SEDANG
2012-03-14,DKI1 (Bunderan HI),53,12,30,79,13,79,O3,SEDANG
2012-03-15,DKI1 (Bunderan HI),50,23,30,48,15,50,PM10,BAIK
2012-03-16,DKI1 (Bunderan HI),49,20,29,68,13,68,O3,SEDANG
2012-03-17,DKI1 (Bunderan HI),53,29,30,52,15,53,PM10,SEDANG
2012-03-18,DKI1 (Bunderan HI),46,20,19,57,11,57,O3,SEDANG
2012-03-19,DKI1 (Bunderan HI),42,27,23,62,11,62,O3,SEDANG
2012-03-20,DKI1 (Bunderan HI),33,17,23,36,6,36,O3,BAIK
2012-03-21,DKI1 (Bunderan HI),29,17,17,42,3,42,O3,BAIK
2012-03-22,DKI1 (Bunderan HI),29,17,19,40,5,40,O3,BAIK
2012-03-23,DKI1 (Bunderan HI),34,17,19,35,4,35,O3,BAIK
2012-03-24,DKI1 (Bunderan HI),30,17,14,42,8,42,O3,BAIK
2012-03-25,DKI1 (Bunderan HI),42,18,18,83,8,83,O3,SEDANG
2012-03-26,DKI1 (Bunderan HI),61,34,32,89,17,89,O3,SEDANG
2012-03-27,DKI1 (Bunderan HI),67,38,45,81,18,81,O3,SEDANG
2012-03-28,DKI1 (Bunderan HI),69,25,54,72,14,72,O3,SEDANG
2012-03-29,DKI1 (Bunderan HI),45,28,32,77,14,77,O3,SEDANG
2012-03-30,DKI1 (Bunderan HI),41,31,35,75,22,75,O3,SEDANG
2012-03-31,DKI1 (Bunderan HI),51,28,29,100,31,100,O3,SEDANG
2012-03-01,DKI2 (Kelapa Gading),66,18,44,137,15,137,O3,TIDAK SEHAT
2012-03-02,DKI2 (Kelapa Gading),46,17,21,136,16,136,O3,TIDAK SEHAT
2012-03-03,DKI2 (Kelapa Gading),56,14,44,73,17,73,O3,SEDANG
2012-03-04,DKI2 (Kelapa Gading),36,14,16,94,6,94,O3,SEDANG
2012-03-05,DKI2 (Kelapa Gading),51,13,24,140,13,140,O3,TIDAK SEHAT
2012-03-06,DKI2 (Kelapa Gading),42,14,24,83,14,83,O3,SEDANG
2012-03-07,DKI2 (Kelapa Gading),62,17,20,99,18,99,O3,SEDANG
2012-03-08,DKI2 (Kelapa Gading),35,11,19,95,11,95,O3,SEDANG
2012-03-09,DKI2 (Kelapa Gading),38,12,17,88,12,88,O3,SEDANG
2012-03-10,DKI2 (Kelapa Gading),50,12,21,115,15,115,O3,TIDAK SEHAT
2012-03-11,DKI2 (Kelapa Gading),43,12,20,100,17,100,O3,SEDANG
2012-03-12,DKI2 (Kelapa Gading),45,11,15,177,11,177,O3,TIDAK SEHAT
2012-03-13,DKI2 (Kelapa Gading),---,12,19,96,12,96,O3,SEDANG
2012-03-14,DKI2 (Kelapa Gading),52,13,18,143,10,143,O3,TIDAK SEHAT
2012-03-15,DKI2 (Kelapa Gading),42,12,16,78,11,78,O3,SEDANG
2012-03-16,DKI2 (Kelapa Gading),41,11,25,131,12,131,O3,TIDAK SEHAT
2012-03-17,DKI2 (Kelapa Gading),52,14,16,90,15,90,O3,SEDANG
2012-03-18,DKI2 (Kelapa Gading),46,11,15,99,8,99,O3,SEDANG
2012-03-19,DKI2 (Kelapa Gading),37,13,18,92,8,92,O3,SEDANG
2012-03-20,DKI2 (Kelapa Gading),30,10,17,26,7,30,PM10,BAIK
2012-03-21,DKI2 (Kelapa Gading),34,9,12,36,4,36,O3,BAIK
2012-03-22,DKI2 (Kelapa Gading),31,9,12,48,4,48,O3,BAIK
2012-03-23,DKI2 (Kelapa Gading),---,---,---,---,---,0,,TIDAK ADA DATA
2012-03-24,DKI2 (Kelapa Gading),35,9,13,122,6,122,O3,TIDAK SEHAT
2012-03-25,DKI2 (Kelapa Gading),43,10,16,125,8,125,O3,TIDAK SEHAT
2012-03-26,DKI2 (Kelapa Gading),67,25,18,98,16,98,O3,SEDANG
2012-03-27,DKI2 (Kelapa Gading),74,18,33,136,29,136,O3,TIDAK SEHAT
2012-03-28,DKI2 (Kelapa Gading),75,15,41,95,15,95,O3,SEDANG
2012-03-29,DKI2 (Kelapa Gading),53,14,23,142,11,142,O3,TIDAK SEHAT
