tanggal,stasiun,pm10,so2,co,o3,no2,max,critical,categori
2012-04-01,DKI1 (Bunderan HI),64,31,34,139,18,139,O3,TIDAK SEHAT
2012-04-02,DKI1 (Bunderan HI),64,23,37,109,24,109,O3,TIDAK SEHAT
2012-04-03,DKI1 (Bunderan HI),51,21,36,89,19,89,O3,SEDANG
2012-04-04,DKI1 (Bunderan HI),42,25,38,110,23,110,O3,TIDAK SEHAT
2012-04-05,DKI1 (Bunderan HI),55,29,33,64,23,64,O3,SEDANG
2012-04-06,DKI1 (Bunderan HI),58,30,28,72,15,72,O3,SEDANG
2012-04-07,DKI1 (Bunderan HI),45,21,21,68,17,68,O3,SEDANG
2012-04-08,DKI1 (Bunderan HI),50,25,26,74,11,74,O3,SEDANG
2012-04-09,DKI1 (Bunderan HI),61,29,51,83,19,83,O3,SEDANG
2012-04-10,DKI1 (Bunderan HI),55,29,35,77,16,77,O3,SEDANG
2012-04-11,DKI1 (Bunderan HI),74,36,46,64,24,74,PM10,SEDANG
2012-04-12,DKI1 (Bunderan HI),58,27,36,77,17,77,O3,SEDANG
2012-04-13,DKI1 (Bunderan HI),---,27,30,68,16,68,O3,SEDANG
2012-04-14,DKI1 (Bunderan HI),57,26,25,79,12,79,O3,SEDANG
2012-04-15,DKI1 (Bunderan HI),51,21,21,73,10,73,O3,SEDANG
2012-04-16,DKI1 (Bunderan HI),61,26,30,75,17,75,O3,SEDANG
2012-04-17,DKI1 (Bunderan HI),55,24,30,97,13,97,O3,SEDANG
2012-04-18,DKI1 (Bunderan HI),64,29,48,80,23,80,O3,SEDANG
2012-04-19,DKI1 (Bunderan HI),54,27,34,86,21,86,O3,SEDANG
2012-04-20,DKI1 (Bunderan HI),73,24,48,119,26,119,O3,TIDAK SEHAT
2012-04-21,DKI1 (Bunderan HI),70,14,47,93,20,93,O3,SEDANG
2012-04-22,DKI1 (Bunderan HI),67,16,48,88,19,88,O3,SEDANG
2012-04-23,DKI1 (Bunderan HI),72,27,33,92,19,92,O3,SEDANG
2012-04-24,DKI1 (Bunderan HI),70,24,31,92,17,92,O3,SEDANG
2012-04-25,DKI1 (Bunderan HI),63,20,36,93,20,93,O3,SEDANG
2012-04-26,DKI1 (Bunderan HI),55,31,33,95,20,95,O3,SEDANG
