tanggal,stasiun,pm10,so2,co,o3,no2,max,critical,categori
2012-07-01,DKI1 (Bunderan HI),60,25,19,53,17,60,PM10,SEDANG
2012-07-02,DKI1 (Bunderan HI),65,28,30,45,19,65,PM10,SEDANG
2012-07-03,DKI1 (Bunderan HI),67,31,33,61,15,67,PM10,SEDANG
2012-07-04,DKI1 (Bunderan HI),71,26,40,69,21,71,PM10,SEDANG
2012-07-05,DKI1 (Bunderan HI),69,29,36,58,22,69,PM10,SEDANG
2012-07-06,DKI1 (Bunderan HI),74,30,35,60,17,74,PM10,SEDANG
2012-07-07,DKI1 (Bunderan HI),---,---,---,---,---,0,,TIDAK ADA DATA
2012-07-08,DKI1 (Bunderan HI),---,---,---,---,---,0,,TIDAK ADA DATA
2012-07-09,DKI1 (Bunderan HI),79,12,43,120,33,120,O3,TIDAK SEHAT
2012-07-10,DKI1 (Bunderan HI),80,23,37,87,25,87,O3,SEDANG
2012-07-11,DKI1 (Bunderan HI),80,27,33,76,27,80,PM10,SEDANG
2012-07-12,DKI1 (Bunderan HI),63,31,33,95,20,95,O3,SEDANG
2012-07-13,DKI1 (Bunderan HI),70,27,44,114,30,114,O3,TIDAK SEHAT
2012-07-14,DKI1 (Bunderan HI),77,25,41,147,29,147,O3,TIDAK SEHAT
2012-07-15,DKI1 (Bunderan HI),72,28,31,70,21,72,PM10,SEDANG
2012-07-16,DKI1 (Bunderan HI),66,27,37,76,28,76,O3,SEDANG
2012-07-17,DKI1 (Bunderan HI),58,23,32,122,25,122,O3,TIDAK SEHAT
2012-07-18,DKI1 (Bunderan HI),65,21,32,98,20,98,O3,SEDANG
2012-07-19,DKI1 (Bunderan HI),89,33,53,94,28,94,O3,SEDANG
2012-07-20,DKI1 (Bunderan HI),64,28,35,77,18,77,O3,SEDANG
2012-07-21,DKI1 (Bunderan HI),---,24,28,86,19,86,O3,SEDANG
2012-07-22,DKI1 (Bunderan HI),58,17,19,87,16,87,O3,SEDANG
2012-07-23,DKI1 (Bunderan HI),65,26,38,111,28,111,O3,TIDAK SEHAT
2012-07-24,DKI1 (Bunderan HI),79,28,36,105,26,105,O3,TIDAK SEHAT
2012-07-25,DKI1 (Bunderan HI),71,29,34,132,25,132,O3,TIDAK SEHAT
2012-07-26,DKI1 (Bunderan HI),89,30,32,108,32,108,O3,TIDAK SEHAT
2012-07-27,DKI1 (Bunderan HI),83,40,37,101,29,101,O3,TIDAK SEHAT
2012-07-28,DKI1 (Bunderan HI),80,28,36,88,26,88,O3,SEDANG
2012-07-29,DKI1 (Bunderan HI),72,22,24,66,16,72,PM10,SEDANG
2012-07-30,DKI1 (Bunderan HI),72,21,33,59,19,72,PM10,SEDANG
2012-07-31,DKI1 (Bunderan HI),70,24,36,81,21,81,O3,SEDANG
2012-07-01,DKI2 (Kelapa Gading),63,18,19,58,13,63,PM10,SEDANG
