tanggal,stasiun,pm10,so2,co,o3,no2,max,critical,categori
2012-08-01,DKI1 (Bunderan HI),81,27,36,109,25,109,O3,TIDAK SEHAT
2012-08-02,DKI1 (Bunderan HI),71,33,40,91,35,91,O3,SEDANG
2012-08-03,DKI1 (Bunderan HI),41,25,37,60,19,60,O3,SEDANG
2012-08-04,DKI1 (Bunderan HI),11,26,27,55,14,55,O3,SEDANG
2012-08-05,DKI1 (Bunderan HI),8,25,16,63,11,63,O3,SEDANG
2012-08-06,DKI1 (Bunderan HI),9,25,38,106,19,106,O3,TIDAK SEHAT
2012-08-07,DKI1 (Bunderan HI),6,23,36,102,25,102,O3,TIDAK SEHAT
2012-08-08,DKI1 (Bunderan HI),12,25,34,87,24,87,O3,SEDANG
2012-08-09,DKI1 (Bunderan HI),32,31,32,52,26,52,O3,SEDANG
2012-08-10,DKI1 (Bunderan HI),33,33,31,54,16,54,O3,SEDANG
2012-08-11,DKI1 (Bunderan HI),74,32,22,74,17,74,PM10,SEDANG
2012-08-12,DKI1 (Bunderan HI),73,27,22,86,26,86,O3,SEDANG
2012-08-13,DKI1 (Bunderan HI),81,25,37,87,20,87,O3,SEDANG
2012-08-14,DKI1 (Bunderan HI),64,22,33,82,24,82,O3,SEDANG
2012-08-15,DKI1 (Bunderan HI),66,23,29,61,22,66,PM10,SEDANG
2012-08-16,DKI1 (Bunderan HI),66,27,24,57,15,66,PM10,SEDANG
2012-08-17,DKI1 (Bunderan HI),67,23,20,67,13,67,PM10,SEDANG
2012-08-18,DKI1 (Bunderan HI),73,22,25,80,15,80,O3,SEDANG
2012-08-19,DKI1 (Bunderan HI),69,21,27,64,11,69,PM10,SEDANG
2012-08-20,DKI1 (Bunderan HI),53,19,10,73,14,73,O3,SEDANG
2012-08-21,DKI1 (Bunderan HI),41,23,14,70,10,70,O3,SEDANG
2012-08-22,DKI1 (Bunderan HI),8,21,13,88,16,88,O3,SEDANG
2012-08-23,DKI1 (Bunderan HI),6,22,18,88,13,88,O3,SEDANG
2012-08-24,DKI1 (Bunderan HI),7,29,16,90,15,90,O3,SEDANG
2012-08-25,DKI1 (Bunderan HI),8,23,14,95,16,95,O3,SEDANG
2012-08-26,DKI1 (Bunderan HI),15,24,14,63,11,63,O3,SEDANG
2012-08-27,DKI1 (Bunderan HI),41,23,30,93,21,93,O3,SEDANG
2012-08-28,DKI1 (Bunderan HI),36,45,33,115,20,115,O3,TIDAK SEHAT
2012-08-29,DKI1 (Bunderan HI),13,22,33,98,23,98,O3,SEDANG
2012-08-30,DKI1 (Bunderan HI),11,27,30,80,19,80,O3,SEDANG
2012-08-31,DKI1 (Bunderan HI),34,28,27,74,18,74,O3,SEDANG
2012-08-01,DKI2 (Kelapa Gading),93,24,25,236,20,236,O3,SANGAT TIDAK SEHAT
2012-08-02,DKI2 (Kelapa Gading),72,16,21,244,18,244,O3,SANGAT TIDAK SEHAT
2012-08-03,DKI2 (Kelapa Gading),77,19,17,216,20,216,O3,SANGAT TIDAK SEHAT
2012-08-04,DKI2 (Kelapa Gading),81,23,17,51,15,81,PM10,SEDANG
2012-08-05,DKI2 (Kelapa Gading),80,21,16,52,15,80,PM10,SEDANG
2012-08-06,DKI2 (Kelapa Gading),76,26,15,92,13,92,O3,SEDANG
2012-08-07,DKI2 (Kelapa Gading),73,17,22,116,15,116,O3,TIDAK SEHAT
2012-08-08,DKI2 (Kelapa Gading),79,19,14,68,13,79,PM10,SEDANG
2012-08-09,DKI2 (Kelapa Gading),86,23,19,47,19,86,PM10,SEDANG
2012-08-10,DKI2 (Kelapa Gading),98,27,18,48,22,98,PM10,SEDANG
2012-08-11,DKI2 (Kelapa Gading),81,28,14,48,15,81,PM10,SEDANG
2012-08-12,DKI2 (Kelapa Gading),79,25,16,61,13,79,PM10,SEDANG
2012-08-13,DKI2 (Kelapa Gading),77,18,20,66,15,77,PM10,SEDANG
2012-08-14,DKI2 (Kelapa Gading),69,15,15,67,15,69,PM10,SEDANG
2012-08-15,DKI2 (Kelapa Gading),66,15,14,45,12,66,PM10,SEDANG
2012-08-16,DKI2 (Kelapa Gading),72,16,16,---,16,72,PM10,SEDANG
2012-08-17,DKI2 (Kelapa Gading),70,19,17,58,15,70,PM10,SEDANG
