tanggal,stasiun,pm10,so2,co,o3,no2,max,critical,categori
2012-10-01,DKI1 (Bunderan HI),68,27,27,67,14,68,PM10,SEDANG
2012-10-02,DKI1 (Bunderan HI),36,31,34,62,17,62,O3,SEDANG
2012-10-03,DKI1 (Bunderan HI),8,30,40,97,21,97,O3,SEDANG
2012-10-04,DKI1 (Bunderan HI),6,27,40,76,27,76,O3,SEDANG
2012-10-05,DKI1 (Bunderan HI),---,25,33,79,18,79,O3,SEDANG
2012-10-06,DKI1 (Bunderan HI),---,28,33,79,20,79,O3,SEDANG
2012-10-07,DKI1 (Bunderan HI),---,26,21,86,15,86,O3,SEDANG
2012-10-08,DKI1 (Bunderan HI),---,27,33,112,20,112,O3,TIDAK SEHAT
2012-10-09,DKI1 (Bunderan HI),73,34,33,73,19,73,PM10,SEDANG
2012-10-10,DKI1 (Bunderan HI),69,30,31,116,22,116,O3,TIDAK SEHAT
2012-10-11,DKI1 (Bunderan HI),74,27,31,120,19,120,O3,TIDAK SEHAT
2012-10-12,DKI1 (Bunderan HI),69,31,29,93,20,93,O3,SEDANG
2012-10-13,DKI1 (Bunderan HI),79,35,32,52,18,79,PM10,SEDANG
2012-10-14,DKI1 (Bunderan HI),61,27,15,67,10,67,O3,SEDANG
2012-10-15,DKI1 (Bunderan HI),71,32,38,64,21,71,PM10,SEDANG
2012-10-16,DKI1 (Bunderan HI),64,29,32,78,17,78,O3,SEDANG
2012-10-17,DKI1 (Bunderan HI),71,35,34,63,17,71,PM10,SEDANG
2012-10-18,DKI1 (Bunderan HI),61,29,28,61,15,61,PM10,SEDANG
2012-10-19,DKI1 (Bunderan HI),55,29,32,130,21,130,O3,TIDAK SEHAT
2012-10-20,DKI1 (Bunderan HI),63,27,45,99,21,99,O3,SEDANG
2012-10-21,DKI1 (Bunderan HI),60,29,24,64,11,64,O3,SEDANG
2012-10-22,DKI1 (Bunderan HI),47,25,29,77,18,77,O3,SEDANG
2012-10-23,DKI1 (Bunderan HI),63,30,33,92,23,92,O3,SEDANG
2012-10-24,DKI1 (Bunderan HI),66,33,30,101,19,101,O3,TIDAK SEHAT
2012-10-25,DKI1 (Bunderan HI),65,28,30,88,21,88,O3,SEDANG
2012-10-26,DKI1 (Bunderan HI),57,24,32,69,17,69,O3,SEDANG
2012-10-27,DKI1 (Bunderan HI),55,24,21,84,13,84,O3,SEDANG
2012-10-28,DKI1 (Bunderan HI),53,22,42,69,14,69,O3,SEDANG
2012-10-29,DKI1 (Bunderan HI),56,28,36,58,16,58,O3,SEDANG
2012-10-30,DKI1 (Bunderan HI),46,29,29,65,14,65,O3,SEDANG
2012-10-31,DKI1 (Bunderan HI),50,31,35,88,21,88,O3,SEDANG
2012-10-01,DKI2 (Kelapa Gading),66,15,14,219,11,219,O3,SANGAT TIDAK SEHAT
2012-10-02,DKI2 (Kelapa Gading),54,13,10,295,10,295,O3,SANGAT TIDAK SEHAT
2012-10-03,DKI2 (Kelapa Gading),---,21,38,236,22,236,O3,SANGAT TIDAK SEHAT
2012-10-04,DKI2 (Kelapa Gading),75,20,24,201,19,201,O3,SANGAT TIDAK SEHAT
