Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Jakarta South,PM2.5 - Principal,2021-01-03 05:00 AM,2021,01,03,05,27.8,84,Moderate,26.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-03 06:00 AM,2021,01,03,06,23.4,75,Moderate,19.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-03 07:00 AM,2021,01,03,07,26.2,81,Moderate,29.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-03 08:00 AM,2021,01,03,08,28.1,85,Moderate,30.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-03 09:00 AM,2021,01,03,09,29.0,87,Moderate,30.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-03 10:00 AM,2021,01,03,10,24.5,77,Moderate,20.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-03 11:00 AM,2021,01,03,11,15.2,58,Moderate,6.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-03 12:00 PM,2021,01,03,12,10.6,44,Good,6.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-03 01:00 PM,2021,01,03,13,11.3,47,Good,12.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-03 02:00 PM,2021,01,03,14,16.6,60,Moderate,22.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-03 03:00 PM,2021,01,03,15,15.8,59,Moderate,15.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-03 04:00 PM,2021,01,03,16,15.9,59,Moderate,16.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-03 05:00 PM,2021,01,03,17,20.9,70,Moderate,26.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-03 06:00 PM,2021,01,03,18,20.4,68,Moderate,20.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-03 07:00 PM,2021,01,03,19,18.7,65,Moderate,17.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-03 08:00 PM,2021,01,03,20,16.8,61,Moderate,15.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-03 09:00 PM,2021,01,03,21,17.4,62,Moderate,18.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-03 10:00 PM,2021,01,03,22,21.7,71,Moderate,26.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-03 11:00 PM,2021,01,03,23,18.8,65,Moderate,16.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-04 12:00 AM,2021,01,04,00,19.4,66,Moderate,20.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-04 01:00 AM,2021,01,04,01,18.8,65,Moderate,18.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-04 02:00 AM,2021,01,04,02,18.4,64,Moderate,18.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-04 03:00 AM,2021,01,04,03,17.4,62,Moderate,16.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-04 04:00 AM,2021,01,04,04,20.6,69,Moderate,25.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-04 05:00 AM,2021,01,04,05,18.2,64,Moderate,15.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-04 06:00 AM,2021,01,04,06,17.7,63,Moderate,17.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-04 07:00 AM,2021,01,04,07,20.3,68,Moderate,24.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-04 08:00 AM,2021,01,04,08,20.6,69,Moderate,21.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-04 09:00 AM,2021,01,04,09,18.2,64,Moderate,15.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-04 10:00 AM,2021,01,04,10,12.4,52,Moderate,7.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-04 11:00 AM,2021,01,04,11,9.7,40,Good,7.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-04 12:00 PM,2021,01,04,12,7.8,33,Good,6.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-04 01:00 PM,2021,01,04,13,10.9,45,Good,14.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-04 02:00 PM,2021,01,04,14,12.9,53,Moderate,15.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-04 03:00 PM,2021,01,04,15,14.9,57,Moderate,17.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-04 04:00 PM,2021,01,04,16,11.9,50,Good,9.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-04 05:00 PM,2021,01,04,17,10.9,45,Good,10.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-04 06:00 PM,2021,01,04,18,12.4,52,Moderate,14.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-04 07:00 PM,2021,01,04,19,18.2,64,Moderate,24.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-04 08:00 PM,2021,01,04,20,18.6,65,Moderate,19.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-04 09:00 PM,2021,01,04,21,17.8,63,Moderate,17.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-04 10:00 PM,2021,01,04,22,17.4,62,Moderate,17.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-04 11:00 PM,2021,01,04,23,17.2,62,Moderate,17.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-05 12:00 AM,2021,01,05,00,23.1,74,Moderate,29.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-05 01:00 AM,2021,01,05,01,25.0,78,Moderate,27.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-05 02:00 AM,2021,01,05,02,31.5,92,Moderate,38.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-05 03:00 AM,2021,01,05,03,35.2,100,Moderate,39.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-05 04:00 AM,2021,01,05,04,36.1,102,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-05 05:00 AM,2021,01,05,05,35.5,101,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-05 06:00 AM,2021,01,05,06,32.2,93,Moderate,29.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-05 07:00 AM,2021,01,05,07,32.6,94,Moderate,33.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-05 08:00 AM,2021,01,05,08,33.3,96,Moderate,34.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-05 09:00 AM,2021,01,05,09,29.6,88,Moderate,26.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-05 10:00 AM,2021,01,05,10,21.8,71,Moderate,14.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-05 11:00 AM,2021,01,05,11,19.4,66,Moderate,17.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-05 12:00 PM,2021,01,05,12,18.7,65,Moderate,18.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-05 01:00 PM,2021,01,05,13,16.8,61,Moderate,15.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-05 02:00 PM,2021,01,05,14,16.4,60,Moderate,16.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-05 03:00 PM,2021,01,05,15,14.7,56,Moderate,13.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-05 04:00 PM,2021,01,05,16,15.3,58,Moderate,16.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-05 05:00 PM,2021,01,05,17,15.6,58,Moderate,16.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-05 06:00 PM,2021,01,05,18,19.3,66,Moderate,23.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-05 07:00 PM,2021,01,05,19,22.1,72,Moderate,25.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-05 08:00 PM,2021,01,05,20,26.0,80,Moderate,30.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-05 09:00 PM,2021,01,05,21,35.5,101,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-05 10:00 PM,2021,01,05,22,53.7,146,Unhealthy for Sensitive Groups,72.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-05 11:00 PM,2021,01,05,23,66.8,157,Unhealthy,80.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-06 12:00 AM,2021,01,06,00,65.4,156,Unhealthy,64.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-06 01:00 AM,2021,01,06,01,34.7,99,Moderate,4.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-06 02:00 AM,2021,01,06,02,19.3,66,Moderate,4.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-06 03:00 AM,2021,01,06,03,12.1,51,Moderate,5.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-06 04:00 AM,2021,01,06,04,11.5,48,Good,11.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-06 05:00 AM,2021,01,06,05,11.2,47,Good,11.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-06 06:00 AM,2021,01,06,06,12.6,52,Moderate,14.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-06 07:00 AM,2021,01,06,07,19.3,66,Moderate,26.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-06 08:00 AM,2021,01,06,08,22.6,73,Moderate,26.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-06 09:00 AM,2021,01,06,09,22.8,74,Moderate,23.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-06 10:00 AM,2021,01,06,10,19.4,66,Moderate,16.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-06 11:00 AM,2021,01,06,11,18.1,64,Moderate,17.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-06 12:00 PM,2021,01,06,12,16.0,59,Moderate,14.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-06 01:00 PM,2021,01,06,13,19.0,66,Moderate,22.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-06 02:00 PM,2021,01,06,14,19.5,67,Moderate,20.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-06 03:00 PM,2021,01,06,15,15.2,58,Moderate,11.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-06 04:00 PM,2021,01,06,16,16.1,59,Moderate,17.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-06 05:00 PM,2021,01,06,17,19.0,66,Moderate,22.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-06 06:00 PM,2021,01,06,18,20.5,69,Moderate,22.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-06 07:00 PM,2021,01,06,19,21.7,71,Moderate,23.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-06 08:00 PM,2021,01,06,20,18.8,65,Moderate,16.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-06 09:00 PM,2021,01,06,21,17.9,63,Moderate,17.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-06 10:00 PM,2021,01,06,22,21.9,72,Moderate,26.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-06 11:00 PM,2021,01,06,23,20.9,70,Moderate,20.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-07 12:00 AM,2021,01,07,00,19.4,66,Moderate,18.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-07 01:00 AM,2021,01,07,01,23.2,74,Moderate,27.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-07 02:00 AM,2021,01,07,02,25.1,78,Moderate,27.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-07 03:00 AM,2021,01,07,03,27.2,83,Moderate,30.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-07 04:00 AM,2021,01,07,04,29.7,88,Moderate,32.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-07 05:00 AM,2021,01,07,05,29.3,87,Moderate,29.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-07 06:00 AM,2021,01,07,06,17.1,62,Moderate,5.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-07 07:00 AM,2021,01,07,07,11.5,48,Good,6.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-07 08:00 AM,2021,01,07,08,7.7,32,Good,4.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-07 09:00 AM,2021,01,07,09,7.3,30,Good,7.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-07 10:00 AM,2021,01,07,10,7.6,32,Good,8.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-07 11:00 AM,2021,01,07,11,9.3,39,Good,11.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-07 12:00 PM,2021,01,07,12,8.6,36,Good,8.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-07 01:00 PM,2021,01,07,13,9.3,39,Good,10.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-07 02:00 PM,2021,01,07,14,9.1,38,Good,9.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-07 03:00 PM,2021,01,07,15,8.5,35,Good,8.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-07 04:00 PM,2021,01,07,16,7.2,30,Good,6.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-07 05:00 PM,2021,01,07,17,10.1,42,Good,13.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-07 06:00 PM,2021,01,07,18,15.0,57,Moderate,20.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-07 07:00 PM,2021,01,07,19,20.5,69,Moderate,26.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-07 08:00 PM,2021,01,07,20,25.7,80,Moderate,31.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-07 09:00 PM,2021,01,07,21,24.8,78,Moderate,24.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-07 10:00 PM,2021,01,07,22,35.4,100,Moderate,46.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-07 11:00 PM,2021,01,07,23,43.2,120,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-08 12:00 AM,2021,01,08,00,48.6,133,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-08 01:00 AM,2021,01,08,01,60.8,154,Unhealthy,73.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-08 02:00 AM,2021,01,08,02,50.9,139,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-08 03:00 AM,2021,01,08,03,35.4,100,Moderate,20.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-08 04:00 AM,2021,01,08,04,21.2,70,Moderate,7.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-08 05:00 AM,2021,01,08,05,14.1,55,Moderate,7.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-08 06:00 AM,2021,01,08,06,14.5,56,Moderate,15.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-08 07:00 AM,2021,01,08,07,12.7,52,Moderate,11.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-08 08:00 AM,2021,01,08,08,14.8,57,Moderate,17.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-08 09:00 AM,2021,01,08,09,9.4,39,Good,4.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-08 10:00 AM,2021,01,08,10,11.2,47,Good,13.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-08 11:00 AM,2021,01,08,11,16.1,59,Moderate,21.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-08 12:00 PM,2021,01,08,12,19.0,66,Moderate,22.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-08 01:00 PM,2021,01,08,13,17.0,61,Moderate,15.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-08 02:00 PM,2021,01,08,14,14.0,55,Moderate,11.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-08 03:00 PM,2021,01,08,15,14.0,55,Moderate,14.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-08 04:00 PM,2021,01,08,16,13.0,53,Moderate,12.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-08 05:00 PM,2021,01,08,17,12.0,50,Good,11.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-08 06:00 PM,2021,01,08,18,13.0,53,Moderate,14.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-08 07:00 PM,2021,01,08,19,16.5,60,Moderate,20.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-08 08:00 PM,2021,01,08,20,26.2,81,Moderate,36.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2021-01-08 09:00 PM,2021,01,08,21,35.6,101,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
