Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Jakarta South,PM2.5 - Principal,2017-01-01 04:00 PM,2017,01,01,16,27.7,84,Moderate,31.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-01 05:00 PM,2017,01,01,17,23.8,76,Moderate,20.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-01 06:00 PM,2017,01,01,18,24.4,77,Moderate,25.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-01 07:00 PM,2017,01,01,19,25.7,80,Moderate,27.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-01 08:00 PM,2017,01,01,20,24.8,78,Moderate,24.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-01 09:00 PM,2017,01,01,21,27.5,83,Moderate,32.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-01 10:00 PM,2017,01,01,22,29.2,87,Moderate,32.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-01 11:00 PM,2017,01,01,23,28.3,85,Moderate,27.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-02 12:00 AM,2017,01,02,00,29.0,87,Moderate,30.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-02 01:00 AM,2017,01,02,01,26.3,81,Moderate,22.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-02 02:00 AM,2017,01,02,02,27.7,84,Moderate,30.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-02 03:00 AM,2017,01,02,03,22.7,73,Moderate,17.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-02 04:00 AM,2017,01,02,04,20.5,69,Moderate,18.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-02 05:00 AM,2017,01,02,05,23.0,74,Moderate,26.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-02 06:00 AM,2017,01,02,06,21.1,70,Moderate,19.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-02 07:00 AM,2017,01,02,07,23.4,75,Moderate,26.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-02 08:00 AM,2017,01,02,08,24.6,77,Moderate,26.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-02 09:00 AM,2017,01,02,09,21.9,72,Moderate,19.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-02 10:00 AM,2017,01,02,10,19.1,66,Moderate,16.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-02 11:00 AM,2017,01,02,11,18.6,65,Moderate,18.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-02 12:00 PM,2017,01,02,12,16.2,60,Moderate,14.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-02 01:00 PM,2017,01,02,13,17.1,62,Moderate,18.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-02 02:00 PM,2017,01,02,14,18.9,65,Moderate,21.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-02 03:00 PM,2017,01,02,15,17.1,62,Moderate,15.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-02 04:00 PM,2017,01,02,16,17.0,61,Moderate,17.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-02 05:00 PM,2017,01,02,17,18.4,64,Moderate,20.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-02 06:00 PM,2017,01,02,18,17.7,63,Moderate,17.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-02 07:00 PM,2017,01,02,19,20.6,69,Moderate,24.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-02 08:00 PM,2017,01,02,20,23.7,75,Moderate,27.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-02 09:00 PM,2017,01,02,21,23.3,75,Moderate,23.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-02 10:00 PM,2017,01,02,22,25.1,78,Moderate,27.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-02 11:00 PM,2017,01,02,23,25.5,79,Moderate,26.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-03 12:00 AM,2017,01,03,00,23.8,76,Moderate,22.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-03 01:00 AM,2017,01,03,01,23.4,75,Moderate,23.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-03 02:00 AM,2017,01,03,02,23.7,75,Moderate,24.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-03 03:00 AM,2017,01,03,03,24.9,78,Moderate,27.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-03 04:00 AM,2017,01,03,04,23.1,74,Moderate,20.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-03 05:00 AM,2017,01,03,05,19.3,66,Moderate,15.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-03 06:00 AM,2017,01,03,06,18.3,64,Moderate,17.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-03 07:00 AM,2017,01,03,07,18.1,64,Moderate,18.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-03 08:00 AM,2017,01,03,08,23.3,75,Moderate,29.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-03 09:00 AM,2017,01,03,09,23.1,74,Moderate,23.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-03 10:00 AM,2017,01,03,10,19.7,67,Moderate,16.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-03 11:00 AM,2017,01,03,11,19.3,66,Moderate,19.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-03 12:00 PM,2017,01,03,12,17.7,63,Moderate,16.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-03 01:00 PM,2017,01,03,13,22.2,72,Moderate,27.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-03 02:00 PM,2017,01,03,14,28.1,85,Moderate,34.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-03 03:00 PM,2017,01,03,15,27.5,83,Moderate,27.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-03 04:00 PM,2017,01,03,16,27.7,84,Moderate,28.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-03 05:00 PM,2017,01,03,17,26.3,81,Moderate,25.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-03 06:00 PM,2017,01,03,18,26.1,80,Moderate,26.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-03 07:00 PM,2017,01,03,19,26.6,81,Moderate,27.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-03 08:00 PM,2017,01,03,20,28.8,86,Moderate,31.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-03 09:00 PM,2017,01,03,21,33.4,96,Moderate,38.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-03 10:00 PM,2017,01,03,22,37.2,105,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-03 11:00 PM,2017,01,03,23,52.6,143,Unhealthy for Sensitive Groups,68.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-04 12:00 AM,2017,01,04,00,40.3,113,Unhealthy for Sensitive Groups,28.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-04 01:00 AM,2017,01,04,01,28.1,85,Moderate,16.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-04 02:00 AM,2017,01,04,02,16.5,60,Moderate,5.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-04 03:00 AM,2017,01,04,03,14.7,56,Moderate,13.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-04 04:00 AM,2017,01,04,04,12.3,51,Moderate,10.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-04 05:00 AM,2017,01,04,05,12.6,52,Moderate,13.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-04 06:00 AM,2017,01,04,06,13.3,54,Moderate,14.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-04 07:00 AM,2017,01,04,07,12.1,51,Moderate,11.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-04 08:00 AM,2017,01,04,08,10.0,42,Good,8.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-04 09:00 AM,2017,01,04,09,11.5,48,Good,13.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-04 10:00 AM,2017,01,04,10,11.7,49,Good,12.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-04 11:00 AM,2017,01,04,11,16.3,60,Moderate,21.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-04 12:00 PM,2017,01,04,12,25.6,79,Moderate,35.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-04 01:00 PM,2017,01,04,13,24.8,78,Moderate,24.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-04 02:00 PM,2017,01,04,14,24.4,77,Moderate,24.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-04 03:00 PM,2017,01,04,15,26.2,81,Moderate,28.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-04 04:00 PM,2017,01,04,16,26.6,81,Moderate,27.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-04 05:00 PM,2017,01,04,17,24.3,77,Moderate,22.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-04 06:00 PM,2017,01,04,18,38.1,107,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-04 07:00 PM,2017,01,04,19,40.5,113,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-04 08:00 PM,2017,01,04,20,49.7,136,Unhealthy for Sensitive Groups,59.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-04 09:00 PM,2017,01,04,21,66.4,157,Unhealthy,83.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-04 10:00 PM,2017,01,04,22,59.7,153,Unhealthy,53.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-04 11:00 PM,2017,01,04,23,43.8,121,Unhealthy for Sensitive Groups,28.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-05 12:00 AM,2017,01,05,00,38.9,109,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-05 01:00 AM,2017,01,05,01,30.4,89,Moderate,22.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-05 02:00 AM,2017,01,05,02,27.2,83,Moderate,24.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-05 03:00 AM,2017,01,05,03,25.1,78,Moderate,23.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-05 04:00 AM,2017,01,05,04,21.5,71,Moderate,18.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-05 05:00 AM,2017,01,05,05,22.2,72,Moderate,23.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-05 06:00 AM,2017,01,05,06,25.6,79,Moderate,29.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-05 07:00 AM,2017,01,05,07,29.8,88,Moderate,34.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-05 08:00 AM,2017,01,05,08,31.9,93,Moderate,34.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-05 09:00 AM,2017,01,05,09,27.9,84,Moderate,24.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-05 10:00 AM,2017,01,05,10,32.9,95,Moderate,38.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-05 11:00 AM,2017,01,05,11,36.4,103,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-05 12:00 PM,2017,01,05,12,28.7,86,Moderate,21.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-05 01:00 PM,2017,01,05,13,23.8,76,Moderate,19.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-05 02:00 PM,2017,01,05,14,21.9,72,Moderate,20.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-05 03:00 PM,2017,01,05,15,16.4,60,Moderate,11.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-05 04:00 PM,2017,01,05,16,12.7,52,Moderate,9.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-05 05:00 PM,2017,01,05,17,14.3,56,Moderate,16.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-05 06:00 PM,2017,01,05,18,14.6,56,Moderate,15.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-05 07:00 PM,2017,01,05,19,14.8,57,Moderate,15.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-05 08:00 PM,2017,01,05,20,14.9,57,Moderate,15.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-05 09:00 PM,2017,01,05,21,15.9,59,Moderate,17.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-05 10:00 PM,2017,01,05,22,17.9,63,Moderate,20.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-05 11:00 PM,2017,01,05,23,20.4,68,Moderate,23.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-06 12:00 AM,2017,01,06,00,18.7,65,Moderate,17.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-06 01:00 AM,2017,01,06,01,14.8,57,Moderate,11.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-06 02:00 AM,2017,01,06,02,12.4,52,Moderate,10.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-06 03:00 AM,2017,01,06,03,9.7,40,Good,7.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-06 04:00 AM,2017,01,06,04,10.3,43,Good,11.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-06 05:00 AM,2017,01,06,05,10.6,44,Good,11.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-06 06:00 AM,2017,01,06,06,11.3,47,Good,12.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-06 07:00 AM,2017,01,06,07,16.1,59,Moderate,21.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-06 08:00 AM,2017,01,06,08,21.0,70,Moderate,26.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-06 09:00 AM,2017,01,06,09,24.0,76,Moderate,27.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-06 10:00 AM,2017,01,06,10,25.5,79,Moderate,27.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-06 11:00 AM,2017,01,06,11,23.2,74,Moderate,21.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-06 12:00 PM,2017,01,06,12,25.6,79,Moderate,28.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-06 01:00 PM,2017,01,06,13,27.3,83,Moderate,29.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-06 02:00 PM,2017,01,06,14,26.1,80,Moderate,25.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-06 03:00 PM,2017,01,06,15,26.5,81,Moderate,27.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-06 04:00 PM,2017,01,06,16,26.7,82,Moderate,27.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-06 05:00 PM,2017,01,06,17,26.3,81,Moderate,26.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-06 06:00 PM,2017,01,06,18,25.7,80,Moderate,24.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-06 07:00 PM,2017,01,06,19,24.9,78,Moderate,23.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-06 08:00 PM,2017,01,06,20,25.5,79,Moderate,27.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-06 09:00 PM,2017,01,06,21,19.2,66,Moderate,13.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-06 10:00 PM,2017,01,06,22,21.1,70,Moderate,23.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-06 11:00 PM,2017,01,06,23,21.5,71,Moderate,22.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-07 12:00 AM,2017,01,07,00,21.2,70,Moderate,21.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-07 01:00 AM,2017,01,07,01,18.6,65,Moderate,16.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-07 02:00 AM,2017,01,07,02,16.8,61,Moderate,15.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-07 03:00 AM,2017,01,07,03,14.9,57,Moderate,13.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-07 04:00 AM,2017,01,07,04,16.9,61,Moderate,19.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-07 05:00 AM,2017,01,07,05,14.9,57,Moderate,13.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-07 06:00 AM,2017,01,07,06,12.9,53,Moderate,11.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-07 07:00 AM,2017,01,07,07,14.9,57,Moderate,17.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-07 08:00 AM,2017,01,07,08,19.4,66,Moderate,24.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-07 09:00 AM,2017,01,07,09,23.7,75,Moderate,28.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-07 10:00 AM,2017,01,07,10,21.3,70,Moderate,19.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-07 11:00 AM,2017,01,07,11,17.1,62,Moderate,13.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-07 12:00 PM,2017,01,07,12,19.0,66,Moderate,21.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-07 01:00 PM,2017,01,07,13,21.5,71,Moderate,24.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-07 02:00 PM,2017,01,07,14,18.7,65,Moderate,16.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-07 03:00 PM,2017,01,07,15,14.8,57,Moderate,11.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-07 04:00 PM,2017,01,07,16,16.4,60,Moderate,18.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-07 05:00 PM,2017,01,07,17,17.2,62,Moderate,18.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-07 06:00 PM,2017,01,07,18,16.6,60,Moderate,16.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-07 07:00 PM,2017,01,07,19,23.3,75,Moderate,30.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-07 08:00 PM,2017,01,07,20,25.1,78,Moderate,27.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-07 09:00 PM,2017,01,07,21,29.0,87,Moderate,33.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-07 10:00 PM,2017,01,07,22,26.5,81,Moderate,24.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-07 11:00 PM,2017,01,07,23,23.2,74,Moderate,20.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-08 12:00 AM,2017,01,08,00,21.1,70,Moderate,19.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-08 01:00 AM,2017,01,08,01,19.5,67,Moderate,18.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-08 02:00 AM,2017,01,08,02,20.7,69,Moderate,22.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-08 03:00 AM,2017,01,08,03,18.8,65,Moderate,17.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-08 04:00 AM,2017,01,08,04,17.9,63,Moderate,17.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-08 05:00 AM,2017,01,08,05,18.4,64,Moderate,19.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-08 06:00 AM,2017,01,08,06,23.5,75,Moderate,29.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-08 07:00 AM,2017,01,08,07,26.6,81,Moderate,30.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-08 08:00 AM,2017,01,08,08,28.7,86,Moderate,31.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-08 09:00 AM,2017,01,08,09,25.5,79,Moderate,22.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-08 10:00 AM,2017,01,08,10,23.4,75,Moderate,21.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-08 11:00 AM,2017,01,08,11,24.1,76,Moderate,25.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-08 12:00 PM,2017,01,08,12,22.7,73,Moderate,21.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-08 01:00 PM,2017,01,08,13,22.4,73,Moderate,22.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-08 02:00 PM,2017,01,08,14,20.4,68,Moderate,18.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-08 03:00 PM,2017,01,08,15,19.7,67,Moderate,19.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-08 04:00 PM,2017,01,08,16,17.2,62,Moderate,15.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-08 05:00 PM,2017,01,08,17,24.1,76,Moderate,31.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-08 06:00 PM,2017,01,08,18,36.0,102,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-08 07:00 PM,2017,01,08,19,38.0,107,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-08 08:00 PM,2017,01,08,20,31.5,92,Moderate,25.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2017-01-08 09:00 PM,2017,01,08,21,28.2,85,Moderate,25.0,UG/M3,1 Hr,Valid
