Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Jakarta South,PM2.5 - Principal,2020-01-02 05:00 AM,2020,01,02,05,24.7,77,Moderate,24.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-02 06:00 AM,2020,01,02,06,23.8,76,Moderate,23.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-02 07:00 AM,2020,01,02,07,25.4,79,Moderate,27.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-02 08:00 AM,2020,01,02,08,31.7,92,Moderate,38.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-02 09:00 AM,2020,01,02,09,35.8,102,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-02 10:00 AM,2020,01,02,10,34.4,98,Moderate,33.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-02 11:00 AM,2020,01,02,11,32.2,93,Moderate,30.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-02 12:00 PM,2020,01,02,12,27.1,83,Moderate,22.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-02 01:00 PM,2020,01,02,13,24.8,78,Moderate,22.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-02 02:00 PM,2020,01,02,14,24.4,77,Moderate,24.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-02 03:00 PM,2020,01,02,15,25.2,79,Moderate,26.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-02 04:00 PM,2020,01,02,16,26.4,81,Moderate,28.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-02 05:00 PM,2020,01,02,17,27.1,83,Moderate,28.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-02 06:00 PM,2020,01,02,18,30.6,90,Moderate,35.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-02 07:00 PM,2020,01,02,19,41.0,115,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-02 08:00 PM,2020,01,02,20,50.5,138,Unhealthy for Sensitive Groups,60.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-02 09:00 PM,2020,01,02,21,49.2,135,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-02 10:00 PM,2020,01,02,22,53.6,146,Unhealthy for Sensitive Groups,58.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-02 11:00 PM,2020,01,02,23,58.3,152,Unhealthy,63.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-03 12:00 AM,2020,01,03,00,61.6,154,Unhealthy,65.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-03 01:00 AM,2020,01,03,01,62.3,155,Unhealthy,63.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-03 02:00 AM,2020,01,03,02,64.1,155,Unhealthy,66.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-03 03:00 AM,2020,01,03,03,55.5,151,Unhealthy,47.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-03 04:00 AM,2020,01,03,04,46.2,127,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-03 05:00 AM,2020,01,03,05,39.1,110,Unhealthy for Sensitive Groups,32.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-03 06:00 AM,2020,01,03,06,35.0,99,Moderate,31.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-03 07:00 AM,2020,01,03,07,29.0,87,Moderate,23.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-03 08:00 AM,2020,01,03,08,29.0,87,Moderate,29.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-03 09:00 AM,2020,01,03,09,30.0,89,Moderate,31.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-03 10:00 AM,2020,01,03,10,25.9,80,Moderate,22.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-03 11:00 AM,2020,01,03,11,29.9,88,Moderate,34.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-03 12:00 PM,2020,01,03,12,28.9,86,Moderate,28.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-03 01:00 PM,2020,01,03,13,31.9,93,Moderate,35.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-03 02:00 PM,2020,01,03,14,33.4,96,Moderate,35.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-03 03:00 PM,2020,01,03,15,34.5,98,Moderate,37.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-03 04:00 PM,2020,01,03,16,35.1,99,Moderate,36.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-03 05:00 PM,2020,01,03,17,36.3,103,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-03 06:00 PM,2020,01,03,18,40.9,114,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-03 07:00 PM,2020,01,03,19,46.4,128,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-03 08:00 PM,2020,01,03,20,55.7,151,Unhealthy,65.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-03 09:00 PM,2020,01,03,21,57.3,152,Unhealthy,59.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-03 10:00 PM,2020,01,03,22,52.6,143,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-03 11:00 PM,2020,01,03,23,53.3,145,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-04 12:00 AM,2020,01,04,00,48.5,133,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-04 01:00 AM,2020,01,04,01,42.7,119,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-04 02:00 AM,2020,01,04,02,37.0,105,Unhealthy for Sensitive Groups,32.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-04 03:00 AM,2020,01,04,03,32.5,94,Moderate,28.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-04 04:00 AM,2020,01,04,04,32.7,94,Moderate,33.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-04 05:00 AM,2020,01,04,05,45.8,126,Unhealthy for Sensitive Groups,59.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-04 06:00 AM,2020,01,04,06,48.4,133,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-04 07:00 AM,2020,01,04,07,45.2,125,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-04 08:00 AM,2020,01,04,08,41.6,116,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-04 09:00 AM,2020,01,04,09,44.8,124,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-04 10:00 AM,2020,01,04,10,39.8,112,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-04 11:00 AM,2020,01,04,11,35.4,100,Moderate,31.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-04 12:00 PM,2020,01,04,12,31.2,91,Moderate,27.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-04 01:00 PM,2020,01,04,13,27.1,83,Moderate,23.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-04 02:00 PM,2020,01,04,14,30.0,89,Moderate,33.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-04 03:00 PM,2020,01,04,15,35.0,99,Moderate,40.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-04 04:00 PM,2020,01,04,16,34.5,98,Moderate,34.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-04 05:00 PM,2020,01,04,17,37.2,105,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-04 06:00 PM,2020,01,04,18,40.6,114,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-04 07:00 PM,2020,01,04,19,47.3,130,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-04 08:00 PM,2020,01,04,20,47.6,131,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-04 09:00 PM,2020,01,04,21,50.8,139,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-04 10:00 PM,2020,01,04,22,46.9,129,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-04 11:00 PM,2020,01,04,23,47.4,130,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-05 12:00 AM,2020,01,05,00,47.7,131,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-05 01:00 AM,2020,01,05,01,46.6,128,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-05 02:00 AM,2020,01,05,02,39.1,110,Unhealthy for Sensitive Groups,30.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-05 03:00 AM,2020,01,05,03,35.5,101,Unhealthy for Sensitive Groups,31.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-05 04:00 AM,2020,01,05,04,36.1,102,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-05 05:00 AM,2020,01,05,05,37.8,107,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-05 06:00 AM,2020,01,05,06,33.1,95,Moderate,28.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-05 07:00 AM,2020,01,05,07,37.3,105,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-05 08:00 AM,2020,01,05,08,28.2,85,Moderate,19.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-05 09:00 AM,2020,01,05,09,23.6,75,Moderate,19.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-05 10:00 AM,2020,01,05,10,26.3,81,Moderate,29.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-05 11:00 AM,2020,01,05,11,29.6,88,Moderate,33.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-05 12:00 PM,2020,01,05,12,28.8,86,Moderate,28.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-05 01:00 PM,2020,01,05,13,28.4,85,Moderate,28.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-05 02:00 PM,2020,01,05,14,29.7,88,Moderate,31.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-05 03:00 PM,2020,01,05,15,30.8,90,Moderate,32.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-05 04:00 PM,2020,01,05,16,32.4,94,Moderate,34.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-05 05:00 PM,2020,01,05,17,39.7,111,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-05 06:00 PM,2020,01,05,18,51.3,140,Unhealthy for Sensitive Groups,63.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-05 07:00 PM,2020,01,05,19,62.1,154,Unhealthy,73.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-05 08:00 PM,2020,01,05,20,72.6,160,Unhealthy,83.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-05 09:00 PM,2020,01,05,21,90.3,169,Unhealthy,108.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-05 10:00 PM,2020,01,05,22,99.6,174,Unhealthy,109.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-05 11:00 PM,2020,01,05,23,108.8,179,Unhealthy,118.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-06 12:00 AM,2020,01,06,00,105.9,177,Unhealthy,103.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-06 01:00 AM,2020,01,06,01,98.9,173,Unhealthy,92.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-06 02:00 AM,2020,01,06,02,94.9,171,Unhealthy,91.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-06 03:00 AM,2020,01,06,03,83.5,165,Unhealthy,72.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-06 04:00 AM,2020,01,06,04,73.7,160,Unhealthy,64.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-06 05:00 AM,2020,01,06,05,64.3,156,Unhealthy,55.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-06 06:00 AM,2020,01,06,06,37.6,106,Unhealthy for Sensitive Groups,11.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-06 07:00 AM,2020,01,06,07,32.3,93,Moderate,27.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-06 08:00 AM,2020,01,06,08,27.1,83,Moderate,22.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-06 09:00 AM,2020,01,06,09,33.5,96,Moderate,40.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-06 10:00 AM,2020,01,06,10,39.7,111,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-06 11:00 AM,2020,01,06,11,35.3,100,Moderate,31.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-06 12:00 PM,2020,01,06,12,31.6,92,Moderate,28.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-06 01:00 PM,2020,01,06,13,28.3,85,Moderate,25.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-06 02:00 PM,2020,01,06,14,32.1,93,Moderate,36.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-06 03:00 PM,2020,01,06,15,35.0,99,Moderate,38.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-06 04:00 PM,2020,01,06,16,35.5,101,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-06 05:00 PM,2020,01,06,17,37.7,106,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-06 06:00 PM,2020,01,06,18,36.8,104,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-06 07:00 PM,2020,01,06,19,37.9,107,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-06 08:00 PM,2020,01,06,20,44.4,123,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-06 09:00 PM,2020,01,06,21,55.2,150,Unhealthy for Sensitive Groups,66.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-06 10:00 PM,2020,01,06,22,60.6,154,Unhealthy,66.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-06 11:00 PM,2020,01,06,23,49.8,136,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-07 12:00 AM,2020,01,07,00,40.9,114,Unhealthy for Sensitive Groups,32.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-07 01:00 AM,2020,01,07,01,42.9,119,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-07 02:00 AM,2020,01,07,02,39.9,112,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-07 03:00 AM,2020,01,07,03,29.4,87,Moderate,19.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-07 04:00 AM,2020,01,07,04,21.2,70,Moderate,13.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-07 05:00 AM,2020,01,07,05,21.1,70,Moderate,21.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-07 06:00 AM,2020,01,07,06,21.0,70,Moderate,21.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-07 07:00 AM,2020,01,07,07,20.5,69,Moderate,20.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-07 08:00 AM,2020,01,07,08,23.2,74,Moderate,26.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-07 09:00 AM,2020,01,07,09,21.1,70,Moderate,19.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-07 10:00 AM,2020,01,07,10,25.0,78,Moderate,29.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-07 11:00 AM,2020,01,07,11,28.5,85,Moderate,32.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-07 12:00 PM,2020,01,07,12,34.2,97,Moderate,40.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-07 01:00 PM,2020,01,07,13,35.1,99,Moderate,36.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-07 02:00 PM,2020,01,07,14,38.5,108,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-07 03:00 PM,2020,01,07,15,37.7,106,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-07 04:00 PM,2020,01,07,16,43.8,121,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-07 05:00 PM,2020,01,07,17,52.4,143,Unhealthy for Sensitive Groups,61.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-07 06:00 PM,2020,01,07,18,49.7,136,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-07 07:00 PM,2020,01,07,19,51.3,140,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-07 08:00 PM,2020,01,07,20,59.6,153,Unhealthy,68.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-07 09:00 PM,2020,01,07,21,64.3,156,Unhealthy,69.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-07 10:00 PM,2020,01,07,22,67.1,157,Unhealthy,70.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-07 11:00 PM,2020,01,07,23,56.7,152,Unhealthy,46.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-08 12:00 AM,2020,01,08,00,45.7,126,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-08 01:00 AM,2020,01,08,01,47.8,131,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-08 02:00 AM,2020,01,08,02,50.9,139,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-08 03:00 AM,2020,01,08,03,43.4,120,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-08 04:00 AM,2020,01,08,04,36.2,103,Unhealthy for Sensitive Groups,29.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-08 05:00 AM,2020,01,08,05,32.6,94,Moderate,29.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-08 06:00 AM,2020,01,08,06,35.8,102,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-08 07:00 AM,2020,01,08,07,45.9,127,Unhealthy for Sensitive Groups,56.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-08 08:00 AM,2020,01,08,08,45.4,125,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-08 09:00 AM,2020,01,08,09,46.2,127,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-08 10:00 AM,2020,01,08,10,39.7,111,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-08 11:00 AM,2020,01,08,11,40.3,113,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Jakarta South,PM2.5 - Principal,2020-01-08 12:00 PM,2020,01,08,12,40.1,112,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
