tanggal,stasiun,pm10,so2,co,o3,no2,max,critical,categori
2013-06-01,DKI1 (Bunderan HI),50,2,20,24,11,50,PM10,BAIK
2013-06-02,DKI1 (Bunderan HI),56,3,33,4,14,56,PM10,SEDANG
2013-06-03,DKI1 (Bunderan HI),53,3,28,4,13,53,PM10,SEDANG
2013-06-04,DKI1 (Bunderan HI),47,2,31,3,11,47,PM10,BAIK
2013-06-05,DKI1 (Bunderan HI),55,2,42,4,18,55,PM10,SEDANG
2013-06-06,DKI1 (Bunderan HI),39,1,32,3,14,39,PM10,BAIK
2013-06-07,DKI1 (Bunderan HI),67,2,53,6,29,67,PM10,SEDANG
2013-06-08,DKI1 (Bunderan HI),86,4,46,6,21,86,PM10,SEDANG
2013-06-09,DKI1 (Bunderan HI),60,2,42,5,17,60,PM10,SEDANG
2013-06-10,DKI1 (Bunderan HI),---,---,---,---,---,0,,TIDAK ADA DATA
2013-06-11,DKI1 (Bunderan HI),66,2,35,5,19,66,PM10,SEDANG
2013-06-12,DKI1 (Bunderan HI),37,1,33,3,9,37,PM10,BAIK
2013-06-13,DKI1 (Bunderan HI),66,2,58,4,25,66,PM10,SEDANG
2013-06-14,DKI1 (Bunderan HI),56,4,51,41,13,56,PM10,SEDANG
2013-06-15,DKI1 (Bunderan HI),60,4,26,44,13,60,PM10,SEDANG
2013-06-16,DKI1 (Bunderan HI),83,2,71,94,21,94,O3,SEDANG
2013-06-17,DKI1 (Bunderan HI),71,3,53,69,19,71,PM10,SEDANG
2013-06-18,DKI1 (Bunderan HI),62,4,54,31,21,62,PM10,SEDANG
2013-06-19,DKI1 (Bunderan HI),54,5,33,35,15,54,PM10,SEDANG
2013-06-20,DKI1 (Bunderan HI),58,4,40,49,17,58,PM10,SEDANG
2013-06-21,DKI1 (Bunderan HI),71,4,53,66,30,71,PM10,SEDANG
2013-06-22,DKI1 (Bunderan HI),77,4,48,46,16,77,PM10,SEDANG
2013-06-23,DKI1 (Bunderan HI),61,5,34,63,11,63,O3,SEDANG
2013-06-24,DKI1 (Bunderan HI),67,5,36,100,18,100,O3,SEDANG
2013-06-25,DKI1 (Bunderan HI),77,5,36,104,21,104,O3,TIDAK SEHAT
2013-06-26,DKI1 (Bunderan HI),85,10,34,93,18,93,O3,SEDANG
2013-06-27,DKI1 (Bunderan HI),83,6,58,74,26,83,PM10,SEDANG
2013-06-28,DKI1 (Bunderan HI),58,11,38,46,19,58,PM10,SEDANG
2013-06-29,DKI1 (Bunderan HI),63,11,33,47,13,63,PM10,SEDANG
2013-06-30,DKI1 (Bunderan HI),62,8,35,39,12,62,PM10,SEDANG
2013-06-01,DKI2 (Kelapa Gading),36,12,14,24,16,36,PM10,BAIK
2013-06-02,DKI2 (Kelapa Gading),44,16,18,48,27,48,O3,BAIK
2013-06-03,DKI2 (Kelapa Gading),42,12,21,25,17,42,PM10,BAIK
2013-06-04,DKI2 (Kelapa Gading),30,10,20,39,17,39,O3,BAIK
2013-06-05,DKI2 (Kelapa Gading),45,11,15,57,14,57,O3,SEDANG
2013-06-06,DKI2 (Kelapa Gading),29,9,13,48,12,48,O3,BAIK
2013-06-07,DKI2 (Kelapa Gading),59,18,23,87,18,87,O3,SEDANG
2013-06-08,DKI2 (Kelapa Gading),79,25,30,91,19,91,O3,SEDANG
2013-06-09,DKI2 (Kelapa Gading),68,33,30,153,21,153,O3,TIDAK SEHAT
2013-06-10,DKI2 (Kelapa Gading),59,23,26,96,20,96,O3,SEDANG
2013-06-11,DKI2 (Kelapa Gading),65,19,18,90,16,90,O3,SEDANG
2013-06-12,DKI2 (Kelapa Gading),27,10,19,35,12,35,O3,BAIK
2013-06-13,DKI2 (Kelapa Gading),70,29,22,68,15,70,PM10,SEDANG
2013-06-14,DKI2 (Kelapa Gading),53,23,16,31,11,53,PM10,SEDANG
2013-06-15,DKI2 (Kelapa Gading),60,28,9,46,10,60,PM10,SEDANG
2013-06-16,DKI2 (Kelapa Gading),85,33,54,90,21,90,O3,SEDANG
2013-06-17,DKI2 (Kelapa Gading),58,15,19,75,17,75,O3,SEDANG
2013-06-18,DKI2 (Kelapa Gading),59,14,36,29,25,59,PM10,SEDANG
2013-06-19,DKI2 (Kelapa Gading),49,18,17,38,14,49,PM10,BAIK
2013-06-20,DKI2 (Kelapa Gading),64,21,25,74,17,74,O3,SEDANG
2013-06-21,DKI2 (Kelapa Gading),76,24,44,69,23,76,PM10,SEDANG
2013-06-22,DKI2 (Kelapa Gading),69,31,29,48,13,69,PM10,SEDANG
2013-06-23,DKI2 (Kelapa Gading),63,28,21,54,10,63,PM10,SEDANG
2013-06-24,DKI2 (Kelapa Gading),63,34,20,114,13,114,O3,TIDAK SEHAT
2013-06-25,DKI2 (Kelapa Gading),79,39,19,137,16,137,O3,TIDAK SEHAT
2013-06-26,DKI2 (Kelapa Gading),86,40,18,90,16,90,O3,SEDANG
2013-06-27,DKI2 (Kelapa Gading),76,52,31,52,25,76,PM10,SEDANG
2013-06-28,DKI2 (Kelapa Gading),53,23,15,62,9,62,O3,SEDANG
2013-06-29,DKI2 (Kelapa Gading),64,34,21,52,11,64,PM10,SEDANG
2013-06-30,DKI2 (Kelapa Gading),62,40,31,44,14,62,PM10,SEDANG
2013-06-01,DKI3 (Jagakarsa),18,3,---,49,5,49,O3,BAIK
2013-06-02,DKI3 (Jagakarsa),36,4,---,43,5,43,O3,BAIK
2013-06-03,DKI3 (Jagakarsa),41,4,---,41,11,41,PM10,BAIK
2013-06-04,DKI3 (Jagakarsa),29,3,---,23,4,29,PM10,BAIK
2013-06-05,DKI3 (Jagakarsa),33,4,---,28,8,33,PM10,BAIK
2013-06-06,DKI3 (Jagakarsa),25,3,---,26,4,26,O3,BAIK
2013-06-07,DKI3 (Jagakarsa),35,5,10,101,5,101,O3,TIDAK SEHAT
2013-06-08,DKI3 (Jagakarsa),52,5,62,74,11,74,O3,SEDANG
2013-06-09,DKI3 (Jagakarsa),13,4,41,62,7,62,O3,SEDANG
2013-06-10,DKI3 (Jagakarsa),21,4,28,113,8,113,O3,TIDAK SEHAT
2013-06-11,DKI3 (Jagakarsa),21,3,34,74,8,74,O3,SEDANG
2013-06-12,DKI3 (Jagakarsa),15,3,22,28,4,28,O3,BAIK
2013-06-13,DKI3 (Jagakarsa),26,3,32,65,8,65,O3,SEDANG
2013-06-14,DKI3 (Jagakarsa),28,4,45,55,12,55,O3,SEDANG
2013-06-15,DKI3 (Jagakarsa),29,6,35,56,10,56,O3,SEDANG
2013-06-16,DKI3 (Jagakarsa),51,4,50,98,9,98,O3,SEDANG
2013-06-17,DKI3 (Jagakarsa),43,4,44,124,12,124,O3,TIDAK SEHAT
2013-06-18,DKI3 (Jagakarsa),40,4,54,40,7,54,CO,SEDANG
2013-06-19,DKI3 (Jagakarsa),30,5,35,37,5,37,O3,BAIK
2013-06-20,DKI3 (Jagakarsa),36,6,45,61,10,61,O3,SEDANG
2013-06-21,DKI3 (Jagakarsa),64,6,77,89,14,89,O3,SEDANG
2013-06-22,DKI3 (Jagakarsa),63,5,81,82,11,82,O3,SEDANG
2013-06-23,DKI3 (Jagakarsa),50,5,66,80,10,80,O3,SEDANG
2013-06-24,DKI3 (Jagakarsa),51,5,40,70,8,70,O3,SEDANG
2013-06-25,DKI3 (Jagakarsa),61,5,45,51,21,61,PM10,SEDANG
2013-06-26,DKI3 (Jagakarsa),56,6,31,75,11,75,O3,SEDANG
2013-06-27,DKI3 (Jagakarsa),44,4,52,58,8,58,O3,SEDANG
2013-06-28,DKI3 (Jagakarsa),35,7,29,61,13,61,O3,SEDANG
2013-06-29,DKI3 (Jagakarsa),59,6,81,65,14,81,CO,SEDANG
2013-06-30,DKI3 (Jagakarsa),35,5,35,62,6,62,O3,SEDANG
2013-06-01,DKI4 (Lubang Buaya),43,1,14,81,7,81,O3,SEDANG
2013-06-02,DKI4 (Lubang Buaya),67,2,42,69,14,69,O3,SEDANG
2013-06-03,DKI4 (Lubang Buaya),64,2,20,60,11,64,PM10,SEDANG
2013-06-04,DKI4 (Lubang Buaya),56,1,20,45,8,56,PM10,SEDANG
2013-06-05,DKI4 (Lubang Buaya),62,2,24,95,16,95,O3,SEDANG
2013-06-06,DKI4 (Lubang Buaya),53,1,13,48,5,53,PM10,SEDANG
2013-06-07,DKI4 (Lubang Buaya),76,3,30,149,15,149,O3,TIDAK SEHAT
2013-06-08,DKI4 (Lubang Buaya),111,2,46,129,15,129,O3,TIDAK SEHAT
2013-06-09,DKI4 (Lubang Buaya),63,1,29,82,11,82,O3,SEDANG
2013-06-10,DKI4 (Lubang Buaya),59,2,27,106,15,106,O3,TIDAK SEHAT
2013-06-11,DKI4 (Lubang Buaya),59,2,19,116,12,116,O3,TIDAK SEHAT
