tanggal,stasiun,pm10,so2,co,o3,no2,max,critical,categori
2013-05-01,DKI1 (Bunderan HI),70,2,16,62,12,70,PM10,SEDANG
2013-05-02,DKI1 (Bunderan HI),56,2,33,48,19,56,PM10,SEDANG
2013-05-03,DKI1 (Bunderan HI),71,3,27,54,12,71,PM10,SEDANG
2013-05-04,DKI1 (Bunderan HI),74,3,18,64,12,74,PM10,SEDANG
2013-05-05,DKI1 (Bunderan HI),72,1,15,61,12,72,PM10,SEDANG
2013-05-06,DKI1 (Bunderan HI),75,3,28,58,18,75,PM10,SEDANG
2013-05-07,DKI1 (Bunderan HI),81,1,28,53,16,81,PM10,SEDANG
2013-05-08,DKI1 (Bunderan HI),53,1,31,43,17,53,PM10,SEDANG
2013-05-09,DKI1 (Bunderan HI),62,2,28,55,16,62,PM10,SEDANG
2013-05-10,DKI1 (Bunderan HI),58,2,32,74,25,74,O3,SEDANG
2013-05-11,DKI1 (Bunderan HI),61,3,32,76,19,76,O3,SEDANG
2013-05-12,DKI1 (Bunderan HI),56,1,32,70,18,70,O3,SEDANG
2013-05-13,DKI1 (Bunderan HI),57,2,35,37,15,57,PM10,SEDANG
2013-05-14,DKI1 (Bunderan HI),74,3,45,57,22,74,PM10,SEDANG
2013-05-15,DKI1 (Bunderan HI),72,2,34,48,28,72,PM10,SEDANG
2013-05-16,DKI1 (Bunderan HI),57,2,33,45,28,57,PM10,SEDANG
2013-05-17,DKI1 (Bunderan HI),69,3,25,46,18,69,PM10,SEDANG
2013-05-18,DKI1 (Bunderan HI),66,3,29,72,21,72,O3,SEDANG
2013-05-19,DKI1 (Bunderan HI),73,3,30,63,28,73,PM10,SEDANG
2013-05-20,DKI1 (Bunderan HI),39,1,34,91,28,91,O3,SEDANG
2013-05-21,DKI1 (Bunderan HI),32,4,31,69,24,69,O3,SEDANG
2013-05-22,DKI1 (Bunderan HI),66,2,36,37,16,66,PM10,SEDANG
2013-05-23,DKI1 (Bunderan HI),59,3,45,83,24,83,O3,SEDANG
2013-05-24,DKI1 (Bunderan HI),63,2,30,78,24,78,O3,SEDANG
2013-05-25,DKI1 (Bunderan HI),77,2,24,68,25,77,PM10,SEDANG
2013-05-26,DKI1 (Bunderan HI),59,2,14,74,16,74,O3,SEDANG
2013-05-27,DKI1 (Bunderan HI),67,3,13,48,18,67,PM10,SEDANG
2013-05-28,DKI1 (Bunderan HI),58,3,10,51,17,58,PM10,SEDANG
2013-05-29,DKI1 (Bunderan HI),70,3,6,61,19,70,PM10,SEDANG
2013-05-30,DKI1 (Bunderan HI),56,3,---,50,22,56,PM10,SEDANG
2013-05-31,DKI1 (Bunderan HI),52,2,---,48,11,52,PM10,SEDANG
2013-05-01,DKI2 (Kelapa Gading),65,11,16,48,12,65,PM10,SEDANG
2013-05-02,DKI2 (Kelapa Gading),45,12,17,64,17,64,O3,SEDANG
2013-05-03,DKI2 (Kelapa Gading),69,18,13,42,12,69,PM10,SEDANG
2013-05-04,DKI2 (Kelapa Gading),76,24,14,50,12,76,PM10,SEDANG
2013-05-05,DKI2 (Kelapa Gading),68,17,11,52,11,68,PM10,SEDANG
2013-05-06,DKI2 (Kelapa Gading),70,18,16,53,15,70,PM10,SEDANG
2013-05-07,DKI2 (Kelapa Gading),65,12,20,51,15,65,PM10,SEDANG
2013-05-08,DKI2 (Kelapa Gading),48,10,19,59,14,59,O3,SEDANG
2013-05-09,DKI2 (Kelapa Gading),63,18,18,55,17,63,PM10,SEDANG
2013-05-10,DKI2 (Kelapa Gading),60,13,22,62,14,62,O3,SEDANG
2013-05-11,DKI2 (Kelapa Gading),66,48,29,69,19,69,O3,SEDANG
2013-05-12,DKI2 (Kelapa Gading),52,11,16,54,15,54,O3,SEDANG
2013-05-13,DKI2 (Kelapa Gading),57,16,19,30,19,57,PM10,SEDANG
2013-05-14,DKI2 (Kelapa Gading),68,17,32,35,19,68,PM10,SEDANG
2013-05-15,DKI2 (Kelapa Gading),69,19,27,37,16,69,PM10,SEDANG
2013-05-16,DKI2 (Kelapa Gading),56,14,21,60,12,60,O3,SEDANG
2013-05-17,DKI2 (Kelapa Gading),78,27,30,49,17,78,PM10,SEDANG
2013-05-18,DKI2 (Kelapa Gading),68,27,21,61,18,68,PM10,SEDANG
2013-05-19,DKI2 (Kelapa Gading),77,18,31,63,15,77,PM10,SEDANG
2013-05-20,DKI2 (Kelapa Gading),54,14,24,136,16,136,O3,TIDAK SEHAT
2013-05-21,DKI2 (Kelapa Gading),79,19,17,90,15,90,O3,SEDANG
2013-05-22,DKI2 (Kelapa Gading),67,36,17,44,12,67,PM10,SEDANG
2013-05-23,DKI2 (Kelapa Gading),63,39,46,55,18,63,PM10,SEDANG
2013-05-24,DKI2 (Kelapa Gading),60,22,18,95,14,95,O3,SEDANG
2013-05-25,DKI2 (Kelapa Gading),61,13,16,89,15,89,O3,SEDANG
