tanggal,stasiun,pm10,so2,co,o3,no2,max,critical,categori
2013-08-01,DKI1 (Bunderan HI),70,10,32,74,17,74,O3,SEDANG
2013-08-02,DKI1 (Bunderan HI),56,6,31,42,15,56,PM10,SEDANG
2013-08-03,DKI1 (Bunderan HI),57,8,30,49,16,57,PM10,SEDANG
2013-08-04,DKI1 (Bunderan HI),61,7,19,51,11,61,PM10,SEDANG
2013-08-05,DKI1 (Bunderan HI),65,6,33,50,27,65,PM10,SEDANG
2013-08-06,DKI1 (Bunderan HI),78,7,32,89,19,89,O3,SEDANG
2013-08-07,DKI1 (Bunderan HI),55,4,19,78,17,78,O3,SEDANG
2013-08-08,DKI1 (Bunderan HI),67,6,58,88,12,88,O3,SEDANG
2013-08-09,DKI1 (Bunderan HI),53,4,21,74,12,74,O3,SEDANG
2013-08-10,DKI1 (Bunderan HI),56,4,19,79,11,79,O3,SEDANG
2013-08-11,DKI1 (Bunderan HI),53,5,23,74,13,74,O3,SEDANG
2013-08-12,DKI1 (Bunderan HI),51,5,23,86,14,86,O3,SEDANG
2013-08-13,DKI1 (Bunderan HI),57,8,21,74,18,74,O3,SEDANG
2013-08-14,DKI1 (Bunderan HI),56,8,22,62,13,62,O3,SEDANG
2013-08-15,DKI1 (Bunderan HI),58,9,25,39,14,58,PM10,SEDANG
2013-08-16,DKI1 (Bunderan HI),57,9,23,68,10,68,O3,SEDANG
2013-08-17,DKI1 (Bunderan HI),55,6,18,65,10,65,O3,SEDANG
2013-08-18,DKI1 (Bunderan HI),50,4,25,77,12,77,O3,SEDANG
2013-08-19,DKI1 (Bunderan HI),54,7,26,66,14,66,O3,SEDANG
2013-08-20,DKI1 (Bunderan HI),58,9,27,66,19,66,O3,SEDANG
2013-08-21,DKI1 (Bunderan HI),67,9,30,72,19,72,O3,SEDANG
2013-08-22,DKI1 (Bunderan HI),69,8,27,63,14,69,PM10,SEDANG
2013-08-23,DKI1 (Bunderan HI),75,10,30,58,22,75,PM10,SEDANG
