tanggal,stasiun,pm10,so2,co,o3,no2,max,critical,categori
2013-07-01,DKI1 (Bunderan HI),55,7,31,35,20,55,PM10,SEDANG
2013-07-02,DKI1 (Bunderan HI),67,8,43,58,21,67,PM10,SEDANG
2013-07-03,DKI1 (Bunderan HI),55,5,43,41,23,55,PM10,SEDANG
2013-07-04,DKI1 (Bunderan HI),57,7,51,23,22,57,PM10,SEDANG
2013-07-05,DKI1 (Bunderan HI),52,6,49,21,22,52,PM10,SEDANG
2013-07-06,DKI1 (Bunderan HI),58,8,46,37,15,58,PM10,SEDANG
2013-07-07,DKI1 (Bunderan HI),61,7,33,40,12,61,PM10,SEDANG
2013-07-08,DKI1 (Bunderan HI),74,13,38,67,17,74,PM10,SEDANG
2013-07-09,DKI1 (Bunderan HI),70,7,36,91,18,91,O3,SEDANG
2013-07-10,DKI1 (Bunderan HI),57,7,37,67,20,67,O3,SEDANG
2013-07-11,DKI1 (Bunderan HI),80,10,39,75,26,80,PM10,SEDANG
2013-07-12,DKI1 (Bunderan HI),60,6,45,58,21,60,PM10,SEDANG
2013-07-13,DKI1 (Bunderan HI),60,5,36,76,19,76,O3,SEDANG
2013-07-14,DKI1 (Bunderan HI),35,4,32,47,20,47,O3,BAIK
2013-07-15,DKI1 (Bunderan HI),65,8,46,59,19,65,PM10,SEDANG
2013-07-16,DKI1 (Bunderan HI),75,8,43,51,23,75,PM10,SEDANG
2013-07-17,DKI1 (Bunderan HI),68,6,43,88,25,88,O3,SEDANG
2013-07-18,DKI1 (Bunderan HI),75,7,45,59,20,75,PM10,SEDANG
2013-07-19,DKI1 (Bunderan HI),64,12,41,66,21,66,O3,SEDANG
2013-07-20,DKI1 (Bunderan HI),72,9,30,76,16,76,O3,SEDANG
2013-07-21,DKI1 (Bunderan HI),69,6,56,68,22,69,PM10,SEDANG
2013-07-22,DKI1 (Bunderan HI),56,4,40,52,19,56,PM10,SEDANG
2013-07-23,DKI1 (Bunderan HI),71,9,54,36,21,71,PM10,SEDANG
2013-07-24,DKI1 (Bunderan HI),58,8,31,57,17,58,PM10,SEDANG
2013-07-25,DKI1 (Bunderan HI),63,8,44,44,13,63,PM10,SEDANG
2013-07-26,DKI1 (Bunderan HI),52,7,23,38,8,52,PM10,SEDANG
2013-07-27,DKI1 (Bunderan HI),58,7,24,68,15,68,O3,SEDANG
2013-07-28,DKI1 (Bunderan HI),67,5,58,65,24,67,PM10,SEDANG
2013-07-29,DKI1 (Bunderan HI),70,9,35,77,19,77,O3,SEDANG
2013-07-30,DKI1 (Bunderan HI),62,8,35,56,20,62,PM10,SEDANG
