tanggal,stasiun,pm10,so2,co,o3,no2,max,critical,categori
2013-04-01,DKI1 (Bunderan HI),56,2,40,69,22,69,O3,SEDANG
2013-04-02,DKI1 (Bunderan HI),66,2,34,56,23,66,PM10,SEDANG
2013-04-03,DKI1 (Bunderan HI),71,2,43,111,27,111,O3,TIDAK SEHAT
2013-04-04,DKI1 (Bunderan HI),62,2,35,73,17,73,O3,SEDANG
2013-04-05,DKI1 (Bunderan HI),56,2,33,47,16,56,PM10,SEDANG
2013-04-06,DKI1 (Bunderan HI),51,1,23,89,16,89,O3,SEDANG
2013-04-07,DKI1 (Bunderan HI),47,2,23,57,11,57,O3,SEDANG
2013-04-08,DKI1 (Bunderan HI),56,2,42,66,25,66,O3,SEDANG
2013-04-09,DKI1 (Bunderan HI),56,2,37,94,23,94,O3,SEDANG
2013-04-10,DKI1 (Bunderan HI),61,2,28,47,14,61,PM10,SEDANG
2013-04-11,DKI1 (Bunderan HI),54,3,33,62,15,62,O3,SEDANG
2013-04-12,DKI1 (Bunderan HI),56,2,33,54,21,56,PM10,SEDANG
2013-04-13,DKI1 (Bunderan HI),34,1,22,27,8,34,PM10,BAIK
2013-04-14,DKI1 (Bunderan HI),34,1,15,44,7,44,O3,BAIK
2013-04-15,DKI1 (Bunderan HI),47,1,22,52,7,52,O3,SEDANG
2013-04-16,DKI1 (Bunderan HI),47,1,30,61,11,61,O3,SEDANG
2013-04-17,DKI1 (Bunderan HI),60,1,37,117,32,117,O3,TIDAK SEHAT
2013-04-18,DKI1 (Bunderan HI),49,1,31,121,22,121,O3,TIDAK SEHAT
2013-04-19,DKI1 (Bunderan HI),60,2,46,88,20,88,O3,SEDANG
2013-04-20,DKI1 (Bunderan HI),65,2,32,99,20,99,O3,SEDANG
2013-04-21,DKI1 (Bunderan HI),68,2,26,75,19,75,O3,SEDANG
2013-04-22,DKI1 (Bunderan HI),56,1,32,68,12,68,O3,SEDANG
2013-04-23,DKI1 (Bunderan HI),73,2,53,77,20,77,O3,SEDANG
2013-04-24,DKI1 (Bunderan HI),64,2,32,66,12,66,O3,SEDANG
2013-04-25,DKI1 (Bunderan HI),82,1,43,63,13,82,PM10,SEDANG
2013-04-26,DKI1 (Bunderan HI),---,---,---,---,---,0,,TIDAK ADA DATA
2013-04-27,DKI1 (Bunderan HI),---,---,---,---,---,0,,TIDAK ADA DATA
2013-04-28,DKI1 (Bunderan HI),---,---,---,---,---,0,,TIDAK ADA DATA
2013-04-29,DKI1 (Bunderan HI),---,---,---,---,---,0,,TIDAK ADA DATA
2013-04-30,DKI1 (Bunderan HI),---,---,---,---,---,0,,TIDAK ADA DATA
2013-04-01,DKI2 (Kelapa Gading),54,14,27,268,14,268,O3,SANGAT TIDAK SEHAT
2013-04-02,DKI2 (Kelapa Gading),64,17,21,57,19,64,PM10,SEDANG
2013-04-03,DKI2 (Kelapa Gading),62,17,26,95,19,95,O3,SEDANG
2013-04-04,DKI2 (Kelapa Gading),52,13,28,91,17,91,O3,SEDANG
2013-04-05,DKI2 (Kelapa Gading),54,15,23,54,15,54,PM10,SEDANG
