tanggal,stasiun,pm10,so2,co,o3,no2,max,critical,categori
2013-12-01,DKI1 (Bunderan HI),61,6,19,83,16,83,O3,SEDANG
2013-12-02,DKI1 (Bunderan HI),72,7,32,93,19,93,O3,SEDANG
2013-12-03,DKI1 (Bunderan HI),75,5,37,106,18,106,O3,TIDAK SEHAT
2013-12-04,DKI1 (Bunderan HI),72,7,38,83,15,83,O3,SEDANG
2013-12-05,DKI1 (Bunderan HI),---,---,---,---,---,0,,TIDAK ADA DATA
2013-12-06,DKI1 (Bunderan HI),---,---,---,---,---,0,,TIDAK ADA DATA
2013-12-07,DKI1 (Bunderan HI),---,---,---,---,---,0,,TIDAK ADA DATA
2013-12-08,DKI1 (Bunderan HI),---,---,---,---,---,0,,TIDAK ADA DATA
2013-12-09,DKI1 (Bunderan HI),57,7,33,76,13,76,O3,SEDANG
2013-12-10,DKI1 (Bunderan HI),56,6,42,78,17,78,O3,SEDANG
2013-12-11,DKI1 (Bunderan HI),64,---,37,---,14,64,PM10,SEDANG
2013-12-12,DKI1 (Bunderan HI),49,---,34,---,13,49,PM10,BAIK
2013-12-13,DKI1 (Bunderan HI),56,---,57,---,12,57,CO,SEDANG
2013-12-14,DKI1 (Bunderan HI),39,---,38,---,9,39,PM10,BAIK
2013-12-15,DKI1 (Bunderan HI),64,---,66,77,---,77,O3,SEDANG
2013-12-16,DKI1 (Bunderan HI),43,2,41,88,21,88,O3,SEDANG
2013-12-17,DKI1 (Bunderan HI),38,2,39,65,21,65,O3,SEDANG
2013-12-18,DKI1 (Bunderan HI),71,4,43,61,20,71,PM10,SEDANG
2013-12-19,DKI1 (Bunderan HI),61,5,32,79,17,79,O3,SEDANG
2013-12-20,DKI1 (Bunderan HI),---,3,50,58,12,58,O3,SEDANG
2013-12-21,DKI1 (Bunderan HI),---,4,50,34,9,50,CO,BAIK
2013-12-22,DKI1 (Bunderan HI),---,4,50,34,9,50,CO,BAIK
2013-12-23,DKI1 (Bunderan HI),---,4,50,40,10,50,CO,BAIK
2013-12-24,DKI1 (Bunderan HI),40,4,32,43,10,43,O3,BAIK
2013-12-25,DKI1 (Bunderan HI),57,9,32,63,12,63,O3,SEDANG
2013-12-26,DKI1 (Bunderan HI),57,5,21,61,12,61,O3,SEDANG
2013-12-27,DKI1 (Bunderan HI),63,4,33,52,15,63,PM10,SEDANG
2013-12-28,DKI1 (Bunderan HI),61,7,28,51,11,61,PM10,SEDANG
2013-12-29,DKI1 (Bunderan HI),50,4,21,55,12,55,O3,SEDANG
2013-12-30,DKI1 (Bunderan HI),41,4,26,53,12,53,O3,SEDANG
2013-12-31,DKI1 (Bunderan HI),28,2,26,52,13,52,O3,SEDANG
2013-12-01,DKI2 (Kelapa Gading),49,27,11,132,11,132,O3,TIDAK SEHAT
2013-12-02,DKI2 (Kelapa Gading),65,42,21,110,20,110,O3,TIDAK SEHAT
2013-12-03,DKI2 (Kelapa Gading),66,36,28,89,22,89,O3,SEDANG
2013-12-04,DKI2 (Kelapa Gading),62,37,37,122,19,122,O3,TIDAK SEHAT
2013-12-05,DKI2 (Kelapa Gading),53,39,23,115,19,115,O3,TIDAK SEHAT
2013-12-06,DKI2 (Kelapa Gading),70,54,21,83,18,83,O3,SEDANG
2013-12-07,DKI2 (Kelapa Gading),43,30,26,80,17,80,O3,SEDANG
2013-12-08,DKI2 (Kelapa Gading),---,35,13,61,17,61,O3,SEDANG
2013-12-09,DKI2 (Kelapa Gading),---,29,30,57,23,57,O3,SEDANG
2013-12-10,DKI2 (Kelapa Gading),---,30,27,92,16,92,O3,SEDANG
2013-12-11,DKI2 (Kelapa Gading),---,50,18,73,18,73,O3,SEDANG
2013-12-12,DKI2 (Kelapa Gading),40,19,22,53,20,53,O3,SEDANG
2013-12-13,DKI2 (Kelapa Gading),49,22,37,52,17,52,O3,SEDANG
2013-12-14,DKI2 (Kelapa Gading),37,11,25,64,11,64,O3,SEDANG
2013-12-15,DKI2 (Kelapa Gading),58,25,41,82,16,82,O3,SEDANG
2013-12-16,DKI2 (Kelapa Gading),41,6,21,141,18,141,O3,TIDAK SEHAT
2013-12-17,DKI2 (Kelapa Gading),39,6,21,98,19,98,O3,SEDANG
2013-12-18,DKI2 (Kelapa Gading),59,3,23,47,21,59,PM10,SEDANG
2013-12-19,DKI2 (Kelapa Gading),57,4,21,78,15,78,O3,SEDANG
2013-12-20,DKI2 (Kelapa Gading),63,4,26,73,15,73,O3,SEDANG
2013-12-21,DKI2 (Kelapa Gading),37,1,18,30,9,37,PM10,BAIK
2013-12-22,DKI2 (Kelapa Gading),23,1,12,31,7,31,O3,BAIK
2013-12-23,DKI2 (Kelapa Gading),30,2,19,33,12,33,O3,BAIK
2013-12-24,DKI2 (Kelapa Gading),34,3,15,44,8,44,O3,BAIK
2013-12-25,DKI2 (Kelapa Gading),43,5,22,47,12,47,O3,BAIK
2013-12-26,DKI2 (Kelapa Gading),42,4,12,57,15,57,O3,SEDANG
2013-12-27,DKI2 (Kelapa Gading),68,10,49,50,15,68,PM10,SEDANG
2013-12-28,DKI2 (Kelapa Gading),44,4,15,40,10,44,PM10,BAIK
2013-12-29,DKI2 (Kelapa Gading),34,3,12,42,12,42,O3,BAIK
2013-12-30,DKI2 (Kelapa Gading),26,---,14,45,11,45,O3,BAIK
2013-12-31,DKI2 (Kelapa Gading),20,---,17,54,9,54,O3,SEDANG
2013-12-01,DKI3 (Jagakarsa),31,10,26,85,14,85,O3,SEDANG
2013-12-02,DKI3 (Jagakarsa),18,8,29,66,5,66,O3,SEDANG
2013-12-03,DKI3 (Jagakarsa),23,9,30,79,9,79,O3,SEDANG
2013-12-04,DKI3 (Jagakarsa),19,8,32,44,6,44,O3,BAIK
2013-12-05,DKI3 (Jagakarsa),16,11,22,108,11,108,O3,TIDAK SEHAT
2013-12-06,DKI3 (Jagakarsa),21,8,27,87,10,87,O3,SEDANG
2013-12-07,DKI3 (Jagakarsa),32,10,27,47,---,47,O3,BAIK
2013-12-08,DKI3 (Jagakarsa),21,11,32,82,---,82,O3,SEDANG
2013-12-09,DKI3 (Jagakarsa),---,---,---,---,---,0,,TIDAK ADA DATA
2013-12-10,DKI3 (Jagakarsa),---,---,---,---,---,0,,TIDAK ADA DATA
2013-12-11,DKI3 (Jagakarsa),---,---,---,---,---,0,,TIDAK ADA DATA
2013-12-12,DKI3 (Jagakarsa),---,---,---,---,---,0,,TIDAK ADA DATA
2013-12-13,DKI3 (Jagakarsa),---,---,---,---,---,0,,TIDAK ADA DATA
2013-12-14,DKI3 (Jagakarsa),26,---,14,31,---,31,O3,BAIK
2013-12-15,DKI3 (Jagakarsa),26,---,51,67,---,67,O3,SEDANG
2013-12-16,DKI3 (Jagakarsa),19,---,22,66,---,66,O3,SEDANG
2013-12-17,DKI3 (Jagakarsa),15,---,16,97,---,97,O3,SEDANG
2013-12-18,DKI3 (Jagakarsa),49,---,65,74,12,74,O3,SEDANG
2013-12-19,DKI3 (Jagakarsa),25,---,19,52,---,52,O3,SEDANG
2013-12-20,DKI3 (Jagakarsa),33,6,18,43,---,43,O3,BAIK
2013-12-21,DKI3 (Jagakarsa),18,5,12,17,---,18,PM10,BAIK
2013-12-22,DKI3 (Jagakarsa),19,5,12,26,---,26,O3,BAIK
2013-12-23,DKI3 (Jagakarsa),19,5,11,27,---,27,O3,BAIK
2013-12-24,DKI3 (Jagakarsa),14,5,9,37,---,37,O3,BAIK
2013-12-25,DKI3 (Jagakarsa),26,6,28,24,---,28,CO,BAIK
2013-12-26,DKI3 (Jagakarsa),37,6,21,33,---,37,PM10,BAIK
2013-12-27,DKI3 (Jagakarsa),56,6,61,48,---,61,CO,SEDANG
2013-12-28,DKI3 (Jagakarsa),45,6,50,39,---,50,CO,BAIK
2013-12-29,DKI3 (Jagakarsa),35,7,20,44,---,44,O3,BAIK
2013-12-30,DKI3 (Jagakarsa),24,9,14,41,---,41,O3,BAIK
2013-12-31,DKI3 (Jagakarsa),13,6,9,37,---,37,O3,BAIK
2013-12-01,DKI4 (Lubang Buaya),64,5,11,158,---,158,O3,TIDAK SEHAT
2013-12-02,DKI4 (Lubang Buaya),58,3,16,193,---,193,O3,TIDAK SEHAT
2013-12-03,DKI4 (Lubang Buaya),57,3,15,169,---,169,O3,TIDAK SEHAT
2013-12-04,DKI4 (Lubang Buaya),54,5,16,159,---,159,O3,TIDAK SEHAT
2013-12-05,DKI4 (Lubang Buaya),39,3,12,96,---,96,O3,SEDANG
2013-12-06,DKI4 (Lubang Buaya),54,5,20,102,---,102,O3,TIDAK SEHAT
2013-12-07,DKI4 (Lubang Buaya),51,5,20,100,---,100,O3,SEDANG
2013-12-08,DKI4 (Lubang Buaya),57,7,20,117,---,117,O3,TIDAK SEHAT
2013-12-09,DKI4 (Lubang Buaya),55,4,28,88,12,88,O3,SEDANG
2013-12-10,DKI4 (Lubang Buaya),39,5,23,140,12,140,O3,TIDAK SEHAT
2013-12-11,DKI4 (Lubang Buaya),57,5,16,96,11,96,O3,SEDANG
2013-12-12,DKI4 (Lubang Buaya),51,5,21,---,11,51,PM10,SEDANG
2013-12-13,DKI4 (Lubang Buaya),51,---,45,---,15,51,PM10,SEDANG
2013-12-14,DKI4 (Lubang Buaya),30,---,22,79,6,79,O3,SEDANG
2013-12-15,DKI4 (Lubang Buaya),50,---,34,101,6,101,O3,TIDAK SEHAT
2013-12-16,DKI4 (Lubang Buaya),58,---,18,85,9,85,O3,SEDANG
2013-12-17,DKI4 (Lubang Buaya),52,---,17,132,12,132,O3,TIDAK SEHAT
2013-12-18,DKI4 (Lubang Buaya),72,---,54,123,21,123,O3,TIDAK SEHAT
2013-12-19,DKI4 (Lubang Buaya),53,---,17,117,6,117,O3,TIDAK SEHAT
2013-12-20,DKI4 (Lubang Buaya),52,6,22,79,8,79,O3,SEDANG
2013-12-21,DKI4 (Lubang Buaya),29,6,14,18,4,29,PM10,BAIK
2013-12-22,DKI4 (Lubang Buaya),26,6,12,54,3,54,O3,SEDANG
2013-12-23,DKI4 (Lubang Buaya),27,7,15,53,3,53,O3,SEDANG
2013-12-24,DKI4 (Lubang Buaya),30,6,9,47,---,47,O3,BAIK
2013-12-25,DKI4 (Lubang Buaya),53,8,27,52,---,53,PM10,SEDANG
2013-12-26,DKI4 (Lubang Buaya),51,6,27,72,---,72,O3,SEDANG
2013-12-27,DKI4 (Lubang Buaya),72,8,49,71,12,72,PM10,SEDANG
2013-12-28,DKI4 (Lubang Buaya),67,7,46,65,---,67,PM10,SEDANG
2013-12-29,DKI4 (Lubang Buaya),53,8,17,63,6,63,O3,SEDANG
2013-12-30,DKI4 (Lubang Buaya),35,10,9,67,4,67,O3,SEDANG
2013-12-31,DKI4 (Lubang Buaya),17,5,10,69,---,69,O3,SEDANG
2013-12-01,DKI5 (Kebon Jeruk),50,9,4,95,8,95,O3,SEDANG
2013-12-02,DKI5 (Kebon Jeruk),64,8,8,65,12,65,O3,SEDANG
2013-12-03,DKI5 (Kebon Jeruk),61,8,11,86,17,86,O3,SEDANG
2013-12-04,DKI5 (Kebon Jeruk),67,10,7,63,9,67,PM10,SEDANG
2013-12-05,DKI5 (Kebon Jeruk),53,9,9,133,13,133,O3,TIDAK SEHAT
2013-12-06,DKI5 (Kebon Jeruk),60,11,10,97,17,97,O3,SEDANG
2013-12-07,DKI5 (Kebon Jeruk),57,9,8,54,11,57,PM10,SEDANG
2013-12-08,DKI5 (Kebon Jeruk),59,13,9,79,4,79,O3,SEDANG
2013-12-09,DKI5 (Kebon Jeruk),62,7,11,60,2,62,PM10,SEDANG
2013-12-10,DKI5 (Kebon Jeruk),45,8,12,142,3,142,O3,TIDAK SEHAT
2013-12-11,DKI5 (Kebon Jeruk),62,12,6,69,3,69,O3,SEDANG
2013-12-12,DKI5 (Kebon Jeruk),46,9,7,51,2,51,O3,SEDANG
2013-12-13,DKI5 (Kebon Jeruk),51,11,13,32,3,51,PM10,SEDANG
2013-12-14,DKI5 (Kebon Jeruk),29,10,6,37,4,37,O3,BAIK
2013-12-15,DKI5 (Kebon Jeruk),57,4,59,64,8,64,O3,SEDANG
2013-12-16,DKI5 (Kebon Jeruk),37,1,18,81,7,81,O3,SEDANG
2013-12-17,DKI5 (Kebon Jeruk),32,1,18,77,10,77,O3,SEDANG
2013-12-18,DKI5 (Kebon Jeruk),75,2,56,88,21,88,O3,SEDANG
2013-12-19,DKI5 (Kebon Jeruk),56,3,23,74,10,74,O3,SEDANG
2013-12-20,DKI5 (Kebon Jeruk),55,3,30,43,9,55,PM10,SEDANG
2013-12-21,DKI5 (Kebon Jeruk),41,1,12,21,5,41,PM10,BAIK
2013-12-22,DKI5 (Kebon Jeruk),24,2,9,21,4,24,PM10,BAIK
2013-12-23,DKI5 (Kebon Jeruk),31,3,15,27,6,31,PM10,BAIK
2013-12-24,DKI5 (Kebon Jeruk),32,2,9,32,5,32,PM10,BAIK
2013-12-25,DKI5 (Kebon Jeruk),54,7,20,56,7,56,O3,SEDANG
2013-12-26,DKI5 (Kebon Jeruk),51,7,17,49,10,51,PM10,SEDANG
2013-12-27,DKI5 (Kebon Jeruk),57,4,26,49,17,57,PM10,SEDANG
2013-12-28,DKI5 (Kebon Jeruk),61,7,19,36,7,61,PM10,SEDANG
2013-12-29,DKI5 (Kebon Jeruk),53,4,14,50,7,53,PM10,SEDANG
2013-12-30,DKI5 (Kebon Jeruk),30,4,11,34,6,34,O3,BAIK
2013-12-31,DKI5 (Kebon Jeruk),22,1,11,42,4,42,O3,BAIK
