tanggal,stasiun,pm10,so2,co,o3,no2,max,critical,categori
2010-12-01,DKI1 (Bunderan HI),28,17,26,29,12,29,O3,BAIK
2010-12-02,DKI1 (Bunderan HI),41,21,30,30,14,41,PM10,BAIK
2010-12-03,DKI1 (Bunderan HI),45,31,34,38,14,45,PM10,BAIK
2010-12-04,DKI1 (Bunderan HI),49,24,32,29,13,49,PM10,BAIK
2010-12-05,DKI1 (Bunderan HI),31,15,34,25,6,34,CO,BAIK
2010-12-06,DKI1 (Bunderan HI),25,14,24,24,9,25,PM10,BAIK
2010-12-07,DKI1 (Bunderan HI),25,14,23,22,6,25,PM10,BAIK
2010-12-08,DKI1 (Bunderan HI),25,14,19,20,8,25,PM10,BAIK
2010-12-09,DKI1 (Bunderan HI),28,14,23,19,11,28,PM10,BAIK
2010-12-10,DKI1 (Bunderan HI),30,16,23,20,8,30,PM10,BAIK
2010-12-11,DKI1 (Bunderan HI),25,13,20,21,8,25,PM10,BAIK
2010-12-12,DKI1 (Bunderan HI),27,13,19,30,10,30,O3,BAIK
2010-12-13,DKI1 (Bunderan HI),34,16,22,30,10,34,PM10,BAIK
2010-12-14,DKI1 (Bunderan HI),51,20,32,31,17,51,PM10,SEDANG
2010-12-15,DKI1 (Bunderan HI),50,19,34,30,14,50,PM10,BAIK
2010-12-16,DKI1 (Bunderan HI),36,19,27,22,14,36,PM10,BAIK
2010-12-17,DKI1 (Bunderan HI),38,20,20,23,7,38,PM10,BAIK
2010-12-18,DKI1 (Bunderan HI),33,15,27,20,9,33,PM10,BAIK
2010-12-19,DKI1 (Bunderan HI),34,13,19,22,10,34,PM10,BAIK
2010-12-20,DKI1 (Bunderan HI),33,17,26,20,11,33,PM10,BAIK
2010-12-21,DKI1 (Bunderan HI),37,16,27,22,12,37,PM10,BAIK
2010-12-22,DKI1 (Bunderan HI),29,14,34,17,13,34,CO,BAIK
2010-12-23,DKI1 (Bunderan HI),40,20,41,24,13,41,CO,BAIK
2010-12-24,DKI1 (Bunderan HI),51,19,32,97,23,97,O3,SEDANG
2010-12-25,DKI1 (Bunderan HI),59,28,27,28,14,59,PM10,SEDANG
2010-12-26,DKI1 (Bunderan HI),39,18,23,48,12,48,O3,BAIK
