tanggal,stasiun,pm10,so2,co,o3,no2,max,critical,categori
2010-06-01,DKI1 (Bunderan HI),55,20,35,31,20,55,PM10,SEDANG
2010-06-02,DKI1 (Bunderan HI),58,14,42,93,26,93,O3,SEDANG
2010-06-03,DKI1 (Bunderan HI),72,19,38,55,22,72,PM10,SEDANG
2010-06-04,DKI1 (Bunderan HI),59,18,36,30,19,59,PM10,SEDANG
2010-06-05,DKI1 (Bunderan HI),57,15,39,87,21,87,O3,SEDANG
2010-06-06,DKI1 (Bunderan HI),59,18,47,42,25,59,PM10,SEDANG
2010-06-07,DKI1 (Bunderan HI),70,16,39,52,21,70,PM10,SEDANG
2010-06-08,DKI1 (Bunderan HI),77,19,95,18,30,95,CO,SEDANG
2010-06-09,DKI1 (Bunderan HI),54,20,36,45,25,54,PM10,SEDANG
2010-06-10,DKI1 (Bunderan HI),79,23,46,34,24,79,PM10,SEDANG
2010-06-11,DKI1 (Bunderan HI),60,21,33,27,14,60,PM10,SEDANG
2010-06-12,DKI1 (Bunderan HI),64,20,39,23,13,64,PM10,SEDANG
2010-06-13,DKI1 (Bunderan HI),59,15,64,29,15,64,CO,SEDANG
2010-06-14,DKI1 (Bunderan HI),55,22,31,29,14,55,PM10,SEDANG
2010-06-15,DKI1 (Bunderan HI),57,20,34,31,20,57,PM10,SEDANG
2010-06-16,DKI1 (Bunderan HI),55,17,71,27,38,71,CO,SEDANG
2010-06-17,DKI1 (Bunderan HI),75,21,71,30,29,75,PM10,SEDANG
2010-06-18,DKI1 (Bunderan HI),74,21,50,74,29,74,PM10,SEDANG
2010-06-19,DKI1 (Bunderan HI),59,14,37,71,26,71,O3,SEDANG
2010-06-20,DKI1 (Bunderan HI),49,15,23,28,9,49,PM10,BAIK
2010-06-21,DKI1 (Bunderan HI),51,18,31,28,13,51,PM10,SEDANG
2010-06-22,DKI1 (Bunderan HI),58,17,36,41,21,58,PM10,SEDANG
2010-06-23,DKI1 (Bunderan HI),64,17,32,41,23,64,PM10,SEDANG
2010-06-24,DKI1 (Bunderan HI),---,---,30,---,---,30,CO,BAIK
2010-06-25,DKI1 (Bunderan HI),---,---,---,---,---,0,,TIDAK ADA DATA
2010-06-26,DKI1 (Bunderan HI),56,19,30,44,22,56,PM10,SEDANG
2010-06-27,DKI1 (Bunderan HI),69,18,46,55,25,69,PM10,SEDANG
2010-06-28,DKI1 (Bunderan HI),60,15,40,36,19,60,PM10,SEDANG
2010-06-29,DKI1 (Bunderan HI),65,17,34,33,14,65,PM10,SEDANG
2010-06-30,DKI1 (Bunderan HI),50,17,29,22,12,50,PM10,BAIK
2010-06-01,DKI2 (Kelapa Gading),---,---,---,---,---,0,,TIDAK ADA DATA
2010-06-02,DKI2 (Kelapa Gading),---,---,---,---,---,0,,TIDAK ADA DATA
2010-06-03,DKI2 (Kelapa Gading),---,---,---,---,---,0,,TIDAK ADA DATA
2010-06-04,DKI2 (Kelapa Gading),---,---,---,---,---,0,,TIDAK ADA DATA
2010-06-05,DKI2 (Kelapa Gading),---,---,---,---,---,0,,TIDAK ADA DATA
2010-06-06,DKI2 (Kelapa Gading),---,---,---,---,---,0,,TIDAK ADA DATA
2010-06-07,DKI2 (Kelapa Gading),---,---,---,---,---,0,,TIDAK ADA DATA
2010-06-08,DKI2 (Kelapa Gading),---,---,---,---,---,0,,TIDAK ADA DATA
2010-06-09,DKI2 (Kelapa Gading),---,---,---,---,---,0,,TIDAK ADA DATA
2010-06-10,DKI2 (Kelapa Gading),---,---,---,---,---,0,,TIDAK ADA DATA
2010-06-11,DKI2 (Kelapa Gading),---,---,---,---,---,0,,TIDAK ADA DATA
2010-06-12,DKI2 (Kelapa Gading),---,---,---,---,---,0,,TIDAK ADA DATA
2010-06-13,DKI2 (Kelapa Gading),---,---,---,---,---,0,,TIDAK ADA DATA
2010-06-14,DKI2 (Kelapa Gading),---,---,---,---,---,0,,TIDAK ADA DATA
2010-06-15,DKI2 (Kelapa Gading),---,---,---,---,---,0,,TIDAK ADA DATA
2010-06-16,DKI2 (Kelapa Gading),---,---,---,---,---,0,,TIDAK ADA DATA
2010-06-17,DKI2 (Kelapa Gading),---,---,---,---,---,0,,TIDAK ADA DATA
2010-06-18,DKI2 (Kelapa Gading),---,---,---,---,---,0,,TIDAK ADA DATA
2010-06-19,DKI2 (Kelapa Gading),---,---,---,---,---,0,,TIDAK ADA DATA
2010-06-20,DKI2 (Kelapa Gading),---,---,---,---,---,0,,TIDAK ADA DATA
2010-06-21,DKI2 (Kelapa Gading),---,---,---,---,---,0,,TIDAK ADA DATA
2010-06-22,DKI2 (Kelapa Gading),---,---,---,---,---,0,,TIDAK ADA DATA
2010-06-23,DKI2 (Kelapa Gading),---,---,---,---,---,0,,TIDAK ADA DATA
