tanggal,stasiun,pm10,so2,co,o3,no2,max,critical,categori
2010-04-01,DKI1 (Bunderan HI),59,5,46,---,21,59,PM10,SEDANG
2010-04-02,DKI1 (Bunderan HI),57,4,31,88,18,88,O3,SEDANG
2010-04-03,DKI1 (Bunderan HI),37,4,18,---,10,37,PM10,BAIK
2010-04-04,DKI1 (Bunderan HI),39,---,29,---,10,39,PM10,BAIK
2010-04-05,DKI1 (Bunderan HI),63,7,50,---,22,63,PM10,SEDANG
2010-04-06,DKI1 (Bunderan HI),70,9,52,---,27,70,PM10,SEDANG
2010-04-07,DKI1 (Bunderan HI),70,14,42,62,25,70,PM10,SEDANG
2010-04-08,DKI1 (Bunderan HI),65,15,54,102,27,102,O3,TIDAK SEHAT
2010-04-09,DKI1 (Bunderan HI),59,12,46,27,15,59,PM10,SEDANG
2010-04-10,DKI1 (Bunderan HI),40,10,33,33,12,40,PM10,BAIK
2010-04-11,DKI1 (Bunderan HI),45,10,31,21,11,45,PM10,BAIK
2010-04-12,DKI1 (Bunderan HI),66,19,39,80,25,80,O3,SEDANG
2010-04-13,DKI1 (Bunderan HI),57,17,34,80,24,80,O3,SEDANG
2010-04-14,DKI1 (Bunderan HI),70,16,40,59,21,70,PM10,SEDANG
2010-04-15,DKI1 (Bunderan HI),70,13,57,41,19,70,PM10,SEDANG
2010-04-16,DKI1 (Bunderan HI),38,11,30,42,13,42,O3,BAIK
2010-04-17,DKI1 (Bunderan HI),38,10,26,28,12,38,PM10,BAIK
2010-04-18,DKI1 (Bunderan HI),36,9,22,27,10,36,PM10,BAIK
2010-04-19,DKI1 (Bunderan HI),36,---,24,20,10,36,PM10,BAIK
2010-04-20,DKI1 (Bunderan HI),39,---,27,24,12,39,PM10,BAIK
2010-04-21,DKI1 (Bunderan HI),41,---,23,30,12,41,PM10,BAIK
2010-04-22,DKI1 (Bunderan HI),37,---,34,25,14,37,PM10,BAIK
2010-04-23,DKI1 (Bunderan HI),29,---,22,23,12,29,PM10,BAIK
2010-04-24,DKI1 (Bunderan HI),31,---,28,36,12,36,O3,BAIK
2010-04-25,DKI1 (Bunderan HI),50,---,26,55,29,55,O3,SEDANG
2010-04-26,DKI1 (Bunderan HI),58,---,31,67,29,67,O3,SEDANG
