tanggal,stasiun,pm10,so2,co,o3,no2,max,critical,categori
2010-08-01,DKI1 (Bunderan HI),48,12,19,47,25,48,PM10,BAIK
2010-08-02,DKI1 (Bunderan HI),57,15,36,57,29,57,PM10,SEDANG
2010-08-03,DKI1 (Bunderan HI),61,13,31,48,17,61,PM10,SEDANG
2010-08-04,DKI1 (Bunderan HI),---,---,---,---,---,0,,TIDAK ADA DATA
2010-08-05,DKI1 (Bunderan HI),76,16,---,56,26,76,PM10,SEDANG
2010-08-06,DKI1 (Bunderan HI),60,17,38,59,17,60,PM10,SEDANG
2010-08-07,DKI1 (Bunderan HI),61,13,40,80,32,80,O3,SEDANG
2010-08-08,DKI1 (Bunderan HI),60,12,42,73,19,73,O3,SEDANG
2010-08-09,DKI1 (Bunderan HI),61,16,40,77,26,77,O3,SEDANG
2010-08-10,DKI1 (Bunderan HI),63,14,36,35,20,63,PM10,SEDANG
2010-08-11,DKI1 (Bunderan HI),---,15,23,34,10,34,O3,BAIK
2010-08-12,DKI1 (Bunderan HI),---,14,20,27,7,27,O3,BAIK
2010-08-13,DKI1 (Bunderan HI),54,16,20,31,9,54,PM10,SEDANG
2010-08-14,DKI1 (Bunderan HI),43,16,33,28,6,43,PM10,BAIK
2010-08-15,DKI1 (Bunderan HI),53,15,27,44,11,53,PM10,SEDANG
2010-08-16,DKI1 (Bunderan HI),60,17,34,37,25,60,PM10,SEDANG
2010-08-17,DKI1 (Bunderan HI),54,14,43,46,15,54,PM10,SEDANG
2010-08-18,DKI1 (Bunderan HI),60,15,45,74,29,74,O3,SEDANG
2010-08-19,DKI1 (Bunderan HI),39,12,40,34,26,40,CO,BAIK
2010-08-20,DKI1 (Bunderan HI),44,17,36,29,14,44,PM10,BAIK
2010-08-21,DKI1 (Bunderan HI),52,14,45,30,15,52,PM10,SEDANG
2010-08-22,DKI1 (Bunderan HI),48,18,28,71,21,71,O3,SEDANG
2010-08-23,DKI1 (Bunderan HI),65,17,34,48,16,65,PM10,SEDANG
2010-08-24,DKI1 (Bunderan HI),51,18,23,43,12,51,PM10,SEDANG
2010-08-25,DKI1 (Bunderan HI),68,18,80,45,17,80,CO,SEDANG
2010-08-26,DKI1 (Bunderan HI),45,15,25,33,17,45,PM10,BAIK
2010-08-27,DKI1 (Bunderan HI),49,19,33,36,15,49,PM10,BAIK
2010-08-28,DKI1 (Bunderan HI),48,17,45,67,20,67,O3,SEDANG
2010-08-29,DKI1 (Bunderan HI),59,23,39,70,20,70,O3,SEDANG
2010-08-30,DKI1 (Bunderan HI),57,17,22,35,15,57,PM10,SEDANG
2010-08-31,DKI1 (Bunderan HI),52,16,27,35,14,52,PM10,SEDANG
2010-08-01,DKI2 (Kelapa Gading),---,---,---,---,---,0,,TIDAK ADA DATA
2010-08-02,DKI2 (Kelapa Gading),---,---,---,---,---,0,,TIDAK ADA DATA
2010-08-03,DKI2 (Kelapa Gading),---,---,---,---,---,0,,TIDAK ADA DATA
2010-08-04,DKI2 (Kelapa Gading),---,---,---,---,---,0,,TIDAK ADA DATA
2010-08-05,DKI2 (Kelapa Gading),---,---,---,---,---,0,,TIDAK ADA DATA
2010-08-06,DKI2 (Kelapa Gading),---,---,---,---,---,0,,TIDAK ADA DATA
2010-08-07,DKI2 (Kelapa Gading),---,---,---,---,---,0,,TIDAK ADA DATA
2010-08-08,DKI2 (Kelapa Gading),---,---,---,---,---,0,,TIDAK ADA DATA
2010-08-09,DKI2 (Kelapa Gading),---,---,---,---,---,0,,TIDAK ADA DATA
2010-08-10,DKI2 (Kelapa Gading),---,---,---,---,---,0,,TIDAK ADA DATA
2010-08-11,DKI2 (Kelapa Gading),---,---,---,---,---,0,,TIDAK ADA DATA
2010-08-12,DKI2 (Kelapa Gading),---,---,---,---,---,0,,TIDAK ADA DATA
2010-08-13,DKI2 (Kelapa Gading),---,---,---,---,---,0,,TIDAK ADA DATA
2010-08-14,DKI2 (Kelapa Gading),---,---,---,---,---,0,,TIDAK ADA DATA
2010-08-15,DKI2 (Kelapa Gading),---,---,---,---,---,0,,TIDAK ADA DATA
2010-08-16,DKI2 (Kelapa Gading),---,---,---,---,---,0,,TIDAK ADA DATA
2010-08-17,DKI2 (Kelapa Gading),---,---,---,---,---,0,,TIDAK ADA DATA
2010-08-18,DKI2 (Kelapa Gading),---,---,---,---,---,0,,TIDAK ADA DATA
2010-08-19,DKI2 (Kelapa Gading),---,---,---,---,---,0,,TIDAK ADA DATA
2010-08-20,DKI2 (Kelapa Gading),---,---,---,---,---,0,,TIDAK ADA DATA
2010-08-21,DKI2 (Kelapa Gading),---,---,---,---,---,0,,TIDAK ADA DATA
2010-08-22,DKI2 (Kelapa Gading),---,---,---,---,---,0,,TIDAK ADA DATA
2010-08-23,DKI2 (Kelapa Gading),---,---,---,---,---,0,,TIDAK ADA DATA
2010-08-24,DKI2 (Kelapa Gading),---,---,---,---,---,0,,TIDAK ADA DATA
2010-08-25,DKI2 (Kelapa Gading),---,---,---,---,---,0,,TIDAK ADA DATA
2010-08-26,DKI2 (Kelapa Gading),---,---,---,---,---,0,,TIDAK ADA DATA
2010-08-27,DKI2 (Kelapa Gading),---,---,---,---,---,0,,TIDAK ADA DATA
2010-08-28,DKI2 (Kelapa Gading),---,---,---,---,---,0,,TIDAK ADA DATA
2010-08-29,DKI2 (Kelapa Gading),---,---,---,---,---,0,,TIDAK ADA DATA
2010-08-30,DKI2 (Kelapa Gading),---,---,---,---,---,0,,TIDAK ADA DATA
2010-08-31,DKI2 (Kelapa Gading),---,---,---,---,---,0,,TIDAK ADA DATA
2010-08-01,DKI3 (Jagakarsa),---,---,---,---,---,0,,TIDAK ADA DATA
2010-08-02,DKI3 (Jagakarsa),---,---,---,---,---,0,,TIDAK ADA DATA
2010-08-03,DKI3 (Jagakarsa),---,---,---,---,---,0,,TIDAK ADA DATA
2010-08-04,DKI3 (Jagakarsa),---,---,---,---,---,0,,TIDAK ADA DATA
2010-08-05,DKI3 (Jagakarsa),---,---,---,---,---,0,,TIDAK ADA DATA
2010-08-06,DKI3 (Jagakarsa),---,---,---,---,---,0,,TIDAK ADA DATA
2010-08-07,DKI3 (Jagakarsa),---,---,---,---,---,0,,TIDAK ADA DATA
2010-08-08,DKI3 (Jagakarsa),---,---,---,---,---,0,,TIDAK ADA DATA
2010-08-09,DKI3 (Jagakarsa),---,---,---,---,---,0,,TIDAK ADA DATA
2010-08-10,DKI3 (Jagakarsa),---,---,---,---,---,0,,TIDAK ADA DATA
2010-08-11,DKI3 (Jagakarsa),---,---,---,---,---,0,,TIDAK ADA DATA
2010-08-12,DKI3 (Jagakarsa),---,---,---,---,---,0,,TIDAK ADA DATA
2010-08-13,DKI3 (Jagakarsa),---,---,---,---,---,0,,TIDAK ADA DATA
2010-08-14,DKI3 (Jagakarsa),---,---,---,---,---,0,,TIDAK ADA DATA
2010-08-15,DKI3 (Jagakarsa),---,---,---,---,---,0,,TIDAK ADA DATA
2010-08-16,DKI3 (Jagakarsa),---,---,---,---,---,0,,TIDAK ADA DATA
2010-08-17,DKI3 (Jagakarsa),---,---,---,---,---,0,,TIDAK ADA DATA
2010-08-18,DKI3 (Jagakarsa),---,---,---,---,---,0,,TIDAK ADA DATA
2010-08-19,DKI3 (Jagakarsa),---,---,---,---,---,0,,TIDAK ADA DATA
2010-08-20,DKI3 (Jagakarsa),---,---,---,---,---,0,,TIDAK ADA DATA
2010-08-21,DKI3 (Jagakarsa),---,---,---,---,---,0,,TIDAK ADA DATA
2010-08-22,DKI3 (Jagakarsa),---,---,---,---,---,0,,TIDAK ADA DATA
2010-08-23,DKI3 (Jagakarsa),---,---,---,---,---,0,,TIDAK ADA DATA
2010-08-24,DKI3 (Jagakarsa),---,---,---,---,---,0,,TIDAK ADA DATA
2010-08-25,DKI3 (Jagakarsa),---,---,---,---,---,0,,TIDAK ADA DATA
