tanggal,stasiun,pm10,so2,co,o3,no2,max,critical,categori
2010-05-01,DKI1 (Bunderan HI),60,---,24,28,10,60,PM10,SEDANG
2010-05-02,DKI1 (Bunderan HI),58,16,19,31,13,58,PM10,SEDANG
2010-05-03,DKI1 (Bunderan HI),60,16,29,73,18,73,O3,SEDANG
2010-05-04,DKI1 (Bunderan HI),53,13,27,31,16,53,PM10,SEDANG
2010-05-05,DKI1 (Bunderan HI),53,16,26,35,15,53,PM10,SEDANG
2010-05-06,DKI1 (Bunderan HI),53,19,25,21,11,53,PM10,SEDANG
2010-05-07,DKI1 (Bunderan HI),67,19,33,33,16,67,PM10,SEDANG
2010-05-08,DKI1 (Bunderan HI),57,16,24,26,9,57,PM10,SEDANG
2010-05-09,DKI1 (Bunderan HI),---,16,28,51,16,51,O3,SEDANG
2010-05-10,DKI1 (Bunderan HI),---,14,43,75,26,75,O3,SEDANG
2010-05-11,DKI1 (Bunderan HI),---,14,42,60,24,60,O3,SEDANG
2010-05-12,DKI1 (Bunderan HI),61,12,50,32,19,61,PM10,SEDANG
2010-05-13,DKI1 (Bunderan HI),52,15,40,65,21,65,O3,SEDANG
2010-05-14,DKI1 (Bunderan HI),59,12,46,69,26,69,O3,SEDANG
2010-05-15,DKI1 (Bunderan HI),52,14,45,92,26,92,O3,SEDANG
2010-05-16,DKI1 (Bunderan HI),56,12,29,65,15,65,O3,SEDANG
2010-05-17,DKI1 (Bunderan HI),55,15,55,32,16,55,PM10,SEDANG
2010-05-18,DKI1 (Bunderan HI),57,17,45,50,25,57,PM10,SEDANG
2010-05-19,DKI1 (Bunderan HI),69,14,39,79,18,79,O3,SEDANG
2010-05-20,DKI1 (Bunderan HI),58,14,38,57,21,58,PM10,SEDANG
2010-05-21,DKI1 (Bunderan HI),53,14,37,60,18,60,O3,SEDANG
2010-05-22,DKI1 (Bunderan HI),63,16,50,54,21,63,PM10,SEDANG
2010-05-23,DKI1 (Bunderan HI),57,14,28,50,23,57,PM10,SEDANG
2010-05-24,DKI1 (Bunderan HI),54,15,37,42,21,54,PM10,SEDANG
2010-05-25,DKI1 (Bunderan HI),56,18,34,43,18,56,PM10,SEDANG
2010-05-26,DKI1 (Bunderan HI),55,15,41,123,34,123,O3,TIDAK SEHAT
2010-05-27,DKI1 (Bunderan HI),58,17,50,113,29,113,O3,TIDAK SEHAT
2010-05-28,DKI1 (Bunderan HI),68,21,49,24,25,68,PM10,SEDANG
2010-05-29,DKI1 (Bunderan HI),54,16,30,28,14,54,PM10,SEDANG
2010-05-30,DKI1 (Bunderan HI),59,14,41,64,16,64,O3,SEDANG
2010-05-31,DKI1 (Bunderan HI),56,16,33,25,15,56,PM10,SEDANG
2010-05-01,DKI2 (Kelapa Gading),---,---,---,---,---,0,,TIDAK ADA DATA
2010-05-02,DKI2 (Kelapa Gading),---,---,---,---,---,0,,TIDAK ADA DATA
2010-05-03,DKI2 (Kelapa Gading),---,---,---,---,---,0,,TIDAK ADA DATA
2010-05-04,DKI2 (Kelapa Gading),---,---,---,---,---,0,,TIDAK ADA DATA
2010-05-05,DKI2 (Kelapa Gading),---,---,---,---,---,0,,TIDAK ADA DATA
2010-05-06,DKI2 (Kelapa Gading),---,---,---,---,---,0,,TIDAK ADA DATA
2010-05-07,DKI2 (Kelapa Gading),---,---,---,---,---,0,,TIDAK ADA DATA
