tanggal,stasiun,pm10,so2,co,o3,no2,max,critical,categori
2015-01-01,DKI1 (Bunderan HI),49,7,18,26,10,49,PM10,BAIK
2015-01-02,DKI1 (Bunderan HI),25,7,10,25,10,25,PM10,BAIK
2015-01-03,DKI1 (Bunderan HI),27,6,12,36,10,36,O3,BAIK
2015-01-04,DKI1 (Bunderan HI),22,5,10,38,12,38,O3,BAIK
2015-01-05,DKI1 (Bunderan HI),21,5,8,27,7,27,O3,BAIK
2015-01-06,DKI1 (Bunderan HI),29,7,11,27,11,29,PM10,BAIK
2015-01-07,DKI1 (Bunderan HI),32,7,11,35,12,35,O3,BAIK
2015-01-08,DKI1 (Bunderan HI),29,6,10,36,13,36,O3,BAIK
2015-01-09,DKI1 (Bunderan HI),23,6,8,32,7,32,O3,BAIK
2015-01-10,DKI1 (Bunderan HI),25,6,9,38,8,38,O3,BAIK
2015-01-11,DKI1 (Bunderan HI),26,6,7,41,11,41,O3,BAIK
2015-01-12,DKI1 (Bunderan HI),26,7,23,37,13,37,O3,BAIK
2015-01-13,DKI1 (Bunderan HI),45,5,26,28,18,45,PM10,BAIK
2015-01-14,DKI1 (Bunderan HI),41,5,24,34,16,41,PM10,BAIK
2015-01-15,DKI1 (Bunderan HI),39,4,27,36,20,39,PM10,BAIK
2015-01-16,DKI1 (Bunderan HI),50,5,20,33,15,50,PM10,BAIK
2015-01-17,DKI1 (Bunderan HI),39,5,13,40,13,40,O3,BAIK
2015-01-18,DKI1 (Bunderan HI),44,5,23,45,18,45,O3,BAIK
2015-01-19,DKI1 (Bunderan HI),54,5,20,41,16,54,PM10,SEDANG
2015-01-20,DKI1 (Bunderan HI),70,5,51,48,21,70,PM10,SEDANG
2015-01-21,DKI1 (Bunderan HI),44,8,43,40,16,44,PM10,BAIK
2015-01-22,DKI1 (Bunderan HI),43,6,35,30,15,43,PM10,BAIK
2015-01-23,DKI1 (Bunderan HI),49,5,42,33,19,49,PM10,BAIK
2015-01-24,DKI1 (Bunderan HI),52,5,67,41,21,67,CO,SEDANG
2015-01-25,DKI1 (Bunderan HI),---,---,---,---,---,0,,TIDAK ADA DATA
2015-01-26,DKI1 (Bunderan HI),---,---,---,---,---,0,,TIDAK ADA DATA
2015-01-27,DKI1 (Bunderan HI),---,---,---,---,---,0,,TIDAK ADA DATA
2015-01-28,DKI1 (Bunderan HI),---,---,---,---,---,0,,TIDAK ADA DATA
2015-01-29,DKI1 (Bunderan HI),55,7,20,35,14,55,PM10,SEDANG
2015-01-30,DKI1 (Bunderan HI),52,5,15,39,13,52,PM10,SEDANG
2015-01-31,DKI1 (Bunderan HI),54,5,17,36,15,54,PM10,SEDANG
2015-01-01,DKI2 (Kelapa Gading),43,2,39,27,7,43,PM10,BAIK
2015-01-02,DKI2 (Kelapa Gading),28,3,26,48,6,48,O3,BAIK
2015-01-03,DKI2 (Kelapa Gading),22,2,28,44,6,44,O3,BAIK
2015-01-04,DKI2 (Kelapa Gading),18,2,28,42,6,42,O3,BAIK
2015-01-05,DKI2 (Kelapa Gading),19,2,25,32,4,32,O3,BAIK
2015-01-06,DKI2 (Kelapa Gading),27,3,26,37,6,37,O3,BAIK
2015-01-07,DKI2 (Kelapa Gading),29,4,25,35,11,35,O3,BAIK
2015-01-08,DKI2 (Kelapa Gading),30,3,25,40,9,40,O3,BAIK
2015-01-09,DKI2 (Kelapa Gading),24,3,24,31,5,31,O3,BAIK
2015-01-10,DKI2 (Kelapa Gading),25,3,24,43,4,43,O3,BAIK
2015-01-11,DKI2 (Kelapa Gading),23,3,23,36,7,36,O3,BAIK
2015-01-12,DKI2 (Kelapa Gading),30,3,28,29,12,30,PM10,BAIK
2015-01-13,DKI2 (Kelapa Gading),32,3,39,35,14,39,CO,BAIK
2015-01-14,DKI2 (Kelapa Gading),38,3,44,40,17,44,CO,BAIK
2015-01-15,DKI2 (Kelapa Gading),35,4,33,47,12,47,O3,BAIK
2015-01-16,DKI2 (Kelapa Gading),45,5,33,40,17,45,PM10,BAIK
2015-01-17,DKI2 (Kelapa Gading),32,3,26,43,15,43,O3,BAIK
2015-01-18,DKI2 (Kelapa Gading),39,3,29,45,12,45,O3,BAIK
2015-01-19,DKI2 (Kelapa Gading),47,3,39,39,16,47,PM10,BAIK
2015-01-20,DKI2 (Kelapa Gading),69,5,72,51,24,72,CO,SEDANG
2015-01-21,DKI2 (Kelapa Gading),56,7,61,30,12,61,CO,SEDANG
2015-01-22,DKI2 (Kelapa Gading),44,3,36,31,13,44,PM10,BAIK
2015-01-23,DKI2 (Kelapa Gading),47,3,50,40,23,50,CO,BAIK
2015-01-24,DKI2 (Kelapa Gading),55,5,63,59,20,63,CO,SEDANG
2015-01-25,DKI2 (Kelapa Gading),33,4,29,37,18,37,O3,BAIK
2015-01-26,DKI2 (Kelapa Gading),45,6,37,32,14,45,PM10,BAIK
2015-01-27,DKI2 (Kelapa Gading),55,5,42,30,13,55,PM10,SEDANG
2015-01-28,DKI2 (Kelapa Gading),56,6,36,55,13,56,PM10,SEDANG
2015-01-29,DKI2 (Kelapa Gading),54,13,34,47,17,54,PM10,SEDANG
2015-01-30,DKI2 (Kelapa Gading),38,6,30,34,12,38,PM10,BAIK
2015-01-31,DKI2 (Kelapa Gading),35,5,27,34,11,35,PM10,BAIK
2015-01-01,DKI3 (Jagakarsa),13,5,28,5,---,28,CO,BAIK
2015-01-02,DKI3 (Jagakarsa),13,5,21,5,---,21,CO,BAIK
