tanggal,stasiun,pm10,so2,co,o3,no2,max,critical,categori
2015-09-01,DKI1 (Bunderan HI),66,34,17,59,24,66,PM10,SEDANG
2015-09-02,DKI1 (Bunderan HI),74,39,21,43,25,74,PM10,SEDANG
2015-09-03,DKI1 (Bunderan HI),75,37,22,44,21,75,PM10,SEDANG
2015-09-04,DKI1 (Bunderan HI),67,35,21,42,19,67,PM10,SEDANG
2015-09-05,DKI1 (Bunderan HI),59,33,17,55,18,59,PM10,SEDANG
2015-09-06,DKI1 (Bunderan HI),64,32,14,58,16,64,PM10,SEDANG
2015-09-07,DKI1 (Bunderan HI),66,33,24,44,20,66,PM10,SEDANG
2015-09-08,DKI1 (Bunderan HI),70,33,23,53,18,70,PM10,SEDANG
2015-09-09,DKI1 (Bunderan HI),72,31,25,59,23,72,PM10,SEDANG
2015-09-10,DKI1 (Bunderan HI),70,35,26,52,24,70,PM10,SEDANG
2015-09-11,DKI1 (Bunderan HI),70,34,25,47,18,70,PM10,SEDANG
2015-09-12,DKI1 (Bunderan HI),69,31,20,49,17,69,PM10,SEDANG
2015-09-13,DKI1 (Bunderan HI),61,29,15,57,13,61,PM10,SEDANG
2015-09-14,DKI1 (Bunderan HI),64,28,17,65,19,65,O3,SEDANG
2015-09-15,DKI1 (Bunderan HI),75,31,27,45,23,75,PM10,SEDANG
2015-09-16,DKI1 (Bunderan HI),65,31,23,44,17,65,PM10,SEDANG
2015-09-17,DKI1 (Bunderan HI),67,33,23,46,16,67,PM10,SEDANG
2015-09-18,DKI1 (Bunderan HI),68,31,22,39,14,68,PM10,SEDANG
2015-09-19,DKI1 (Bunderan HI),67,33,21,38,17,67,PM10,SEDANG
2015-09-20,DKI1 (Bunderan HI),---,30,16,60,19,60,O3,SEDANG
2015-09-21,DKI1 (Bunderan HI),---,32,26,53,22,53,O3,SEDANG
2015-09-22,DKI1 (Bunderan HI),83,34,29,46,24,83,PM10,SEDANG
2015-09-23,DKI1 (Bunderan HI),82,37,29,71,23,82,PM10,SEDANG
2015-09-24,DKI1 (Bunderan HI),83,33,35,66,23,83,PM10,SEDANG
2015-09-25,DKI1 (Bunderan HI),79,32,21,65,19,79,PM10,SEDANG
2015-09-26,DKI1 (Bunderan HI),77,34,21,39,18,77,PM10,SEDANG
2015-09-27,DKI1 (Bunderan HI),74,32,16,48,13,74,PM10,SEDANG
2015-09-28,DKI1 (Bunderan HI),61,30,20,45,19,61,PM10,SEDANG
2015-09-29,DKI1 (Bunderan HI),74,31,26,40,20,74,PM10,SEDANG
2015-09-30,DKI1 (Bunderan HI),67,33,21,39,23,67,PM10,SEDANG
2015-09-01,DKI2 (Kelapa Gading),---,14,12,54,13,54,O3,SEDANG
2015-09-02,DKI2 (Kelapa Gading),---,15,15,52,14,52,O3,SEDANG
2015-09-03,DKI2 (Kelapa Gading),38,19,16,53,20,53,O3,SEDANG
2015-09-04,DKI2 (Kelapa Gading),---,20,12,49,15,49,O3,BAIK
2015-09-05,DKI2 (Kelapa Gading),---,17,7,49,11,49,O3,BAIK
2015-09-06,DKI2 (Kelapa Gading),---,15,10,62,12,62,O3,SEDANG
2015-09-07,DKI2 (Kelapa Gading),---,19,13,56,16,56,O3,SEDANG
2015-09-08,DKI2 (Kelapa Gading),---,17,13,60,13,60,O3,SEDANG
2015-09-09,DKI2 (Kelapa Gading),---,13,9,58,10,58,O3,SEDANG
2015-09-10,DKI2 (Kelapa Gading),68,14,11,61,14,68,PM10,SEDANG
2015-09-11,DKI2 (Kelapa Gading),61,16,9,61,14,61,PM10,SEDANG
2015-09-12,DKI2 (Kelapa Gading),70,15,10,53,15,70,PM10,SEDANG
2015-09-13,DKI2 (Kelapa Gading),59,12,9,87,10,87,O3,SEDANG
2015-09-14,DKI2 (Kelapa Gading),70,14,14,114,12,114,O3,TIDAK SEHAT
2015-09-15,DKI2 (Kelapa Gading),72,17,15,58,15,72,PM10,SEDANG
2015-09-16,DKI2 (Kelapa Gading),66,14,10,52,13,66,PM10,SEDANG
2015-09-17,DKI2 (Kelapa Gading),72,19,11,52,14,72,PM10,SEDANG
2015-09-18,DKI2 (Kelapa Gading),66,15,10,45,11,66,PM10,SEDANG
2015-09-19,DKI2 (Kelapa Gading),69,17,9,43,13,69,PM10,SEDANG
2015-09-20,DKI2 (Kelapa Gading),68,16,12,55,14,68,PM10,SEDANG
2015-09-21,DKI2 (Kelapa Gading),65,13,10,56,14,65,PM10,SEDANG
2015-09-22,DKI2 (Kelapa Gading),93,25,24,51,17,93,PM10,SEDANG
2015-09-23,DKI2 (Kelapa Gading),87,17,27,83,26,87,PM10,SEDANG
2015-09-24,DKI2 (Kelapa Gading),82,16,26,86,15,86,O3,SEDANG
2015-09-25,DKI2 (Kelapa Gading),75,13,10,87,9,87,O3,SEDANG
2015-09-26,DKI2 (Kelapa Gading),63,17,9,50,11,63,PM10,SEDANG
2015-09-27,DKI2 (Kelapa Gading),73,19,11,51,11,73,PM10,SEDANG
2015-09-28,DKI2 (Kelapa Gading),67,17,11,44,14,67,PM10,SEDANG
2015-09-29,DKI2 (Kelapa Gading),82,29,19,47,17,82,PM10,SEDANG
2015-09-30,DKI2 (Kelapa Gading),69,18,12,51,13,69,PM10,SEDANG
2015-09-01,DKI3 (Jagakarsa),16,15,19,71,8,71,O3,SEDANG
2015-09-02,DKI3 (Jagakarsa),17,15,21,70,12,70,O3,SEDANG
2015-09-03,DKI3 (Jagakarsa),---,16,23,61,11,61,O3,SEDANG
2015-09-04,DKI3 (Jagakarsa),46,15,19,74,9,74,O3,SEDANG
2015-09-05,DKI3 (Jagakarsa),40,15,20,71,6,71,O3,SEDANG
2015-09-06,DKI3 (Jagakarsa),32,15,21,75,6,75,O3,SEDANG
2015-09-07,DKI3 (Jagakarsa),28,15,20,83,10,83,O3,SEDANG
2015-09-08,DKI3 (Jagakarsa),35,15,24,102,8,102,O3,TIDAK SEHAT
2015-09-09,DKI3 (Jagakarsa),36,16,26,96,13,96,O3,SEDANG
2015-09-10,DKI3 (Jagakarsa),40,15,31,99,11,99,O3,SEDANG
2015-09-11,DKI3 (Jagakarsa),32,14,20,79,8,79,O3,SEDANG
2015-09-12,DKI3 (Jagakarsa),36,14,20,78,6,78,O3,SEDANG
2015-09-13,DKI3 (Jagakarsa),24,14,18,84,5,84,O3,SEDANG
2015-09-14,DKI3 (Jagakarsa),26,14,17,93,17,93,O3,SEDANG
2015-09-15,DKI3 (Jagakarsa),33,16,18,91,8,91,O3,SEDANG
2015-09-16,DKI3 (Jagakarsa),28,15,21,71,9,71,O3,SEDANG
2015-09-17,DKI3 (Jagakarsa),45,16,23,80,11,80,O3,SEDANG
2015-09-18,DKI3 (Jagakarsa),38,16,19,67,7,67,O3,SEDANG
2015-09-19,DKI3 (Jagakarsa),31,16,21,68,10,68,O3,SEDANG
2015-09-20,DKI3 (Jagakarsa),27,15,28,92,8,92,O3,SEDANG
2015-09-21,DKI3 (Jagakarsa),28,15,27,120,8,120,O3,TIDAK SEHAT
2015-09-22,DKI3 (Jagakarsa),30,15,26,80,9,80,O3,SEDANG
2015-09-23,DKI3 (Jagakarsa),25,16,43,81,13,81,O3,SEDANG
2015-09-24,DKI3 (Jagakarsa),27,17,30,95,11,95,O3,SEDANG
2015-09-25,DKI3 (Jagakarsa),25,16,19,91,7,91,O3,SEDANG
2015-09-26,DKI3 (Jagakarsa),27,15,23,68,11,68,O3,SEDANG
2015-09-27,DKI3 (Jagakarsa),19,15,22,78,7,78,O3,SEDANG
2015-09-28,DKI3 (Jagakarsa),21,15,23,94,7,94,O3,SEDANG
2015-09-29,DKI3 (Jagakarsa),21,15,30,69,8,69,O3,SEDANG
2015-09-30,DKI3 (Jagakarsa),23,15,25,67,12,67,O3,SEDANG
2015-09-01,DKI4 (Lubang Buaya),78,28,6,58,9,78,PM10,SEDANG
2015-09-02,DKI4 (Lubang Buaya),86,30,10,55,13,86,PM10,SEDANG
2015-09-03,DKI4 (Lubang Buaya),101,30,9,47,12,101,PM10,TIDAK SEHAT
2015-09-04,DKI4 (Lubang Buaya),89,28,7,46,14,89,PM10,SEDANG
2015-09-05,DKI4 (Lubang Buaya),80,29,5,64,9,80,PM10,SEDANG
2015-09-06,DKI4 (Lubang Buaya),89,29,7,59,9,89,PM10,SEDANG
2015-09-07,DKI4 (Lubang Buaya),82,29,7,60,10,82,PM10,SEDANG
2015-09-08,DKI4 (Lubang Buaya),86,31,7,86,13,86,PM10,SEDANG
2015-09-09,DKI4 (Lubang Buaya),94,29,8,70,11,94,PM10,SEDANG
2015-09-10,DKI4 (Lubang Buaya),---,31,9,70,15,70,O3,SEDANG
2015-09-11,DKI4 (Lubang Buaya),---,29,7,57,13,57,O3,SEDANG
2015-09-12,DKI4 (Lubang Buaya),---,30,5,58,10,58,O3,SEDANG
2015-09-13,DKI4 (Lubang Buaya),---,29,5,73,12,73,O3,SEDANG
