tanggal,stasiun,pm10,so2,co,o3,no2,max,critical,categori
2015-08-01,DKI1 (Bunderan HI),64,30,28,54,20,64,PM10,SEDANG
2015-08-02,DKI1 (Bunderan HI),67,27,19,63,15,67,PM10,SEDANG
2015-08-03,DKI1 (Bunderan HI),60,35,25,36,17,60,PM10,SEDANG
2015-08-04,DKI1 (Bunderan HI),76,38,27,43,24,76,PM10,SEDANG
2015-08-05,DKI1 (Bunderan HI),71,35,21,52,20,71,PM10,SEDANG
2015-08-06,DKI1 (Bunderan HI),66,34,24,51,19,66,PM10,SEDANG
2015-08-07,DKI1 (Bunderan HI),60,31,19,63,18,63,O3,SEDANG
2015-08-08,DKI1 (Bunderan HI),64,26,17,---,22,64,PM10,SEDANG
2015-08-09,DKI1 (Bunderan HI),74,30,17,49,20,74,PM10,SEDANG
2015-08-10,DKI1 (Bunderan HI),59,29,23,44,13,59,PM10,SEDANG
2015-08-11,DKI1 (Bunderan HI),62,29,24,41,15,62,PM10,SEDANG
2015-08-12,DKI1 (Bunderan HI),60,26,20,45,22,60,PM10,SEDANG
2015-08-13,DKI1 (Bunderan HI),71,25,27,38,19,71,PM10,SEDANG
2015-08-14,DKI1 (Bunderan HI),59,25,22,34,13,59,PM10,SEDANG
2015-08-15,DKI1 (Bunderan HI),55,25,19,44,16,55,PM10,SEDANG
2015-08-16,DKI1 (Bunderan HI),61,25,14,44,10,61,PM10,SEDANG
2015-08-17,DKI1 (Bunderan HI),53,27,13,39,14,53,PM10,SEDANG
2015-08-18,DKI1 (Bunderan HI),56,29,23,38,18,56,PM10,SEDANG
2015-08-19,DKI1 (Bunderan HI),62,29,24,52,16,62,PM10,SEDANG
2015-08-20,DKI1 (Bunderan HI),73,26,25,51,28,73,PM10,SEDANG
2015-08-21,DKI1 (Bunderan HI),67,28,21,57,22,67,PM10,SEDANG
2015-08-22,DKI1 (Bunderan HI),65,32,18,55,19,65,PM10,SEDANG
2015-08-23,DKI1 (Bunderan HI),68,31,14,51,20,68,PM10,SEDANG
2015-08-24,DKI1 (Bunderan HI),69,33,24,43,21,69,PM10,SEDANG
2015-08-25,DKI1 (Bunderan HI),72,34,21,55,21,72,PM10,SEDANG
2015-08-26,DKI1 (Bunderan HI),74,35,24,44,26,74,PM10,SEDANG
2015-08-27,DKI1 (Bunderan HI),71,34,22,53,22,71,PM10,SEDANG
2015-08-28,DKI1 (Bunderan HI),72,32,23,41,24,72,PM10,SEDANG
2015-08-29,DKI1 (Bunderan HI),71,32,21,41,15,71,PM10,SEDANG
2015-08-30,DKI1 (Bunderan HI),59,30,13,59,13,59,PM10,SEDANG
2015-08-31,DKI1 (Bunderan HI),63,31,17,56,24,63,PM10,SEDANG
2015-08-01,DKI2 (Kelapa Gading),67,24,23,47,17,67,PM10,SEDANG
2015-08-02,DKI2 (Kelapa Gading),74,15,15,59,11,74,PM10,SEDANG
2015-08-03,DKI2 (Kelapa Gading),61,12,12,40,10,61,PM10,SEDANG
2015-08-04,DKI2 (Kelapa Gading),78,36,22,61,19,78,PM10,SEDANG
2015-08-05,DKI2 (Kelapa Gading),79,20,16,57,19,79,PM10,SEDANG
2015-08-06,DKI2 (Kelapa Gading),69,15,12,46,16,69,PM10,SEDANG
2015-08-07,DKI2 (Kelapa Gading),60,15,15,66,15,66,O3,SEDANG
2015-08-08,DKI2 (Kelapa Gading),65,12,12,76,14,76,O3,SEDANG
2015-08-09,DKI2 (Kelapa Gading),70,13,11,50,14,70,PM10,SEDANG
2015-08-10,DKI2 (Kelapa Gading),61,15,8,51,12,61,PM10,SEDANG
2015-08-11,DKI2 (Kelapa Gading),63,18,8,43,12,63,PM10,SEDANG
2015-08-12,DKI2 (Kelapa Gading),65,13,9,55,12,65,PM10,SEDANG
2015-08-13,DKI2 (Kelapa Gading),60,10,10,48,11,60,PM10,SEDANG
2015-08-14,DKI2 (Kelapa Gading),56,10,8,30,9,56,PM10,SEDANG
2015-08-15,DKI2 (Kelapa Gading),58,13,8,50,10,58,PM10,SEDANG
2015-08-16,DKI2 (Kelapa Gading),58,12,6,49,8,58,PM10,SEDANG
2015-08-17,DKI2 (Kelapa Gading),52,12,6,50,8,52,PM10,SEDANG
2015-08-18,DKI2 (Kelapa Gading),61,11,10,53,12,61,PM10,SEDANG
2015-08-19,DKI2 (Kelapa Gading),60,12,7,46,9,60,PM10,SEDANG
2015-08-20,DKI2 (Kelapa Gading),64,11,13,62,13,64,PM10,SEDANG
2015-08-21,DKI2 (Kelapa Gading),64,13,11,74,15,74,O3,SEDANG
2015-08-22,DKI2 (Kelapa Gading),71,18,14,60,13,71,PM10,SEDANG
2015-08-23,DKI2 (Kelapa Gading),65,13,10,53,9,65,PM10,SEDANG
2015-08-24,DKI2 (Kelapa Gading),72,21,14,59,17,72,PM10,SEDANG
2015-08-25,DKI2 (Kelapa Gading),67,17,12,50,14,67,PM10,SEDANG
2015-08-26,DKI2 (Kelapa Gading),63,11,11,42,12,63,PM10,SEDANG
2015-08-27,DKI2 (Kelapa Gading),67,15,11,58,14,67,PM10,SEDANG
2015-08-28,DKI2 (Kelapa Gading),67,13,8,42,14,67,PM10,SEDANG
2015-08-29,DKI2 (Kelapa Gading),68,13,10,47,13,68,PM10,SEDANG
2015-08-30,DKI2 (Kelapa Gading),55,13,9,55,9,55,PM10,SEDANG
2015-08-31,DKI2 (Kelapa Gading),---,11,10,105,9,105,O3,TIDAK SEHAT
2015-08-01,DKI3 (Jagakarsa),13,14,28,91,6,91,O3,SEDANG
2015-08-02,DKI3 (Jagakarsa),17,15,28,94,6,94,O3,SEDANG
2015-08-03,DKI3 (Jagakarsa),12,16,20,69,9,69,O3,SEDANG
2015-08-04,DKI3 (Jagakarsa),20,15,37,85,13,85,O3,SEDANG
2015-08-05,DKI3 (Jagakarsa),14,14,21,73,10,73,O3,SEDANG
2015-08-06,DKI3 (Jagakarsa),16,14,21,84,7,84,O3,SEDANG
2015-08-07,DKI3 (Jagakarsa),23,15,18,88,8,88,O3,SEDANG
2015-08-08,DKI3 (Jagakarsa),17,15,22,95,9,95,O3,SEDANG
2015-08-09,DKI3 (Jagakarsa),25,15,31,71,10,71,O3,SEDANG
2015-08-10,DKI3 (Jagakarsa),14,15,23,59,13,59,O3,SEDANG
2015-08-11,DKI3 (Jagakarsa),13,16,21,74,9,74,O3,SEDANG
2015-08-12,DKI3 (Jagakarsa),11,14,21,74,6,74,O3,SEDANG
2015-08-13,DKI3 (Jagakarsa),17,13,28,83,12,83,O3,SEDANG
2015-08-14,DKI3 (Jagakarsa),13,14,21,56,6,56,O3,SEDANG
2015-08-15,DKI3 (Jagakarsa),11,16,22,75,8,75,O3,SEDANG
2015-08-16,DKI3 (Jagakarsa),13,15,20,68,8,68,O3,SEDANG
2015-08-17,DKI3 (Jagakarsa),9,15,18,77,5,77,O3,SEDANG
2015-08-18,DKI3 (Jagakarsa),11,16,18,79,8,79,O3,SEDANG
2015-08-19,DKI3 (Jagakarsa),16,15,19,82,8,82,O3,SEDANG
2015-08-20,DKI3 (Jagakarsa),16,14,21,92,10,92,O3,SEDANG
2015-08-21,DKI3 (Jagakarsa),15,14,19,98,8,98,O3,SEDANG
2015-08-22,DKI3 (Jagakarsa),11,14,15,96,5,96,O3,SEDANG
2015-08-23,DKI3 (Jagakarsa),13,15,22,77,7,77,O3,SEDANG
2015-08-24,DKI3 (Jagakarsa),17,15,17,84,5,84,O3,SEDANG
2015-08-25,DKI3 (Jagakarsa),19,15,25,102,9,102,O3,TIDAK SEHAT
2015-08-26,DKI3 (Jagakarsa),11,15,23,95,13,95,O3,SEDANG
2015-08-27,DKI3 (Jagakarsa),13,14,25,83,9,83,O3,SEDANG
2015-08-28,DKI3 (Jagakarsa),13,15,21,75,8,75,O3,SEDANG
2015-08-29,DKI3 (Jagakarsa),13,15,26,100,8,100,O3,SEDANG
2015-08-30,DKI3 (Jagakarsa),9,14,19,75,5,75,O3,SEDANG
2015-08-31,DKI3 (Jagakarsa),13,15,19,92,6,92,O3,SEDANG
2015-08-01,DKI4 (Lubang Buaya),81,32,11,63,15,81,PM10,SEDANG
2015-08-02,DKI4 (Lubang Buaya),86,26,9,61,9,86,PM10,SEDANG
2015-08-03,DKI4 (Lubang Buaya),67,27,7,47,12,67,PM10,SEDANG
2015-08-04,DKI4 (Lubang Buaya),101,29,12,75,16,101,PM10,TIDAK SEHAT
2015-08-05,DKI4 (Lubang Buaya),91,29,8,57,15,91,PM10,SEDANG
2015-08-06,DKI4 (Lubang Buaya),86,27,8,56,15,86,PM10,SEDANG
2015-08-07,DKI4 (Lubang Buaya),62,26,7,82,10,82,O3,SEDANG
2015-08-08,DKI4 (Lubang Buaya),70,27,7,72,12,72,O3,SEDANG
2015-08-09,DKI4 (Lubang Buaya),76,28,7,45,9,76,PM10,SEDANG
2015-08-10,DKI4 (Lubang Buaya),68,28,6,44,8,68,PM10,SEDANG
2015-08-11,DKI4 (Lubang Buaya),75,28,7,45,10,75,PM10,SEDANG
2015-08-12,DKI4 (Lubang Buaya),66,25,6,73,9,73,O3,SEDANG
