tanggal,stasiun,pm10,so2,co,o3,no2,max,critical,categori
2015-05-01,DKI1 (Bunderan HI),40,15,15,70,20,70,O3,SEDANG
2015-05-02,DKI1 (Bunderan HI),57,16,19,61,15,61,O3,SEDANG
2015-05-03,DKI1 (Bunderan HI),56,16,21,57,22,57,O3,SEDANG
2015-05-04,DKI1 (Bunderan HI),51,16,40,54,16,54,O3,SEDANG
2015-05-05,DKI1 (Bunderan HI),63,---,55,62,23,63,PM10,SEDANG
2015-05-06,DKI1 (Bunderan HI),71,---,45,44,22,71,PM10,SEDANG
2015-05-07,DKI1 (Bunderan HI),51,---,29,60,15,60,O3,SEDANG
2015-05-08,DKI1 (Bunderan HI),63,---,25,47,12,63,PM10,SEDANG
2015-05-09,DKI1 (Bunderan HI),78,---,27,70,16,78,PM10,SEDANG
2015-05-10,DKI1 (Bunderan HI),48,---,16,60,19,60,O3,SEDANG
2015-05-11,DKI1 (Bunderan HI),54,---,28,47,15,54,PM10,SEDANG
2015-05-12,DKI1 (Bunderan HI),66,---,28,54,15,66,PM10,SEDANG
2015-05-13,DKI1 (Bunderan HI),61,---,27,50,15,61,PM10,SEDANG
2015-05-14,DKI1 (Bunderan HI),56,---,22,---,13,56,PM10,SEDANG
2015-05-15,DKI1 (Bunderan HI),58,---,29,28,16,58,PM10,SEDANG
2015-05-16,DKI1 (Bunderan HI),60,15,27,48,13,60,PM10,SEDANG
2015-05-17,DKI1 (Bunderan HI),57,14,16,62,9,62,O3,SEDANG
2015-05-18,DKI1 (Bunderan HI),64,14,26,53,17,64,PM10,SEDANG
2015-05-19,DKI1 (Bunderan HI),84,14,27,---,19,84,PM10,SEDANG
2015-05-20,DKI1 (Bunderan HI),78,15,21,---,22,78,PM10,SEDANG
2015-05-21,DKI1 (Bunderan HI),80,18,26,48,19,80,PM10,SEDANG
2015-05-22,DKI1 (Bunderan HI),80,19,23,60,17,80,PM10,SEDANG
2015-05-23,DKI1 (Bunderan HI),80,22,21,51,15,80,PM10,SEDANG
2015-05-24,DKI1 (Bunderan HI),72,19,17,46,17,72,PM10,SEDANG
2015-05-25,DKI1 (Bunderan HI),67,15,21,---,13,67,PM10,SEDANG
2015-05-26,DKI1 (Bunderan HI),68,15,24,54,17,68,PM10,SEDANG
2015-05-27,DKI1 (Bunderan HI),66,14,24,26,13,66,PM10,SEDANG
2015-05-28,DKI1 (Bunderan HI),59,14,21,---,9,59,PM10,SEDANG
2015-05-29,DKI1 (Bunderan HI),64,14,23,---,22,64,PM10,SEDANG
2015-05-30,DKI1 (Bunderan HI),66,14,19,---,18,66,PM10,SEDANG
2015-05-31,DKI1 (Bunderan HI),69,14,18,---,14,69,PM10,SEDANG
2015-05-01,DKI2 (Kelapa Gading),57,6,33,105,11,105,O3,TIDAK SEHAT
2015-05-02,DKI2 (Kelapa Gading),74,6,53,99,16,99,O3,SEDANG
2015-05-03,DKI2 (Kelapa Gading),60,21,35,61,21,61,O3,SEDANG
2015-05-04,DKI2 (Kelapa Gading),55,15,43,45,15,55,PM10,SEDANG
2015-05-05,DKI2 (Kelapa Gading),73,22,61,51,18,73,PM10,SEDANG
2015-05-06,DKI2 (Kelapa Gading),79,19,43,40,16,79,PM10,SEDANG
2015-05-07,DKI2 (Kelapa Gading),59,16,29,51,13,59,PM10,SEDANG
2015-05-08,DKI2 (Kelapa Gading),70,11,27,49,15,70,PM10,SEDANG
2015-05-09,DKI2 (Kelapa Gading),81,13,36,83,15,83,O3,SEDANG
2015-05-10,DKI2 (Kelapa Gading),56,7,28,76,10,76,O3,SEDANG
2015-05-11,DKI2 (Kelapa Gading),59,11,27,46,12,59,PM10,SEDANG
2015-05-12,DKI2 (Kelapa Gading),77,20,33,45,16,77,PM10,SEDANG
2015-05-13,DKI2 (Kelapa Gading),66,24,33,47,17,66,PM10,SEDANG
2015-05-14,DKI2 (Kelapa Gading),58,14,25,47,8,58,PM10,SEDANG
2015-05-15,DKI2 (Kelapa Gading),60,7,38,37,14,60,PM10,SEDANG
2015-05-16,DKI2 (Kelapa Gading),68,9,46,40,17,68,PM10,SEDANG
2015-05-17,DKI2 (Kelapa Gading),58,10,25,47,9,58,PM10,SEDANG
2015-05-18,DKI2 (Kelapa Gading),68,16,27,50,14,68,PM10,SEDANG
2015-05-19,DKI2 (Kelapa Gading),84,11,28,62,15,84,PM10,SEDANG
2015-05-20,DKI2 (Kelapa Gading),75,8,25,68,10,75,PM10,SEDANG
2015-05-21,DKI2 (Kelapa Gading),79,12,27,50,16,79,PM10,SEDANG
2015-05-22,DKI2 (Kelapa Gading),85,14,27,58,15,85,PM10,SEDANG
2015-05-23,DKI2 (Kelapa Gading),85,21,29,52,14,85,PM10,SEDANG
2015-05-24,DKI2 (Kelapa Gading),75,24,30,42,13,75,PM10,SEDANG
2015-05-25,DKI2 (Kelapa Gading),67,15,26,48,12,67,PM10,SEDANG
2015-05-26,DKI2 (Kelapa Gading),70,10,28,53,11,70,PM10,SEDANG
2015-05-27,DKI2 (Kelapa Gading),69,10,26,44,12,69,PM10,SEDANG
2015-05-28,DKI2 (Kelapa Gading),59,10,24,37,11,59,PM10,SEDANG
2015-05-29,DKI2 (Kelapa Gading),62,8,25,52,11,62,PM10,SEDANG
2015-05-30,DKI2 (Kelapa Gading),74,12,27,56,12,74,PM10,SEDANG
2015-05-31,DKI2 (Kelapa Gading),70,15,31,50,11,70,PM10,SEDANG
2015-05-01,DKI3 (Jagakarsa),12,11,27,77,8,77,O3,SEDANG
2015-05-02,DKI3 (Jagakarsa),15,10,34,65,5,65,O3,SEDANG
2015-05-03,DKI3 (Jagakarsa),16,10,31,96,9,96,O3,SEDANG
2015-05-04,DKI3 (Jagakarsa),12,11,27,41,7,41,O3,BAIK
2015-05-05,DKI3 (Jagakarsa),13,11,47,60,9,60,O3,SEDANG
2015-05-06,DKI3 (Jagakarsa),12,11,39,48,8,48,O3,BAIK
2015-05-07,DKI3 (Jagakarsa),15,10,28,67,7,67,O3,SEDANG
2015-05-08,DKI3 (Jagakarsa),15,12,24,49,7,49,O3,BAIK
2015-05-09,DKI3 (Jagakarsa),13,12,40,79,10,79,O3,SEDANG
2015-05-10,DKI3 (Jagakarsa),13,11,24,72,6,72,O3,SEDANG
2015-05-11,DKI3 (Jagakarsa),11,11,27,47,9,47,O3,BAIK
2015-05-12,DKI3 (Jagakarsa),13,12,42,57,12,57,O3,SEDANG
2015-05-13,DKI3 (Jagakarsa),11,12,30,58,9,58,O3,SEDANG
