tanggal,stasiun,pm10,so2,co,o3,no2,max,critical,categori
2015-12-01,DKI1 (Bunderan HI),62,18,37,40,22,62,PM10,SEDANG
2015-12-02,DKI1 (Bunderan HI),65,20,19,51,20,65,PM10,SEDANG
2015-12-03,DKI1 (Bunderan HI),69,21,25,43,26,69,PM10,SEDANG
2015-12-04,DKI1 (Bunderan HI),63,21,23,36,24,63,PM10,SEDANG
2015-12-05,DKI1 (Bunderan HI),66,20,27,39,25,66,PM10,SEDANG
2015-12-06,DKI1 (Bunderan HI),71,20,34,46,19,71,PM10,SEDANG
2015-12-07,DKI1 (Bunderan HI),---,24,---,27,---,27,O3,BAIK
2015-12-08,DKI1 (Bunderan HI),---,26,---,20,---,26,SO2,BAIK
2015-12-09,DKI1 (Bunderan HI),---,27,---,45,---,45,O3,BAIK
2015-12-10,DKI1 (Bunderan HI),---,28,---,50,---,50,O3,BAIK
2015-12-11,DKI1 (Bunderan HI),---,27,20,40,---,40,O3,BAIK
2015-12-12,DKI1 (Bunderan HI),---,25,18,36,---,36,O3,BAIK
2015-12-13,DKI1 (Bunderan HI),---,25,24,29,---,29,O3,BAIK
2015-12-14,DKI1 (Bunderan HI),---,21,12,16,---,21,SO2,BAIK
2015-12-15,DKI1 (Bunderan HI),---,22,---,15,---,22,SO2,BAIK
2015-12-16,DKI1 (Bunderan HI),---,19,15,27,---,27,O3,BAIK
2015-12-17,DKI1 (Bunderan HI),39,18,15,20,---,39,PM10,BAIK
2015-12-18,DKI1 (Bunderan HI),46,18,13,24,---,46,PM10,BAIK
2015-12-19,DKI1 (Bunderan HI),68,18,16,25,---,68,PM10,SEDANG
2015-12-20,DKI1 (Bunderan HI),51,18,20,31,---,51,PM10,SEDANG
2015-12-21,DKI1 (Bunderan HI),37,18,11,27,---,37,PM10,BAIK
2015-12-22,DKI1 (Bunderan HI),48,18,9,24,---,48,PM10,BAIK
2015-12-23,DKI1 (Bunderan HI),41,19,10,21,---,41,PM10,BAIK
2015-12-24,DKI1 (Bunderan HI),40,18,9,23,---,40,PM10,BAIK
2015-12-25,DKI1 (Bunderan HI),38,18,10,37,---,38,PM10,BAIK
2015-12-26,DKI1 (Bunderan HI),41,19,9,32,---,41,PM10,BAIK
2015-12-27,DKI1 (Bunderan HI),51,19,12,32,---,51,PM10,SEDANG
2015-12-28,DKI1 (Bunderan HI),54,19,21,---,---,54,PM10,SEDANG
2015-12-29,DKI1 (Bunderan HI),56,19,21,25,---,56,PM10,SEDANG
2015-12-30,DKI1 (Bunderan HI),55,19,15,23,---,55,PM10,SEDANG
2015-12-31,DKI1 (Bunderan HI),43,19,14,22,2,43,PM10,BAIK
2015-12-01,DKI2 (Kelapa Gading),68,19,21,100,28,100,O3,SEDANG
2015-12-02,DKI2 (Kelapa Gading),42,17,24,111,18,111,O3,TIDAK SEHAT
2015-12-03,DKI2 (Kelapa Gading),44,21,16,64,17,64,O3,SEDANG
2015-12-04,DKI2 (Kelapa Gading),61,22,20,64,17,64,O3,SEDANG
2015-12-05,DKI2 (Kelapa Gading),74,29,24,60,17,74,PM10,SEDANG
2015-12-06,DKI2 (Kelapa Gading),63,19,35,65,20,65,O3,SEDANG
2015-12-07,DKI2 (Kelapa Gading),52,26,13,57,13,57,O3,SEDANG
2015-12-08,DKI2 (Kelapa Gading),70,25,14,57,21,70,PM10,SEDANG
2015-12-09,DKI2 (Kelapa Gading),55,20,31,65,20,65,O3,SEDANG
2015-12-10,DKI2 (Kelapa Gading),63,25,22,66,20,66,O3,SEDANG
2015-12-11,DKI2 (Kelapa Gading),60,24,18,85,23,85,O3,SEDANG
2015-12-12,DKI2 (Kelapa Gading),57,19,18,90,19,90,O3,SEDANG
2015-12-13,DKI2 (Kelapa Gading),60,21,25,61,17,61,O3,SEDANG
2015-12-14,DKI2 (Kelapa Gading),34,17,14,40,9,40,O3,BAIK
2015-12-15,DKI2 (Kelapa Gading),28,18,11,42,8,42,O3,BAIK
2015-12-16,DKI2 (Kelapa Gading),31,18,14,44,11,44,O3,BAIK
2015-12-17,DKI2 (Kelapa Gading),30,19,15,24,10,30,PM10,BAIK
2015-12-18,DKI2 (Kelapa Gading),31,18,15,44,12,44,O3,BAIK
2015-12-19,DKI2 (Kelapa Gading),23,18,13,47,13,47,O3,BAIK
2015-12-20,DKI2 (Kelapa Gading),34,18,20,41,13,41,O3,BAIK
2015-12-21,DKI2 (Kelapa Gading),34,18,16,36,10,36,O3,BAIK
2015-12-22,DKI2 (Kelapa Gading),17,18,11,28,9,28,O3,BAIK
2015-12-23,DKI2 (Kelapa Gading),33,19,12,29,13,33,PM10,BAIK
2015-12-24,DKI2 (Kelapa Gading),21,18,12,33,7,33,O3,BAIK
2015-12-25,DKI2 (Kelapa Gading),29,19,10,52,12,52,O3,SEDANG
2015-12-26,DKI2 (Kelapa Gading),32,19,7,42,8,42,O3,BAIK
2015-12-27,DKI2 (Kelapa Gading),---,21,13,39,15,39,O3,BAIK
2015-12-28,DKI2 (Kelapa Gading),---,21,19,31,18,31,O3,BAIK
2015-12-29,DKI2 (Kelapa Gading),55,22,18,38,17,55,PM10,SEDANG
2015-12-30,DKI2 (Kelapa Gading),33,22,11,50,13,50,O3,BAIK
2015-12-31,DKI2 (Kelapa Gading),24,18,11,51,9,51,O3,SEDANG
2015-12-01,DKI3 (Jagakarsa),---,16,37,106,9,106,O3,TIDAK SEHAT
2015-12-02,DKI3 (Jagakarsa),---,19,25,98,6,98,O3,SEDANG
2015-12-03,DKI3 (Jagakarsa),57,16,32,82,8,82,O3,SEDANG
2015-12-04,DKI3 (Jagakarsa),---,16,30,84,7,84,O3,SEDANG
2015-12-05,DKI3 (Jagakarsa),---,16,36,103,9,103,O3,TIDAK SEHAT
2015-12-06,DKI3 (Jagakarsa),---,19,40,59,8,59,O3,SEDANG
2015-12-07,DKI3 (Jagakarsa),---,16,31,63,8,63,O3,SEDANG
2015-12-08,DKI3 (Jagakarsa),---,16,25,51,7,51,O3,SEDANG
2015-12-09,DKI3 (Jagakarsa),---,19,28,58,13,58,O3,SEDANG
2015-12-10,DKI3 (Jagakarsa),---,17,22,85,5,85,O3,SEDANG
2015-12-11,DKI3 (Jagakarsa),---,16,31,79,12,79,O3,SEDANG
2015-12-12,DKI3 (Jagakarsa),---,16,27,52,8,52,O3,SEDANG
2015-12-13,DKI3 (Jagakarsa),---,16,49,41,9,49,CO,BAIK
2015-12-14,DKI3 (Jagakarsa),---,16,24,21,---,24,CO,BAIK
2015-12-15,DKI3 (Jagakarsa),---,16,19,22,4,22,O3,BAIK
2015-12-16,DKI3 (Jagakarsa),---,16,19,22,3,22,O3,BAIK
2015-12-17,DKI3 (Jagakarsa),---,15,18,20,---,20,O3,BAIK
2015-12-18,DKI3 (Jagakarsa),---,17,19,40,3,40,O3,BAIK
2015-12-19,DKI3 (Jagakarsa),---,17,19,49,5,49,O3,BAIK
2015-12-20,DKI3 (Jagakarsa),---,16,35,39,6,39,O3,BAIK
2015-12-21,DKI3 (Jagakarsa),---,16,21,30,4,30,O3,BAIK
2015-12-22,DKI3 (Jagakarsa),---,16,19,24,3,24,O3,BAIK
2015-12-23,DKI3 (Jagakarsa),---,16,19,18,4,19,CO,BAIK
