tanggal,stasiun,pm10,so2,co,o3,no2,max,critical,categori
2015-10-01,DKI1 (Bunderan HI),76,36,26,47,27,76,PM10,SEDANG
2015-10-02,DKI1 (Bunderan HI),68,33,23,40,16,68,PM10,SEDANG
2015-10-03,DKI1 (Bunderan HI),66,32,19,43,12,66,PM10,SEDANG
2015-10-04,DKI1 (Bunderan HI),67,33,16,45,11,67,PM10,SEDANG
2015-10-05,DKI1 (Bunderan HI),63,31,20,45,21,63,PM10,SEDANG
2015-10-06,DKI1 (Bunderan HI),82,33,23,49,22,82,PM10,SEDANG
2015-10-07,DKI1 (Bunderan HI),71,30,23,46,25,71,PM10,SEDANG
2015-10-08,DKI1 (Bunderan HI),70,27,24,43,23,70,PM10,SEDANG
2015-10-09,DKI1 (Bunderan HI),64,27,23,42,22,64,PM10,SEDANG
2015-10-10,DKI1 (Bunderan HI),74,31,25,48,18,74,PM10,SEDANG
2015-10-11,DKI1 (Bunderan HI),62,32,16,45,11,62,PM10,SEDANG
2015-10-12,DKI1 (Bunderan HI),63,32,23,46,21,63,PM10,SEDANG
2015-10-13,DKI1 (Bunderan HI),64,28,22,38,22,64,PM10,SEDANG
2015-10-14,DKI1 (Bunderan HI),60,29,18,57,21,60,PM10,SEDANG
2015-10-15,DKI1 (Bunderan HI),78,31,27,51,19,78,PM10,SEDANG
2015-10-16,DKI1 (Bunderan HI),55,34,22,60,24,60,O3,SEDANG
2015-10-17,DKI1 (Bunderan HI),70,36,26,36,19,70,PM10,SEDANG
2015-10-18,DKI1 (Bunderan HI),77,33,37,71,20,77,PM10,SEDANG
2015-10-19,DKI1 (Bunderan HI),77,36,30,48,22,77,PM10,SEDANG
2015-10-20,DKI1 (Bunderan HI),66,35,25,60,23,66,PM10,SEDANG
2015-10-21,DKI1 (Bunderan HI),69,33,23,47,23,69,PM10,SEDANG
2015-10-22,DKI1 (Bunderan HI),57,34,22,41,14,57,PM10,SEDANG
2015-10-23,DKI1 (Bunderan HI),73,34,25,40,26,73,PM10,SEDANG
2015-10-24,DKI1 (Bunderan HI),81,34,27,50,25,81,PM10,SEDANG
2015-10-25,DKI1 (Bunderan HI),72,29,17,61,19,72,PM10,SEDANG
2015-10-26,DKI1 (Bunderan HI),74,29,28,44,24,74,PM10,SEDANG
2015-10-27,DKI1 (Bunderan HI),84,33,31,45,27,84,PM10,SEDANG
2015-10-28,DKI1 (Bunderan HI),68,28,26,32,21,68,PM10,SEDANG
2015-10-29,DKI1 (Bunderan HI),68,27,27,36,24,68,PM10,SEDANG
2015-10-30,DKI1 (Bunderan HI),75,27,26,41,22,75,PM10,SEDANG
