tanggal,stasiun,pm10,so2,co,o3,no2,max,critical,categori
2017-03-01,DKI1 (Bunderan HI),51,8,26,46,5,51,PM10,SEDANG
2017-03-02,DKI1 (Bunderan HI),56,8,28,56,4,56,PM10,SEDANG
2017-03-03,DKI1 (Bunderan HI),49,5,33,53,4,53,O3,SEDANG
2017-03-04,DKI1 (Bunderan HI),37,9,25,75,5,75,O3,SEDANG
2017-03-05,DKI1 (Bunderan HI),51,7,24,53,4,53,O3,SEDANG
2017-03-06,DKI1 (Bunderan HI),42,8,19,44,3,44,O3,BAIK
2017-03-07,DKI1 (Bunderan HI),41,10,22,42,4,42,O3,BAIK
2017-03-08,DKI1 (Bunderan HI),25,7,22,84,4,84,O3,SEDANG
2017-03-09,DKI1 (Bunderan HI),53,12,22,101,6,101,O3,TIDAK SEHAT
2017-03-10,DKI1 (Bunderan HI),62,8,28,43,5,62,PM10,SEDANG
2017-03-11,DKI1 (Bunderan HI),56,9,27,63,4,63,O3,SEDANG
2017-03-12,DKI1 (Bunderan HI),57,6,29,53,4,57,PM10,SEDANG
2017-03-13,DKI1 (Bunderan HI),53,9,24,60,5,60,O3,SEDANG
2017-03-14,DKI1 (Bunderan HI),62,14,24,48,4,62,PM10,SEDANG
2017-03-15,DKI1 (Bunderan HI),36,8,20,31,3,36,PM10,BAIK
2017-03-16,DKI1 (Bunderan HI),35,9,20,125,5,125,O3,TIDAK SEHAT
2017-03-17,DKI1 (Bunderan HI),63,10,25,80,5,80,O3,SEDANG
2017-03-18,DKI1 (Bunderan HI),55,7,33,52,6,55,PM10,SEDANG
2017-03-19,DKI1 (Bunderan HI),51,13,27,50,2,51,PM10,SEDANG
2017-03-20,DKI1 (Bunderan HI),35,7,17,26,2,35,PM10,BAIK
2017-03-21,DKI1 (Bunderan HI),51,13,23,32,3,51,PM10,SEDANG
2017-03-22,DKI1 (Bunderan HI),34,8,24,47,6,47,O3,BAIK
2017-03-23,DKI1 (Bunderan HI),46,6,33,34,7,46,PM10,BAIK
2017-03-24,DKI1 (Bunderan HI),77,11,50,97,7,97,O3,SEDANG
2017-03-25,DKI1 (Bunderan HI),52,10,20,41,4,52,PM10,SEDANG
