tanggal,stasiun,pm10,so2,co,o3,no2,max,critical,categori
2017-09-01,DKI1 (Bunderan HI),54,17,16,75,6,75,O3,SEDANG
2017-09-02,DKI1 (Bunderan HI),56,18,15,77,3,77,O3,SEDANG
2017-09-03,DKI1 (Bunderan HI),64,18,19,70,5,70,O3,SEDANG
2017-09-04,DKI1 (Bunderan HI),63,19,20,110,9,110,O3,TIDAK SEHAT
2017-09-05,DKI1 (Bunderan HI),52,17,19,79,6,79,O3,SEDANG
2017-09-06,DKI1 (Bunderan HI),57,17,19,57,4,57,PM10,SEDANG
2017-09-07,DKI1 (Bunderan HI),59,20,16,50,3,59,PM10,SEDANG
2017-09-08,DKI1 (Bunderan HI),54,20,16,72,3,72,O3,SEDANG
2017-09-09,DKI1 (Bunderan HI),55,21,16,64,4,64,O3,SEDANG
2017-09-10,DKI1 (Bunderan HI),52,18,17,86,4,86,O3,SEDANG
2017-09-11,DKI1 (Bunderan HI),56,17,20,95,4,95,O3,SEDANG
2017-09-12,DKI1 (Bunderan HI),59,16,20,61,5,61,O3,SEDANG
2017-09-13,DKI1 (Bunderan HI),59,19,21,113,6,113,O3,TIDAK SEHAT
2017-09-14,DKI1 (Bunderan HI),68,23,21,86,6,86,O3,SEDANG
2017-09-15,DKI1 (Bunderan HI),65,20,21,88,6,88,O3,SEDANG
2017-09-16,DKI1 (Bunderan HI),59,18,18,66,5,66,O3,SEDANG
2017-09-17,DKI1 (Bunderan HI),53,19,15,78,3,78,O3,SEDANG
2017-09-18,DKI1 (Bunderan HI),---,---,---,---,---,0,,TIDAK ADA DATA
2017-09-19,DKI1 (Bunderan HI),57,20,16,77,6,77,O3,SEDANG
2017-09-20,DKI1 (Bunderan HI),57,18,17,63,5,63,O3,SEDANG
2017-09-21,DKI1 (Bunderan HI),55,16,18,58,6,58,O3,SEDANG
2017-09-22,DKI1 (Bunderan HI),68,19,18,127,9,127,O3,TIDAK SEHAT
2017-09-23,DKI1 (Bunderan HI),63,20,21,137,7,137,O3,TIDAK SEHAT
2017-09-24,DKI1 (Bunderan HI),62,19,20,88,5,88,O3,SEDANG
2017-09-25,DKI1 (Bunderan HI),60,19,21,63,8,63,O3,SEDANG
2017-09-26,DKI1 (Bunderan HI),62,19,24,53,5,62,PM10,SEDANG
2017-09-27,DKI1 (Bunderan HI),44,17,20,22,3,44,PM10,BAIK
2017-09-28,DKI1 (Bunderan HI),60,16,31,81,7,81,O3,SEDANG
2017-09-29,DKI1 (Bunderan HI),59,17,22,55,9,59,PM10,SEDANG
2017-09-30,DKI1 (Bunderan HI),42,17,20,56,4,56,O3,SEDANG
2017-09-01,DKI2 (Kelapa Gading),54,36,4,55,10,55,O3,SEDANG
2017-09-02,DKI2 (Kelapa Gading),57,39,7,65,12,65,O3,SEDANG
2017-09-03,DKI2 (Kelapa Gading),65,37,11,55,13,65,PM10,SEDANG
2017-09-04,DKI2 (Kelapa Gading),65,40,11,151,15,151,O3,TIDAK SEHAT
2017-09-05,DKI2 (Kelapa Gading),57,37,8,92,12,92,O3,SEDANG
2017-09-06,DKI2 (Kelapa Gading),60,37,11,56,19,60,PM10,SEDANG
2017-09-07,DKI2 (Kelapa Gading),59,40,5,59,16,59,PM10,SEDANG
2017-09-08,DKI2 (Kelapa Gading),69,49,5,59,15,69,PM10,SEDANG
2017-09-09,DKI2 (Kelapa Gading),56,43,5,52,13,56,PM10,SEDANG
2017-09-10,DKI2 (Kelapa Gading),53,40,9,99,12,99,O3,SEDANG
2017-09-11,DKI2 (Kelapa Gading),65,45,15,85,18,85,O3,SEDANG
2017-09-12,DKI2 (Kelapa Gading),59,40,10,58,18,59,PM10,SEDANG
2017-09-13,DKI2 (Kelapa Gading),59,46,17,145,21,145,O3,TIDAK SEHAT
2017-09-14,DKI2 (Kelapa Gading),64,46,12,95,17,95,O3,SEDANG
2017-09-15,DKI2 (Kelapa Gading),69,48,17,85,23,85,O3,SEDANG
2017-09-16,DKI2 (Kelapa Gading),56,---,10,66,11,66,O3,SEDANG
2017-09-17,DKI2 (Kelapa Gading),54,---,6,76,13,76,O3,SEDANG
2017-09-18,DKI2 (Kelapa Gading),53,---,5,48,11,53,PM10,SEDANG
2017-09-19,DKI2 (Kelapa Gading),52,---,5,68,10,68,O3,SEDANG
2017-09-20,DKI2 (Kelapa Gading),53,---,4,68,8,68,O3,SEDANG
2017-09-21,DKI2 (Kelapa Gading),58,---,7,66,18,66,O3,SEDANG
2017-09-22,DKI2 (Kelapa Gading),61,---,10,109,11,109,O3,TIDAK SEHAT
2017-09-23,DKI2 (Kelapa Gading),70,46,16,128,19,128,O3,TIDAK SEHAT
2017-09-24,DKI2 (Kelapa Gading),59,42,10,103,16,103,O3,TIDAK SEHAT
2017-09-25,DKI2 (Kelapa Gading),63,43,15,100,18,100,O3,SEDANG
2017-09-26,DKI2 (Kelapa Gading),65,51,16,71,17,71,O3,SEDANG
2017-09-27,DKI2 (Kelapa Gading),44,40,10,30,15,44,PM10,BAIK
2017-09-28,DKI2 (Kelapa Gading),62,45,34,121,18,121,O3,TIDAK SEHAT
2017-09-29,DKI2 (Kelapa Gading),58,44,10,124,14,124,O3,TIDAK SEHAT
2017-09-30,DKI2 (Kelapa Gading),56,52,14,44,17,56,PM10,SEDANG
2017-09-01,DKI3 (Jagakarsa),56,13,11,76,8,76,O3,SEDANG
2017-09-02,DKI3 (Jagakarsa),53,13,10,92,4,92,O3,SEDANG
2017-09-03,DKI3 (Jagakarsa),83,13,23,74,7,83,PM10,SEDANG
2017-09-04,DKI3 (Jagakarsa),73,14,18,157,7,157,O3,TIDAK SEHAT
2017-09-05,DKI3 (Jagakarsa),65,14,13,89,6,89,O3,SEDANG
2017-09-06,DKI3 (Jagakarsa),46,13,14,88,5,88,O3,SEDANG
2017-09-07,DKI3 (Jagakarsa),68,13,30,74,7,74,O3,SEDANG
2017-09-08,DKI3 (Jagakarsa),64,14,14,79,7,79,O3,SEDANG
2017-09-09,DKI3 (Jagakarsa),59,14,14,96,8,96,O3,SEDANG
2017-09-10,DKI3 (Jagakarsa),49,13,9,69,5,69,O3,SEDANG
2017-09-11,DKI3 (Jagakarsa),45,13,11,95,5,95,O3,SEDANG
2017-09-12,DKI3 (Jagakarsa),57,13,13,107,5,107,O3,TIDAK SEHAT
2017-09-13,DKI3 (Jagakarsa),50,14,10,140,5,140,O3,TIDAK SEHAT
2017-09-14,DKI3 (Jagakarsa),72,15,20,140,10,140,O3,TIDAK SEHAT
2017-09-15,DKI3 (Jagakarsa),64,14,20,144,10,144,O3,TIDAK SEHAT
2017-09-16,DKI3 (Jagakarsa),69,13,20,69,10,69,PM10,SEDANG
2017-09-17,DKI3 (Jagakarsa),52,13,10,76,7,76,O3,SEDANG
2017-09-18,DKI3 (Jagakarsa),55,14,13,72,8,72,O3,SEDANG
2017-09-19,DKI3 (Jagakarsa),67,14,13,88,7,88,O3,SEDANG
2017-09-20,DKI3 (Jagakarsa),57,14,11,121,15,121,O3,TIDAK SEHAT
2017-09-21,DKI3 (Jagakarsa),63,14,13,100,10,100,O3,SEDANG
2017-09-22,DKI3 (Jagakarsa),67,14,16,161,7,161,O3,TIDAK SEHAT
