tanggal,stasiun,pm10,so2,co,o3,no2,max,critical,categori
2020-08-01,DKI1 (Bunderan HI),65,18,7,84,13,84,O3,SEDANG
2020-08-02,DKI1 (Bunderan HI),75,17,11,77,15,77,O3,SEDANG
2020-08-03,DKI1 (Bunderan HI),71,18,9,65,11,71,PM10,SEDANG
2020-08-04,DKI1 (Bunderan HI),61,19,5,61,11,61,PM10,SEDANG
2020-08-05,DKI1 (Bunderan HI),67,20,7,70,12,70,O3,SEDANG
2020-08-06,DKI1 (Bunderan HI),70,23,6,55,16,70,PM10,SEDANG
2020-08-07,DKI1 (Bunderan HI),65,19,6,72,12,72,O3,SEDANG
2020-08-08,DKI1 (Bunderan HI),64,18,6,58,14,64,PM10,SEDANG
2020-08-09,DKI1 (Bunderan HI),54,15,6,65,12,65,O3,SEDANG
2020-08-10,DKI1 (Bunderan HI),58,18,5,47,11,58,PM10,SEDANG
2020-08-11,DKI1 (Bunderan HI),60,20,5,34,10,60,PM10,SEDANG
2020-08-12,DKI1 (Bunderan HI),68,19,14,49,17,68,PM10,SEDANG
2020-08-13,DKI1 (Bunderan HI),53,16,7,41,12,53,PM10,SEDANG
2020-08-14,DKI1 (Bunderan HI),40,16,8,43,16,43,O3,BAIK
2020-08-15,DKI1 (Bunderan HI),58,18,10,29,12,58,PM10,SEDANG
2020-08-16,DKI1 (Bunderan HI),50,19,4,44,10,50,PM10,BAIK
2020-08-17,DKI1 (Bunderan HI),52,16,7,52,10,52,PM10,SEDANG
2020-08-18,DKI1 (Bunderan HI),52,17,10,66,13,66,O3,SEDANG
2020-08-19,DKI1 (Bunderan HI),65,18,15,39,18,65,PM10,SEDANG
2020-08-20,DKI1 (Bunderan HI),54,17,6,40,13,54,PM10,SEDANG
2020-08-21,DKI1 (Bunderan HI),46,18,3,41,9,46,PM10,BAIK
2020-08-22,DKI1 (Bunderan HI),58,21,5,42,11,58,PM10,SEDANG
2020-08-23,DKI1 (Bunderan HI),63,22,7,53,13,63,PM10,SEDANG
2020-08-24,DKI1 (Bunderan HI),55,18,5,44,11,55,PM10,SEDANG
2020-08-25,DKI1 (Bunderan HI),57,20,7,53,14,57,PM10,SEDANG
2020-08-26,DKI1 (Bunderan HI),52,20,5,66,11,66,O3,SEDANG
2020-08-27,DKI1 (Bunderan HI),55,18,5,52,11,55,PM10,SEDANG
2020-08-28,DKI1 (Bunderan HI),57,19,5,48,16,57,PM10,SEDANG
2020-08-29,DKI1 (Bunderan HI),59,20,4,54,8,59,PM10,SEDANG
2020-08-30,DKI1 (Bunderan HI),56,19,4,58,6,58,O3,SEDANG
2020-08-31,DKI1 (Bunderan HI),57,20,6,68,14,68,O3,SEDANG
2020-08-01,DKI2 (Kelapa Gading),69,22,16,90,14,90,O3,SEDANG
2020-08-02,DKI2 (Kelapa Gading),78,21,23,102,16,102,O3,TIDAK SEHAT
2020-08-03,DKI2 (Kelapa Gading),76,22,16,88,16,88,O3,SEDANG
2020-08-04,DKI2 (Kelapa Gading),67,18,8,73,12,73,O3,SEDANG
2020-08-05,DKI2 (Kelapa Gading),71,20,11,81,15,81,O3,SEDANG
2020-08-06,DKI2 (Kelapa Gading),72,20,10,65,13,72,PM10,SEDANG
2020-08-07,DKI2 (Kelapa Gading),65,18,8,69,14,69,O3,SEDANG
2020-08-08,DKI2 (Kelapa Gading),63,17,7,61,9,63,PM10,SEDANG
2020-08-09,DKI2 (Kelapa Gading),54,17,6,58,7,58,O3,SEDANG
2020-08-10,DKI2 (Kelapa Gading),58,17,7,58,12,58,PM10,SEDANG
2020-08-11,DKI2 (Kelapa Gading),61,21,8,58,12,61,PM10,SEDANG
2020-08-12,DKI2 (Kelapa Gading),72,24,25,58,18,72,PM10,SEDANG
2020-08-13,DKI2 (Kelapa Gading),50,17,7,51,13,51,O3,SEDANG
2020-08-14,DKI2 (Kelapa Gading),30,18,14,49,17,49,O3,BAIK
2020-08-15,DKI2 (Kelapa Gading),---,22,16,48,14,48,O3,BAIK
2020-08-16,DKI2 (Kelapa Gading),52,24,6,57,9,57,O3,SEDANG
2020-08-17,DKI2 (Kelapa Gading),56,20,13,52,9,56,PM10,SEDANG
2020-08-18,DKI2 (Kelapa Gading),54,25,15,69,14,69,O3,SEDANG
2020-08-19,DKI2 (Kelapa Gading),69,33,18,51,17,69,PM10,SEDANG
2020-08-20,DKI2 (Kelapa Gading),51,18,5,54,6,54,O3,SEDANG
2020-08-21,DKI2 (Kelapa Gading),53,22,5,54,10,54,O3,SEDANG
2020-08-22,DKI2 (Kelapa Gading),63,25,11,57,16,63,PM10,SEDANG
2020-08-23,DKI2 (Kelapa Gading),69,33,16,61,14,69,PM10,SEDANG
2020-08-24,DKI2 (Kelapa Gading),60,21,9,68,14,68,O3,SEDANG
