tanggal,stasiun,pm10,so2,co,o3,no2,max,critical,categori
2020-07-01,DKI1 (Bunderan HI),69,18,6,65,11,69,PM10,SEDANG
2020-07-02,DKI1 (Bunderan HI),68,17,7,47,11,68,PM10,SEDANG
2020-07-03,DKI1 (Bunderan HI),54,18,7,32,9,54,PM10,SEDANG
2020-07-04,DKI1 (Bunderan HI),70,18,8,43,12,70,PM10,SEDANG
2020-07-05,DKI1 (Bunderan HI),63,20,5,40,9,63,PM10,SEDANG
2020-07-06,DKI1 (Bunderan HI),58,21,7,39,12,58,PM10,SEDANG
2020-07-07,DKI1 (Bunderan HI),53,22,6,33,12,53,PM10,SEDANG
2020-07-08,DKI1 (Bunderan HI),60,20,6,59,15,60,PM10,SEDANG
2020-07-09,DKI1 (Bunderan HI),54,16,8,67,12,67,O3,SEDANG
2020-07-10,DKI1 (Bunderan HI),62,19,8,80,17,80,O3,SEDANG
2020-07-11,DKI1 (Bunderan HI),73,17,9,47,16,73,PM10,SEDANG
2020-07-12,DKI1 (Bunderan HI),62,17,6,60,9,62,PM10,SEDANG
2020-07-13,DKI1 (Bunderan HI),61,19,5,44,10,61,PM10,SEDANG
2020-07-14,DKI1 (Bunderan HI),64,21,6,55,16,64,PM10,SEDANG
2020-07-15,DKI1 (Bunderan HI),57,16,6,31,12,57,PM10,SEDANG
2020-07-16,DKI1 (Bunderan HI),48,19,5,24,11,48,PM10,BAIK
2020-07-17,DKI1 (Bunderan HI),56,24,7,39,10,56,PM10,SEDANG
2020-07-18,DKI1 (Bunderan HI),55,21,7,54,15,55,PM10,SEDANG
2020-07-19,DKI1 (Bunderan HI),68,17,6,66,10,68,PM10,SEDANG
2020-07-20,DKI1 (Bunderan HI),66,16,8,77,12,77,O3,SEDANG
2020-07-21,DKI1 (Bunderan HI),59,19,8,58,12,59,PM10,SEDANG
2020-07-22,DKI1 (Bunderan HI),56,16,6,49,15,56,PM10,SEDANG
2020-07-23,DKI1 (Bunderan HI),62,16,7,85,11,85,O3,SEDANG
2020-07-24,DKI1 (Bunderan HI),60,18,7,56,13,60,PM10,SEDANG
2020-07-25,DKI1 (Bunderan HI),64,18,7,60,11,64,PM10,SEDANG
2020-07-26,DKI1 (Bunderan HI),59,19,5,45,10,59,PM10,SEDANG
2020-07-27,DKI1 (Bunderan HI),58,21,6,56,11,58,PM10,SEDANG
2020-07-28,DKI1 (Bunderan HI),68,20,7,89,14,89,O3,SEDANG
2020-07-29,DKI1 (Bunderan HI),66,19,7,107,14,107,O3,TIDAK SEHAT
2020-07-30,DKI1 (Bunderan HI),68,17,7,104,12,104,O3,TIDAK SEHAT
2020-07-31,DKI1 (Bunderan HI),56,19,7,62,14,62,O3,SEDANG
2020-07-01,DKI2 (Kelapa Gading),74,29,10,69,14,74,PM10,SEDANG
2020-07-02,DKI2 (Kelapa Gading),79,24,14,64,13,79,PM10,SEDANG
2020-07-03,DKI2 (Kelapa Gading),58,27,9,54,10,58,PM10,SEDANG
2020-07-04,DKI2 (Kelapa Gading),62,20,14,67,14,67,O3,SEDANG
2020-07-05,DKI2 (Kelapa Gading),65,24,8,57,12,65,PM10,SEDANG
2020-07-06,DKI2 (Kelapa Gading),75,39,12,53,16,75,PM10,SEDANG
2020-07-07,DKI2 (Kelapa Gading),57,30,9,47,16,57,PM10,SEDANG
2020-07-08,DKI2 (Kelapa Gading),69,28,9,84,12,84,O3,SEDANG
2020-07-09,DKI2 (Kelapa Gading),60,18,12,102,11,102,O3,TIDAK SEHAT
2020-07-10,DKI2 (Kelapa Gading),70,24,14,87,19,87,O3,SEDANG
2020-07-11,DKI2 (Kelapa Gading),73,23,13,78,13,78,O3,SEDANG
2020-07-12,DKI2 (Kelapa Gading),68,20,12,61,9,68,PM10,SEDANG
2020-07-13,DKI2 (Kelapa Gading),68,21,9,54,12,68,PM10,SEDANG
2020-07-14,DKI2 (Kelapa Gading),69,23,9,71,10,71,O3,SEDANG
2020-07-15,DKI2 (Kelapa Gading),61,18,8,43,9,61,PM10,SEDANG
2020-07-16,DKI2 (Kelapa Gading),55,20,7,44,11,55,PM10,SEDANG
2020-07-17,DKI2 (Kelapa Gading),62,31,10,54,13,62,PM10,SEDANG
2020-07-18,DKI2 (Kelapa Gading),56,25,8,72,11,72,O3,SEDANG
2020-07-19,DKI2 (Kelapa Gading),71,25,12,81,10,81,O3,SEDANG
2020-07-20,DKI2 (Kelapa Gading),---,20,13,---,9,20,SO2,BAIK
2020-07-21,DKI2 (Kelapa Gading),63,22,10,55,14,63,PM10,SEDANG
2020-07-22,DKI2 (Kelapa Gading),60,17,9,62,10,62,O3,SEDANG
2020-07-23,DKI2 (Kelapa Gading),61,17,9,71,8,71,O3,SEDANG
2020-07-24,DKI2 (Kelapa Gading),64,21,10,73,13,73,O3,SEDANG
2020-07-25,DKI2 (Kelapa Gading),69,19,9,70,10,70,O3,SEDANG
