tanggal,stasiun,pm10,so2,co,o3,no2,max,critical,categori
2016-07-01,DKI1 (Bunderan HI),52,29,39,36,4,52,PM10,SEDANG
2016-07-02,DKI1 (Bunderan HI),73,29,32,32,4,73,PM10,SEDANG
2016-07-03,DKI1 (Bunderan HI),51,28,26,21,2,51,PM10,SEDANG
2016-07-04,DKI1 (Bunderan HI),44,28,25,23,2,44,PM10,BAIK
2016-07-05,DKI1 (Bunderan HI),53,28,22,25,2,53,PM10,SEDANG
2016-07-06,DKI1 (Bunderan HI),50,28,37,24,3,50,PM10,BAIK
2016-07-07,DKI1 (Bunderan HI),39,28,18,26,1,39,PM10,BAIK
2016-07-08,DKI1 (Bunderan HI),39,28,17,24,2,39,PM10,BAIK
2016-07-09,DKI1 (Bunderan HI),54,29,20,34,2,54,PM10,SEDANG
2016-07-10,DKI1 (Bunderan HI),59,29,20,27,2,59,PM10,SEDANG
2016-07-11,DKI1 (Bunderan HI),59,29,26,26,2,59,PM10,SEDANG
2016-07-12,DKI1 (Bunderan HI),35,28,23,28,2,35,PM10,BAIK
2016-07-13,DKI1 (Bunderan HI),63,29,32,27,4,63,PM10,SEDANG
2016-07-14,DKI1 (Bunderan HI),63,31,35,18,4,63,PM10,SEDANG
2016-07-15,DKI1 (Bunderan HI),49,32,26,12,1,49,PM10,BAIK
2016-07-16,DKI1 (Bunderan HI),51,28,24,22,2,51,PM10,SEDANG
2016-07-17,DKI1 (Bunderan HI),65,28,39,23,2,65,PM10,SEDANG
2016-07-18,DKI1 (Bunderan HI),53,28,34,25,3,53,PM10,SEDANG
2016-07-19,DKI1 (Bunderan HI),63,28,31,24,5,63,PM10,SEDANG
2016-07-20,DKI1 (Bunderan HI),51,28,30,22,3,51,PM10,SEDANG
2016-07-21,DKI1 (Bunderan HI),58,29,29,31,4,58,PM10,SEDANG
2016-07-22,DKI1 (Bunderan HI),58,29,29,19,3,58,PM10,SEDANG
2016-07-23,DKI1 (Bunderan HI),80,29,32,25,3,80,PM10,SEDANG
2016-07-24,DKI1 (Bunderan HI),69,29,32,29,3,69,PM10,SEDANG
2016-07-25,DKI1 (Bunderan HI),39,28,22,28,4,39,PM10,BAIK
