tanggal,stasiun,pm10,so2,co,o3,no2,max,critical,categori
2016-02-01,DKI1 (Bunderan HI),61,42,20,49,3,61,PM10,SEDANG
2016-02-02,DKI1 (Bunderan HI),46,40,24,51,3,51,O3,SEDANG
2016-02-03,DKI1 (Bunderan HI),41,43,21,55,3,55,O3,SEDANG
2016-02-04,DKI1 (Bunderan HI),61,45,21,60,3,61,PM10,SEDANG
2016-02-05,DKI1 (Bunderan HI),54,45,27,60,3,60,O3,SEDANG
2016-02-06,DKI1 (Bunderan HI),65,45,35,59,3,65,PM10,SEDANG
2016-02-07,DKI1 (Bunderan HI),52,39,38,59,2,59,O3,SEDANG
2016-02-08,DKI1 (Bunderan HI),47,40,25,48,2,48,O3,BAIK
2016-02-09,DKI1 (Bunderan HI),20,41,13,53,2,53,O3,SEDANG
2016-02-10,DKI1 (Bunderan HI),39,43,18,40,2,43,SO2,BAIK
2016-02-11,DKI1 (Bunderan HI),43,43,21,55,3,55,O3,SEDANG
2016-02-12,DKI1 (Bunderan HI),46,43,27,31,3,46,PM10,BAIK
2016-02-13,DKI1 (Bunderan HI),52,31,55,52,---,55,CO,SEDANG
2016-02-14,DKI1 (Bunderan HI),52,28,27,60,2,60,O3,SEDANG
2016-02-15,DKI1 (Bunderan HI),54,28,29,46,2,54,PM10,SEDANG
2016-02-16,DKI1 (Bunderan HI),50,28,24,37,2,50,PM10,BAIK
2016-02-17,DKI1 (Bunderan HI),42,27,23,37,2,42,PM10,BAIK
2016-02-18,DKI1 (Bunderan HI),56,28,41,37,2,56,PM10,SEDANG
2016-02-19,DKI1 (Bunderan HI),62,27,40,38,3,62,PM10,SEDANG
2016-02-20,DKI1 (Bunderan HI),64,27,27,34,2,64,PM10,SEDANG
2016-02-21,DKI1 (Bunderan HI),58,27,29,37,2,58,PM10,SEDANG
2016-02-22,DKI1 (Bunderan HI),51,26,25,39,2,51,PM10,SEDANG
2016-02-23,DKI1 (Bunderan HI),54,27,27,44,2,54,PM10,SEDANG
2016-02-24,DKI1 (Bunderan HI),53,27,26,35,2,53,PM10,SEDANG
2016-02-25,DKI1 (Bunderan HI),39,26,33,35,2,39,PM10,BAIK
2016-02-26,DKI1 (Bunderan HI),49,27,32,37,3,49,PM10,BAIK
2016-02-27,DKI1 (Bunderan HI),49,27,29,29,1,49,PM10,BAIK
2016-02-28,DKI1 (Bunderan HI),42,26,19,29,2,42,PM10,BAIK
2016-02-29,DKI1 (Bunderan HI),46,26,29,29,3,46,PM10,BAIK
2016-02-01,DKI2 (Kelapa Gading),33,1,22,38,11,38,O3,BAIK
2016-02-02,DKI2 (Kelapa Gading),34,1,29,43,17,43,O3,BAIK
2016-02-03,DKI2 (Kelapa Gading),36,2,27,57,15,57,O3,SEDANG
