tanggal,stasiun,pm10,so2,co,o3,no2,max,critical,categori
2016-08-01,DKI1 (Bunderan HI),53,29,27,21,4,53,PM10,SEDANG
2016-08-02,DKI1 (Bunderan HI),44,30,27,28,4,44,PM10,BAIK
2016-08-03,DKI1 (Bunderan HI),54,30,26,47,5,54,PM10,SEDANG
2016-08-04,DKI1 (Bunderan HI),38,30,29,40,4,40,O3,BAIK
2016-08-05,DKI1 (Bunderan HI),70,30,30,24,4,70,PM10,SEDANG
2016-08-06,DKI1 (Bunderan HI),58,30,27,25,4,58,PM10,SEDANG
2016-08-07,DKI1 (Bunderan HI),46,30,21,36,3,46,PM10,BAIK
2016-08-08,DKI1 (Bunderan HI),42,29,27,26,2,42,PM10,BAIK
2016-08-09,DKI1 (Bunderan HI),57,28,29,22,2,57,PM10,SEDANG
2016-08-10,DKI1 (Bunderan HI),60,29,32,28,3,60,PM10,SEDANG
2016-08-11,DKI1 (Bunderan HI),59,28,29,24,3,59,PM10,SEDANG
2016-08-12,DKI1 (Bunderan HI),61,29,29,29,4,61,PM10,SEDANG
2016-08-13,DKI1 (Bunderan HI),60,29,27,19,3,60,PM10,SEDANG
2016-08-14,DKI1 (Bunderan HI),51,29,22,23,4,51,PM10,SEDANG
2016-08-15,DKI1 (Bunderan HI),50,28,34,38,4,50,PM10,BAIK
2016-08-16,DKI1 (Bunderan HI),62,30,33,30,3,62,PM10,SEDANG
2016-08-17,DKI1 (Bunderan HI),65,31,30,24,2,65,PM10,SEDANG
2016-08-18,DKI1 (Bunderan HI),52,29,28,25,3,52,PM10,SEDANG
2016-08-19,DKI1 (Bunderan HI),57,30,27,29,5,57,PM10,SEDANG
2016-08-20,DKI1 (Bunderan HI),42,29,26,25,4,42,PM10,BAIK
2016-08-21,DKI1 (Bunderan HI),53,30,22,30,3,53,PM10,SEDANG
2016-08-22,DKI1 (Bunderan HI),51,31,25,29,4,51,PM10,SEDANG
2016-08-23,DKI1 (Bunderan HI),45,30,24,31,4,45,PM10,BAIK
2016-08-24,DKI1 (Bunderan HI),40,29,26,34,3,40,PM10,BAIK
2016-08-25,DKI1 (Bunderan HI),55,30,27,40,5,55,PM10,SEDANG
2016-08-26,DKI1 (Bunderan HI),62,31,28,27,4,62,PM10,SEDANG
2016-08-27,DKI1 (Bunderan HI),60,31,31,21,4,60,PM10,SEDANG
2016-08-28,DKI1 (Bunderan HI),58,29,30,19,3,58,PM10,SEDANG
2016-08-29,DKI1 (Bunderan HI),59,29,34,20,4,59,PM10,SEDANG
2016-08-30,DKI1 (Bunderan HI),70,30,34,24,4,70,PM10,SEDANG
2016-08-31,DKI1 (Bunderan HI),70,29,39,21,4,70,PM10,SEDANG
2016-08-01,DKI2 (Kelapa Gading),60,18,21,70,11,70,O3,SEDANG
2016-08-02,DKI2 (Kelapa Gading),41,13,22,131,14,131,O3,TIDAK SEHAT
2016-08-03,DKI2 (Kelapa Gading),54,15,32,110,21,110,O3,TIDAK SEHAT
2016-08-04,DKI2 (Kelapa Gading),59,15,29,133,15,133,O3,TIDAK SEHAT
2016-08-05,DKI2 (Kelapa Gading),72,30,34,65,21,72,PM10,SEDANG
2016-08-06,DKI2 (Kelapa Gading),53,14,22,83,11,83,O3,SEDANG
2016-08-07,DKI2 (Kelapa Gading),54,19,22,119,11,119,O3,TIDAK SEHAT
2016-08-08,DKI2 (Kelapa Gading),36,14,18,65,11,65,O3,SEDANG
2016-08-09,DKI2 (Kelapa Gading),56,26,30,41,16,56,PM10,SEDANG
2016-08-10,DKI2 (Kelapa Gading),50,19,29,46,16,50,PM10,BAIK
2016-08-11,DKI2 (Kelapa Gading),51,14,22,52,18,52,O3,SEDANG
2016-08-12,DKI2 (Kelapa Gading),54,24,23,82,18,82,O3,SEDANG
2016-08-13,DKI2 (Kelapa Gading),57,16,22,66,16,66,O3,SEDANG
2016-08-14,DKI2 (Kelapa Gading),42,15,26,57,15,57,O3,SEDANG
2016-08-15,DKI2 (Kelapa Gading),33,15,23,93,19,93,O3,SEDANG
2016-08-16,DKI2 (Kelapa Gading),56,19,19,69,12,69,O3,SEDANG
2016-08-17,DKI2 (Kelapa Gading),63,33,30,36,12,63,PM10,SEDANG
2016-08-18,DKI2 (Kelapa Gading),37,21,21,45,12,45,O3,BAIK
2016-08-19,DKI2 (Kelapa Gading),58,12,27,---,15,58,PM10,SEDANG
2016-08-20,DKI2 (Kelapa Gading),55,24,21,60,16,60,O3,SEDANG
2016-08-21,DKI2 (Kelapa Gading),57,18,21,64,12,64,O3,SEDANG
2016-08-22,DKI2 (Kelapa Gading),51,26,17,58,11,58,O3,SEDANG
2016-08-23,DKI2 (Kelapa Gading),48,15,22,176,13,176,O3,TIDAK SEHAT
2016-08-24,DKI2 (Kelapa Gading),36,14,19,101,9,101,O3,TIDAK SEHAT
2016-08-25,DKI2 (Kelapa Gading),70,34,26,133,21,133,O3,TIDAK SEHAT
2016-08-26,DKI2 (Kelapa Gading),66,30,30,68,17,68,O3,SEDANG
2016-08-27,DKI2 (Kelapa Gading),70,29,25,65,12,70,PM10,SEDANG
2016-08-28,DKI2 (Kelapa Gading),56,25,28,43,11,56,PM10,SEDANG
2016-08-29,DKI2 (Kelapa Gading),61,29,24,56,12,61,PM10,SEDANG
2016-08-30,DKI2 (Kelapa Gading),65,14,30,65,21,65,PM10,SEDANG
2016-08-31,DKI2 (Kelapa Gading),73,14,52,42,26,73,PM10,SEDANG
