tanggal,stasiun,pm10,so2,co,o3,no2,max,critical,categori
2016-06-01,DKI1 (Bunderan HI),71,28,32,34,4,71,PM10,SEDANG
2016-06-02,DKI1 (Bunderan HI),55,27,30,20,2,55,PM10,SEDANG
2016-06-03,DKI1 (Bunderan HI),41,28,27,35,4,41,PM10,BAIK
2016-06-04,DKI1 (Bunderan HI),75,28,34,35,5,75,PM10,SEDANG
2016-06-05,DKI1 (Bunderan HI),78,28,41,24,3,78,PM10,SEDANG
2016-06-06,DKI1 (Bunderan HI),84,28,36,35,4,84,PM10,SEDANG
2016-06-07,DKI1 (Bunderan HI),72,28,39,19,4,72,PM10,SEDANG
2016-06-08,DKI1 (Bunderan HI),35,29,27,22,4,35,PM10,BAIK
2016-06-09,DKI1 (Bunderan HI),52,28,25,16,3,52,PM10,SEDANG
2016-06-10,DKI1 (Bunderan HI),71,27,45,14,5,71,PM10,SEDANG
2016-06-11,DKI1 (Bunderan HI),59,28,32,17,2,59,PM10,SEDANG
2016-06-12,DKI1 (Bunderan HI),67,28,30,36,3,67,PM10,SEDANG
2016-06-13,DKI1 (Bunderan HI),64,28,30,23,5,64,PM10,SEDANG
2016-06-14,DKI1 (Bunderan HI),62,29,29,33,4,62,PM10,SEDANG
2016-06-15,DKI1 (Bunderan HI),66,29,32,20,3,66,PM10,SEDANG
2016-06-16,DKI1 (Bunderan HI),60,31,29,20,2,60,PM10,SEDANG
2016-06-17,DKI1 (Bunderan HI),54,29,27,18,2,54,PM10,SEDANG
2016-06-18,DKI1 (Bunderan HI),37,29,33,16,2,37,PM10,BAIK
2016-06-19,DKI1 (Bunderan HI),62,29,36,29,4,62,PM10,SEDANG
2016-06-20,DKI1 (Bunderan HI),69,30,36,25,4,69,PM10,SEDANG
2016-06-21,DKI1 (Bunderan HI),---,30,33,53,6,53,O3,SEDANG
2016-06-22,DKI1 (Bunderan HI),55,28,31,29,4,55,PM10,SEDANG
2016-06-23,DKI1 (Bunderan HI),53,28,26,26,---,53,PM10,SEDANG
2016-06-24,DKI1 (Bunderan HI),---,---,---,---,---,0,,TIDAK ADA DATA
2016-06-25,DKI1 (Bunderan HI),59,29,41,31,4,59,PM10,SEDANG
2016-06-26,DKI1 (Bunderan HI),83,29,32,25,3,83,PM10,SEDANG
2016-06-27,DKI1 (Bunderan HI),62,29,32,22,4,62,PM10,SEDANG
2016-06-28,DKI1 (Bunderan HI),68,30,28,17,4,68,PM10,SEDANG
2016-06-29,DKI1 (Bunderan HI),63,30,30,31,4,63,PM10,SEDANG
2016-06-30,DKI1 (Bunderan HI),58,28,30,21,5,58,PM10,SEDANG
2016-06-01,DKI2 (Kelapa Gading),75,15,28,119,14,119,O3,TIDAK SEHAT
2016-06-02,DKI2 (Kelapa Gading),57,13,19,42,14,57,PM10,SEDANG
2016-06-03,DKI2 (Kelapa Gading),48,10,22,140,18,140,O3,TIDAK SEHAT
2016-06-04,DKI2 (Kelapa Gading),88,16,36,81,18,88,PM10,SEDANG
2016-06-05,DKI2 (Kelapa Gading),74,13,52,57,19,74,PM10,SEDANG
2016-06-06,DKI2 (Kelapa Gading),83,17,46,99,19,99,O3,SEDANG
2016-06-07,DKI2 (Kelapa Gading),77,30,41,46,20,77,PM10,SEDANG
2016-06-08,DKI2 (Kelapa Gading),54,21,19,46,14,54,PM10,SEDANG
2016-06-09,DKI2 (Kelapa Gading),51,11,26,59,17,59,O3,SEDANG
2016-06-10,DKI2 (Kelapa Gading),72,18,27,45,20,72,PM10,SEDANG
2016-06-11,DKI2 (Kelapa Gading),38,12,33,47,13,47,O3,BAIK
2016-06-12,DKI2 (Kelapa Gading),63,13,35,89,14,89,O3,SEDANG
2016-06-13,DKI2 (Kelapa Gading),52,15,31,62,17,62,O3,SEDANG
2016-06-14,DKI2 (Kelapa Gading),73,13,30,83,15,83,O3,SEDANG
2016-06-15,DKI2 (Kelapa Gading),63,18,28,54,21,63,PM10,SEDANG
2016-06-16,DKI2 (Kelapa Gading),44,22,31,36,15,44,PM10,BAIK
2016-06-17,DKI2 (Kelapa Gading),66,17,20,32,11,66,PM10,SEDANG
2016-06-18,DKI2 (Kelapa Gading),40,9,23,25,12,40,PM10,BAIK
2016-06-19,DKI2 (Kelapa Gading),60,13,53,88,13,88,O3,SEDANG
2016-06-20,DKI2 (Kelapa Gading),77,26,37,79,16,79,O3,SEDANG
2016-06-21,DKI2 (Kelapa Gading),85,25,48,109,22,109,O3,TIDAK SEHAT
2016-06-22,DKI2 (Kelapa Gading),67,21,26,126,20,126,O3,TIDAK SEHAT
2016-06-23,DKI2 (Kelapa Gading),71,23,24,108,16,108,O3,TIDAK SEHAT
2016-06-24,DKI2 (Kelapa Gading),71,30,23,90,15,90,O3,SEDANG
